GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01820	0.6690	1.5455	0.9906	1.0467	0.7656	0.8957	0.7651	0.5828	0.7942	1.2204	1.5213	1.0482	0.7941	0.9000	1.3918	0.4762	1.6615	0.8926	1.0485	0.8067	0.8903	0.8539	1.7094	0.6475	0.9641	0.7312	0.8636
G232_01821	0.5828	1.1538	0.9530	0.7198	0.8216	0.9522	0.6024	1.2185	1.0117	1.0323	1.2631	0.9123	0.9554	0.8857	1.2982	0.6667	0.9339	0.8275	0.8970	0.5882	1.0013	0.7565	1.2956	0.9856	0.8871	1.0096	0.8149
G232_01822	0.7304	1.1678	1.0349	0.8677	0.8465	0.9391	0.8253	1.3907	0.7359	0.9812	1.2935	0.9211	0.8960	0.7536	1.1023	0.8190	1.0428	0.8239	0.8909	0.9244	0.9626	1.3019	0.9557	0.6403	0.8314	0.6736	0.8911
G232_01823	0.6006	0.2517	0.8884	0.7276	0.7863	0.4870	0.7952	0.8675	0.6447	0.3871	0.8063	0.9211	0.7580	0.5214	0.6374	1.0190	0.2140	0.7042	0.5212	1.0252	0.6787	0.8571	0.4138	0.7914	0.9161	0.7728	0.7644
G232_01824	0.8513	1.6364	0.8011	0.9105	0.8776	0.7870	0.6928	0.7815	1.0757	1.6962	1.4141	0.6798	0.8047	1.0750	1.5556	0.7524	1.9805	0.8028	1.2606	0.7563	0.8697	0.7955	1.5862	0.7338	1.0984	0.8016	0.8742
G232_01825	0.8087	1.7203	0.6640	0.8794	0.6120	0.9522	0.8133	0.7219	0.7398	1.5296	1.4019	0.9035	0.7813	0.9643	1.5468	0.5238	2.1401	0.9243	0.8667	0.3277	1.0077	0.9351	2.1823	0.8705	0.7651	0.6000	0.7157
G232_01826	0.8097	0.6224	1.0645	0.7393	0.9129	0.7348	0.6687	1.1391	0.8913	0.8522	1.2168	0.8509	0.8068	0.6464	1.1140	0.3905	0.8171	0.9331	1.0121	0.6555	0.9084	0.9221	0.9113	0.5396	0.8764	0.9344	0.8565
G232_01827	1.0813	0.0000	0.9315	0.3502	0.9751	1.4174	0.4880	0.6821	1.0913	0.0000	0.6577	0.2193	0.6518	0.9143	0.3509	0.9619	0.0000	0.6391	1.3636	1.4790	0.9884	0.7760	0.1034	0.8705	0.9939	0.9296	0.9628
G232_01828	0.5976	1.9790	0.9194	0.9066	0.8610	0.9565	1.2108	0.6159	0.7320	1.9704	1.4872	0.9430	0.9490	0.9214	0.7865	0.3810	2.4747	0.9771	0.9394	1.1008	0.5200	0.6429	2.4729	0.8273	0.8314	0.9328	0.9026
G232_01829	0.7641	1.7552	0.6909	0.8872	0.9959	0.6957	0.6747	0.9735	0.5417	1.9167	1.1510	0.5351	0.8790	0.7571	1.2953	0.6571	1.8988	0.8169	0.5758	0.4874	0.8155	0.6331	1.8030	0.5396	0.9535	0.8656	0.7786
G232_01830	0.9663	0.2378	0.7191	0.6498	0.7054	0.5348	0.4036	0.7616	0.7845	0.5699	1.2144	0.7281	0.9193	0.8107	1.1813	0.5048	0.1284	0.9032	0.5818	0.4874	0.5819	0.8474	0.1330	0.6691	0.9649	0.7584	0.9265
G232_01831	0.6809	1.8601	0.6573	0.4708	0.9876	0.9783	0.8434	1.1788	0.9223	1.3575	1.4093	0.9737	0.8174	1.1214	1.6579	0.6000	2.3463	0.9190	0.4667	0.5882	0.8103	0.6851	1.6256	0.9424	0.7963	0.6976	0.9185
G232_01832	0.5282	0.4126	0.6237	0.6381	0.5124	0.3478	0.8916	1.3510	0.9165	0.5054	2.0792	0.9211	0.6752	1.3036	1.3275	0.8571	0.0584	1.1725	0.4727	0.5798	0.3845	1.0097	0.1330	0.9137	0.7193	1.2448	1.1851
