GENE	COVERAGE	STRAIN	GROUP
G232_05130	0.9861	Rstd	R
G232_05130	0.2238	SM102	S
G232_05130	0.5659	SM104	S
G232_05130	0.4786	SM105	S
G232_05130	0.8527	SM108	S
G232_05130	0.4826	SM109	S
G232_05130	0.9157	SM11	S
G232_05130	0.4967	SM122	S
G232_05130	0.3922	SM13	S
G232_05130	0.5860	SM14	S
G232_05130	0.0000	SM18	S
G232_05130	0.6184	SM24	S
G232_05130	0.9299	SM27	S
G232_05130	0.9893	SM28	S
G232_05130	0.0000	SM29	S
G232_05130	0.7524	SM35	S
G232_05130	0.0000	SM36	S
G232_05130	1.0035	SM42	S
G232_05130	0.3879	SM48	S
G232_05130	1.1261	SM57	S
G232_05130	0.5406	SM66	S
G232_05130	0.7987	SM67	S
G232_05130	0.0000	SM72	S
G232_05130	0.5827	SM74	S
G232_05130	0.7643	SM84	S
G232_05130	1.0112	SM9	S
G232_05130	0.7617	SM91	S
