GENE	COVERAGE	STRAIN	GROUP
G232_10755	0.4827	Rstd	R
G232_10755	0.0000	SM102	S
G232_10755	0.3280	SM104	S
G232_10755	0.2840	SM105	S
G232_10755	0.2386	SM108	S
G232_10755	0.5783	SM109	S
G232_10755	0.5000	SM11	S
G232_10755	0.2715	SM122	S
G232_10755	0.2699	SM13	S
G232_10755	0.0403	SM14	S
G232_10755	0.7954	SM18	S
G232_10755	0.3070	SM24	S
G232_10755	0.4204	SM27	S
G232_10755	0.2714	SM28	S
G232_10755	0.3860	SM29	S
G232_10755	0.6667	SM35	S
G232_10755	0.0000	SM36	S
G232_10755	0.3662	SM42	S
G232_10755	0.5273	SM48	S
G232_10755	0.0000	SM57	S
G232_10755	0.4284	SM66	S
G232_10755	0.6818	SM67	S
G232_10755	0.0000	SM72	S
G232_10755	0.1007	SM74	S
G232_10755	0.3722	SM84	S
G232_10755	0.5152	SM9	S
G232_10755	0.3118	SM91	S
