GENE	COVERAGE	STRAIN	GROUP
G232_07253	0.3013	Rstd	R
G232_07253	0.0000	SM102	S
G232_07253	0.3911	SM104	S
G232_07253	0.0934	SM105	S
G232_07253	0.1245	SM108	S
G232_07253	0.2870	SM109	S
G232_07253	0.1205	SM11	S
G232_07253	0.0000	SM122	S
G232_07253	0.0718	SM13	S
G232_07253	0.0027	SM14	S
G232_07253	0.8392	SM18	S
G232_07253	0.0000	SM24	S
G232_07253	0.2420	SM27	S
G232_07253	0.1429	SM28	S
G232_07253	0.9269	SM29	S
G232_07253	0.1905	SM35	S
G232_07253	0.0000	SM36	S
G232_07253	0.4208	SM42	S
G232_07253	0.2364	SM48	S
G232_07253	0.5798	SM57	S
G232_07253	0.4065	SM66	S
G232_07253	0.1006	SM67	S
G232_07253	0.0985	SM72	S
G232_07253	0.3813	SM74	S
G232_07253	0.4241	SM84	S
G232_07253	0.3232	SM9	S
G232_07253	0.5252	SM91	S
