GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00261	8.82	2.40	6.69	1.51	3.58	2.63	1.66	1.41	4.79	7.28	12.53	1.28	3.82	3.54	4.91	1.01	6.88	3.79	0.90	1.48	7.42	2.60	4.35	0.99	11.36	4.04	8.67
G232_00262	4.54	0.46	6.66	2.78	4.96	2.07	0.37	0.58	2.04	4.92	12.36	1.95	4.47	2.86	2.38	1.78	2.35	6.83	0.00	1.32	6.41	2.96	1.96	0.66	13.51	4.68	9.03
G232_00263	7.60	0.92	6.10	2.76	4.07	2.17	1.64	2.21	2.85	2.14	7.74	1.10	3.12	1.52	4.24	0.58	1.52	3.69	0.99	1.04	6.09	1.92	1.19	1.28	9.27	4.73	10.97
G232_00264	9.99	0.05	7.80	1.74	2.64	1.74	0.60	0.37	2.51	0.78	7.99	1.41	1.98	3.18	4.66	0.66	0.46	3.59	0.75	0.56	3.45	2.40	0.44	0.93	9.69	4.78	8.95
G232_00265	8.94	0.15	6.29	0.58	3.46	0.88	0.58	1.35	2.59	0.74	6.69	1.21	2.22	2.17	0.33	0.29	0.29	4.54	1.95	1.89	6.47	3.18	0.00	1.09	9.17	4.55	7.34
G232_00266	10.25	0.00	4.69	2.59	3.04	0.96	0.77	1.01	2.58	2.64	8.34	1.40	4.24	1.91	1.35	0.13	0.00	3.97	0.51	0.90	4.16	2.43	0.23	0.71	11.33	4.61	8.29
G232_00267	10.72	0.18	5.29	2.09	4.10	1.17	2.35	2.17	4.16	3.10	9.38	2.49	5.24	4.23	3.90	0.74	0.39	3.29	1.07	0.62	6.95	2.61	1.43	0.57	11.75	5.57	8.80
G232_00268	6.69	0.91	6.70	2.45	5.93	1.85	0.83	1.97	2.92	3.36	11.65	1.14	3.25	2.26	4.56	0.39	1.22	3.79	1.54	0.73	5.51	2.90	0.99	0.82	12.07	4.66	9.27
G232_00269	7.46	1.71	6.36	1.91	4.61	2.03	1.38	1.09	4.79	5.69	10.90	2.34	4.40	2.20	4.48	0.64	4.77	5.08	1.25	1.11	6.40	2.44	3.70	0.93	12.27	5.72	10.10
G232_00270	8.08	5.55	5.78	2.26	3.93	2.85	2.19	1.22	4.74	12.09	10.49	1.82	4.39	2.53	4.12	1.00	11.86	6.23	1.31	1.09	4.89	2.40	7.54	1.30	9.70	6.07	10.75
G232_00271	8.24	5.29	5.97	2.75	3.79	3.75	2.16	1.14	6.84	12.42	16.96	2.40	5.77	4.89	4.98	0.65	14.10	7.32	1.82	1.21	7.69	2.70	7.61	1.06	11.39	7.18	12.82
G232_00272	8.64	9.05	5.65	1.76	4.79	2.79	2.88	1.59	3.84	15.45	10.84	2.34	4.53	2.77	4.29	1.10	19.31	7.20	1.80	1.40	5.55	2.97	14.25	0.90	13.62	6.11	10.17
G232_00273	8.00	1.38	5.36	1.90	3.56	2.20	1.44	1.33	4.11	3.79	9.94	1.73	3.75	2.81	3.15	0.88	2.82	4.80	1.32	1.03	5.84	2.18	2.47	0.85	10.84	4.44	8.92
G232_00274	7.48	0.12	5.65	1.58	4.04	1.99	1.54	1.87	5.18	2.54	14.37	2.34	4.04	2.33	4.66	0.43	0.04	3.68	2.12	0.48	8.12	2.80	0.11	1.80	11.81	5.63	8.63
G232_00275	7.57	1.01	6.85	2.56	4.61	1.19	1.48	0.94	5.73	3.82	14.85	2.38	4.29	1.97	4.32	1.38	1.85	7.54	2.33	1.18	7.09	3.37	1.26	1.45	9.01	6.89	10.28
G232_00276	10.15	0.72	5.03	1.91	4.98	0.88	0.97	1.34	3.96	1.34	8.37	1.96	4.80	3.03	3.34	0.62	0.86	4.85	1.40	0.72	6.08	3.16	0.95	0.67	12.28	4.66	8.52
G232_00277	6.58	0.09	5.06	2.01	4.21	1.53	1.29	1.22	2.63	2.78	10.07	1.86	3.96	2.06	3.13	0.91	0.00	3.43	1.38	0.55	3.83	1.89	0.00	0.90	13.21	4.22	8.51
G232_00278	8.12	0.50	6.41	1.59	3.11	0.86	1.39	1.43	3.64	2.74	8.48	1.49	3.94	2.45	3.23	0.92	1.20	4.27	0.78	0.63	4.99	2.17	0.93	1.53	10.19	3.99	8.91
G232_00279	7.66	0.14	5.88	2.34	3.05	1.66	0.91	1.26	2.91	1.60	9.72	1.58	3.04	2.03	3.00	0.40	0.11	3.90	0.60	0.62	3.53	2.28	0.00	0.73	12.69	3.86	7.61
G232_00280	7.53	0.00	7.33	1.82	3.53	1.30	1.51	2.74	5.08	1.28	9.83	2.32	3.02	2.20	3.12	0.45	0.00	4.50	2.02	1.06	5.59	1.92	0.17	1.10	13.85	4.32	10.38
G232_00281	8.29	3.54	6.55	2.26	3.51	1.78	1.36	1.17	3.87	5.24	10.41	1.53	3.68	2.89	3.90	0.90	7.02	4.62	1.69	1.00	5.89	3.00	4.16	0.55	10.67	4.17	9.53
G232_00282	8.31	0.20	6.41	2.23	4.20	1.51	0.82	1.11	3.64	1.73	10.14	1.51	3.73	2.30	4.39	0.89	0.15	3.87	0.88	1.08	5.62	2.74	0.25	0.81	10.90	3.81	8.46
G232_00283	7.57	0.18	5.59	1.51	3.95	1.61	1.09	0.98	3.95	1.07	9.41	2.23	4.02	2.24	4.30	0.82	0.10	4.24	1.11	0.81	6.93	2.18	0.18	0.66	9.62	4.08	10.63
G232_00284	9.13	0.12	4.72	1.75	3.90	1.44	0.83	0.95	3.45	1.30	8.89	1.30	2.58	2.21	3.05	0.73	0.10	4.37	1.23	0.52	5.23	3.17	0.40	0.81	11.38	4.73	8.92
G232_00285	7.60	1.15	6.23	1.61	3.97	2.64	1.40	1.35	4.41	2.97	8.73	1.53	4.05	2.27	3.67	0.96	2.06	3.70	1.38	0.96	5.56	1.73	1.37	1.41	10.19	3.61	7.87
G232_00286	7.90	0.46	5.52	1.06	3.64	1.78	1.01	1.28	3.32	1.28	10.64	1.48	3.71	3.23	6.07	0.59	0.15	2.65	2.83	0.76	6.07	2.88	0.54	1.07	10.92	3.94	8.49
G232_00287	5.70	1.54	5.49	1.95	3.52	1.23	1.34	1.31	4.26	3.92	6.99	1.76	2.75	2.23	1.66	0.80	2.07	4.75	1.18	0.92	5.19	1.96	2.25	1.10	8.92	4.11	10.01
G232_00288	8.26	0.53	6.63	1.51	4.56	1.98	1.45	1.12	2.68	1.24	7.24	1.88	2.70	0.81	0.70	0.73	0.20	4.53	1.85	0.72	6.41	2.14	0.62	1.04	9.70	4.91	9.78
G232_00289	13.49	2.60	8.83	2.97	4.35	1.97	0.76	2.33	4.27	5.17	17.63	1.39	5.15	3.50	4.79	0.50	1.71	7.48	1.46	1.44	5.81	3.60	2.48	0.74	17.31	7.17	14.59
G232_00290	10.35	2.38	4.83	1.70	3.03	1.43	1.04	1.05	3.43	7.91	8.79	1.52	3.33	3.37	2.94	1.14	6.72	3.92	0.62	0.95	5.93	3.10	4.84	0.86	10.63	3.10	9.14
G232_00291	6.49	0.08	4.44	1.12	5.17	1.30	1.83	1.73	3.10	0.67	6.12	0.79	3.91	1.94	1.32	0.50	0.00	3.01	2.35	1.43	6.17	4.95	0.01	1.45	8.87	5.54	6.80
G232_00292	6.07	0.31	7.60	3.03	2.04	1.05	1.91	2.56	3.51	0.35	5.37	1.65	3.13	1.62	1.62	0.94	0.00	6.06	1.63	0.41	6.61	1.85	0.05	1.24	10.38	3.76	8.28
G232_00293	9.69	0.35	5.49	1.05	4.11	2.02	1.54	1.43	2.36	1.12	8.92	1.21	3.32	1.71	3.78	1.04	0.19	4.07	1.12	1.07	7.28	2.08	0.58	1.37	10.11	5.04	7.89
G232_00294	9.41	0.86	6.47	1.77	3.91	1.60	1.12	0.90	4.17	2.66	11.10	1.44	3.63	2.06	3.68	0.96	1.71	4.06	1.22	0.72	5.29	3.41	1.53	0.75	10.07	4.39	9.23
G232_00295	7.88	0.00	7.46	2.50	4.14	1.51	0.75	1.46	4.69	0.78	10.20	3.16	3.17	2.89	3.71	0.69	0.07	5.25	0.98	0.94	5.94	2.36	0.14	0.46	9.61	3.97	9.28
G232_00296	9.19	0.52	6.73	2.02	4.33	2.16	1.58	1.08	4.24	2.09	12.39	2.12	3.34	2.26	4.96	0.95	0.15	5.62	0.66	1.49	6.76	2.46	0.72	1.30	10.32	6.67	10.95
G232_00297	8.38	2.60	6.18	1.72	3.24	1.67	1.13	1.14	3.69	6.47	10.50	1.76	3.59	2.36	4.18	0.90	6.20	4.63	1.26	0.94	4.83	2.73	3.97	0.91	10.63	4.94	9.36
G232_00298	6.71	2.44	6.97	2.00	4.45	1.92	1.66	1.12	4.31	3.99	11.36	2.99	3.25	2.63	4.04	1.33	5.59	5.60	1.95	1.23	7.29	1.96	3.45	0.92	10.66	6.24	8.71
G232_00299	9.05	3.36	7.19	2.37	5.23	2.12	3.08	1.23	2.68	5.14	0.06	1.28	5.22	0.79	0.83	1.14	6.28	5.61	1.88	1.26	6.63	2.66	5.74	1.72	12.78	5.54	9.03
