GENE	COVERAGE	STRAIN	GROUP
G232_08703	1.0159	Rstd	R
G232_08703	0.5105	SM102	S
G232_08703	0.8347	SM104	S
G232_08703	0.8988	SM105	S
G232_08703	0.8942	SM108	S
G232_08703	0.5609	SM109	S
G232_08703	0.8253	SM11	S
G232_08703	0.8013	SM122	S
G232_08703	0.7631	SM13	S
G232_08703	0.9140	SM14	S
G232_08703	1.2095	SM18	S
G232_08703	0.7368	SM24	S
G232_08703	0.6900	SM27	S
G232_08703	0.8286	SM28	S
G232_08703	1.1023	SM29	S
G232_08703	0.7810	SM35	S
G232_08703	0.5992	SM36	S
G232_08703	0.9507	SM42	S
G232_08703	0.9394	SM48	S
G232_08703	0.7899	SM57	S
G232_08703	0.7587	SM66	S
G232_08703	0.7565	SM67	S
G232_08703	0.4433	SM72	S
G232_08703	0.8345	SM74	S
G232_08703	0.9420	SM84	S
G232_08703	0.8384	SM9	S
G232_08703	0.9761	SM91	S
G232_08704	0.9524	Rstd	R
G232_08704	0.6224	SM102	S
G232_08704	0.7621	SM104	S
G232_08704	0.6770	SM105	S
G232_08704	0.7012	SM108	S
G232_08704	0.8304	SM109	S
G232_08704	0.9880	SM11	S
G232_08704	0.6424	SM122	S
G232_08704	0.6932	SM13	S
G232_08704	0.8522	SM14	S
G232_08704	1.2911	SM18	S
G232_08704	0.8728	SM24	S
G232_08704	0.7919	SM27	S
G232_08704	1.0714	SM28	S
G232_08704	1.1170	SM29	S
G232_08704	1.2857	SM35	S
G232_08704	0.6576	SM36	S
G232_08704	0.8627	SM42	S
G232_08704	0.7697	SM48	S
G232_08704	1.1765	SM57	S
G232_08704	0.9071	SM66	S
G232_08704	0.9318	SM67	S
G232_08704	0.6355	SM72	S
G232_08704	1.2158	SM74	S
G232_08704	0.8528	SM84	S
G232_08704	0.8704	SM9	S
G232_08704	0.9690	SM91	S
G232_08705	0.5976	Rstd	R
G232_08705	0.0490	SM102	S
G232_08705	0.5766	SM104	S
G232_08705	0.5798	SM105	S
G232_08705	0.4876	SM108	S
G232_08705	0.7391	SM109	S
G232_08705	0.4398	SM11	S
G232_08705	0.6689	SM122	S
G232_08705	0.8291	SM13	S
G232_08705	0.2634	SM14	S
G232_08705	1.0256	SM18	S
G232_08705	0.4781	SM24	S
G232_08705	0.7473	SM27	S
G232_08705	0.6571	SM28	S
G232_08705	1.5292	SM29	S
G232_08705	0.9714	SM35	S
G232_08705	0.0000	SM36	S
G232_08705	0.5088	SM42	S
G232_08705	0.5333	SM48	S
G232_08705	0.9412	SM57	S
G232_08705	0.7935	SM66	S
G232_08705	0.7403	SM67	S
G232_08705	0.0246	SM72	S
G232_08705	0.8273	SM74	S
G232_08705	0.7018	SM84	S
G232_08705	0.8080	SM9	S
G232_08705	0.7724	SM91	S
G232_08706	0.8840	Rstd	R
G232_08706	0.1748	SM102	S
G232_08706	0.8495	SM104	S
G232_08706	0.8482	SM105	S
G232_08706	0.6909	SM108	S
G232_08706	0.3174	SM109	S
G232_08706	0.5723	SM11	S
G232_08706	1.1060	SM122	S
G232_08706	0.6602	SM13	S
G232_08706	0.6532	SM14	S
G232_08706	1.5505	SM18	S
G232_08706	0.3772	SM24	S
G232_08706	0.5372	SM27	S
G232_08706	0.7036	SM28	S
G232_08706	1.0029	SM29	S
G232_08706	0.4952	SM35	S
G232_08706	0.3191	SM36	S
G232_08706	0.7588	SM42	S
G232_08706	0.7333	SM48	S
G232_08706	0.7731	SM57	S
G232_08706	0.5535	SM66	S
G232_08706	0.8377	SM67	S
G232_08706	0.3399	SM72	S
G232_08706	0.3957	SM74	S
G232_08706	0.7925	SM84	S
G232_08706	0.6432	SM9	S
G232_08706	0.5633	SM91	S
G232_08707	0.8414	Rstd	R
G232_08707	9.6503	SM102	S
G232_08707	0.9180	SM104	S
G232_08707	0.6965	SM105	S
G232_08707	0.7137	SM108	S
G232_08707	2.1217	SM109	S
G232_08707	1.9699	SM11	S
G232_08707	1.0132	SM122	S
G232_08707	0.9437	SM13	S
G232_08707	6.9866	SM14	S
G232_08707	1.1583	SM18	S
G232_08707	0.8553	SM24	S
G232_08707	0.8981	SM27	S
G232_08707	0.6429	SM28	S
G232_08707	1.1257	SM29	S
G232_08707	1.2190	SM35	S
G232_08707	12.4163	SM36	S
G232_08707	1.4278	SM42	S
G232_08707	1.8788	SM48	S
G232_08707	1.6891	SM57	S
G232_08707	0.7213	SM66	S
G232_08707	0.7370	SM67	S
G232_08707	10.0246	SM72	S
G232_08707	1.0000	SM74	S
G232_08707	0.7323	SM84	S
G232_08707	0.7232	SM9	S
G232_08707	0.8556	SM91	S
G232_08708	0.7413	Rstd	R
G232_08708	3.6923	SM102	S
G232_08708	0.6573	SM104	S
G232_08708	0.2218	SM105	S
G232_08708	0.8444	SM108	S
G232_08708	0.9913	SM109	S
G232_08708	0.7289	SM11	S
G232_08708	0.8411	SM122	S
G232_08708	0.5262	SM13	S
G232_08708	1.2823	SM14	S
G232_08708	1.1973	SM18	S
G232_08708	1.2368	SM24	S
G232_08708	0.5817	SM27	S
G232_08708	0.9393	SM28	S
G232_08708	0.9415	SM29	S
G232_08708	1.0381	SM35	S
G232_08708	2.2607	SM36	S
G232_08708	0.8697	SM42	S
G232_08708	1.2667	SM48	S
G232_08708	0.8739	SM57	S
G232_08708	0.3432	SM66	S
G232_08708	0.6299	SM67	S
G232_08708	2.6453	SM72	S
G232_08708	0.5252	SM74	S
G232_08708	0.6590	SM84	S
G232_08708	0.6592	SM9	S
G232_08708	0.6315	SM91	S
