GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03964	0.9911	1.1958	0.8911	0.6420	0.8133	0.5696	0.5723	1.3311	0.8680	1.1935	1.3727	1.3421	0.7919	0.9571	1.5175	0.7429	1.1829	0.7518	0.8000	0.8739	0.8903	0.9578	1.1133	0.6835	0.9367	0.8288	0.8654
G232_03965	0.6987	0.3986	0.7661	0.9689	0.6017	1.0565	0.9880	0.9536	0.9146	0.5511	1.6175	0.7675	0.8577	0.8857	1.4591	1.2190	0.2996	0.8468	0.8182	0.4958	0.8723	0.7045	0.3300	0.2374	0.8627	0.9584	0.7343
G232_03966	0.6184	0.6084	0.7177	0.6304	0.5249	0.6130	0.5904	0.9801	0.8971	0.5161	1.7430	0.7456	0.9278	0.7321	1.4269	0.5714	0.4553	0.7007	0.9152	0.5294	0.8026	1.0487	0.2069	0.4676	0.9855	0.9744	0.8964
G232_03967	0.9514	0.5524	0.9019	0.6965	0.8568	0.6783	0.6687	0.5364	0.7146	0.9866	0.7868	0.8114	0.7962	0.5500	0.7105	0.6667	0.7510	0.7201	0.8121	0.4790	0.8142	0.9643	0.7783	0.8489	0.8429	0.7040	0.8060
G232_03968	1.0168	0.1888	0.9852	1.0078	0.9689	0.5783	0.5723	1.1589	0.8544	0.5161	1.3106	0.8684	0.9533	1.0000	1.0936	1.1810	0.2257	0.7993	0.8606	0.5210	0.7239	0.9708	0.2709	0.4892	0.9840	0.7696	0.9566
G232_03969	0.6779	1.0559	0.9046	0.7899	0.9004	0.7870	1.0060	1.2848	0.7204	1.0860	1.0840	0.7237	0.6815	0.9679	1.1842	0.9524	0.8833	0.6743	1.0061	1.3193	0.8852	0.5292	0.9507	0.7050	0.8146	0.7056	0.8335
G232_03970	0.8930	0.4895	0.8884	0.7198	0.8651	0.8348	1.0843	0.6225	1.0291	0.8683	1.3581	1.2193	0.8896	1.2964	1.0965	1.2286	0.4202	0.9754	0.6909	0.9244	0.8955	0.6558	0.5813	0.7554	0.9123	0.9072	1.0673
G232_03971	0.8067	1.8182	0.8589	0.8016	0.9046	1.0000	0.8253	1.1060	0.7359	2.2392	1.1498	1.0000	0.8047	0.9143	1.0146	0.7810	1.2451	0.9701	1.0061	1.1345	0.7587	0.7597	1.8079	1.0144	0.7773	0.6640	0.8716
G232_03972	0.8038	0.5245	1.0363	0.7121	0.9440	0.9000	0.9578	0.9205	0.6680	1.2500	1.1717	0.9254	1.1741	0.9821	1.3187	1.1333	0.4514	0.7958	0.9212	1.0000	0.7148	0.7273	0.6355	0.7842	0.9672	0.8032	0.7396
G232_03973	0.8345	0.5315	1.0188	1.0039	0.7324	0.9261	0.7711	0.6490	0.6408	0.9946	1.4287	0.9868	0.6858	0.9714	1.1930	1.0286	0.8677	1.0687	0.9818	0.7395	0.6994	0.8182	0.9754	0.4173	0.6987	0.8080	0.6652
G232_03974	0.8434	0.6084	0.9368	0.3696	0.8278	0.6739	0.9157	0.3113	0.8699	0.6962	1.5006	0.7368	0.7282	1.4393	1.3275	0.7619	0.6654	0.9560	0.4909	0.6050	0.9174	1.0260	0.6355	0.6403	0.8970	1.1760	1.0709
G232_03975	0.9306	0.0000	1.4677	1.0195	1.0373	0.7696	0.6928	0.2715	0.7340	0.5161	1.5347	0.6316	0.9490	1.1071	1.4386	0.5048	0.0000	0.9419	0.8545	0.7731	0.9303	0.7630	0.0000	0.2374	0.7391	0.5504	0.9849
G232_03976	0.9851	14.2238	0.6384	0.8677	0.8714	3.3087	2.4880	1.2053	0.7223	7.7527	1.1583	1.2763	0.8153	1.1036	1.2076	1.4571	15.8911	1.5335	1.9697	1.4370	0.9923	0.9091	13.9409	1.0432	0.9024	0.6112	0.9663
G232_03977	0.3627	0.0000	0.8831	0.4358	0.6950	0.9957	0.5060	1.0728	0.6835	0.5565	1.2716	0.3860	0.3057	0.8250	0.9825	0.0000	0.0000	0.8609	0.9697	0.8824	1.3277	0.6461	0.0000	1.2014	0.6621	0.7744	0.9026
G232_03978	0.9772	0.9021	1.0793	0.5642	0.8714	0.8174	1.0783	1.5563	0.6311	0.8199	1.1535	0.9298	0.6518	0.7607	1.3684	0.7714	0.8949	0.8415	0.3697	0.9412	1.1303	1.2045	0.7783	1.0072	0.7963	0.6960	0.9557
G232_03979	0.8612	0.3846	0.7970	0.5409	0.8050	0.5261	0.3916	0.6755	0.8194	0.8011	1.3021	0.7895	0.8854	0.9750	1.1930	0.6857	0.5175	0.8345	0.8545	0.6891	0.7148	0.9416	0.2956	0.3813	0.9947	0.7344	0.7360
G232_03980	0.8335	0.0490	0.9556	0.8521	0.8008	0.5435	0.9819	0.8278	0.9243	0.6425	1.4409	0.7105	0.8938	0.8786	1.3070	0.6762	0.0000	0.9894	0.8667	0.8739	0.9665	0.9091	0.0197	0.9137	0.9657	0.8688	0.8326
G232_03981	0.7631	3.2727	0.9368	0.6732	0.6515	1.0565	1.1988	0.6556	0.7961	2.0591	1.5518	0.8684	0.5945	0.6536	1.6023	1.4476	3.4591	0.6637	0.5879	0.6723	0.5858	1.0682	4.4631	1.0504	0.8963	0.8720	0.6856
G232_03982	0.7701	0.6014	0.8038	0.8016	0.8465	0.6783	0.7530	0.5166	1.0388	1.0403	1.7552	0.6798	0.8025	1.2071	1.3216	0.8571	0.4241	0.8820	0.5758	0.5210	0.8194	0.6948	0.4975	1.2734	0.8322	0.8096	1.0957
G232_03983	1.0694	0.1748	0.7809	0.9222	0.9419	0.5696	0.7651	0.8344	0.8544	0.5941	1.4665	0.7939	0.8301	1.1500	1.0322	0.5905	0.1128	0.9243	0.9576	0.8235	0.6258	0.8539	0.2217	0.7698	0.9375	0.8224	0.9646
G232_03984	0.9832	3.0979	0.8763	0.7471	0.8838	1.2348	1.3072	1.0265	0.9786	2.6694	1.3496	0.8246	0.8917	0.6357	1.1140	0.9333	4.9650	0.9085	0.7697	1.0924	0.6735	0.8442	4.4286	0.4676	0.9672	0.7776	0.9823
G232_03985	0.7066	0.0769	0.8172	0.7160	0.3942	0.7174	0.4578	0.7020	0.4971	0.6559	1.0706	0.4605	0.7643	1.3321	0.9211	0.7333	0.0233	0.6461	1.1333	1.3025	0.7097	0.7500	0.1429	0.7842	0.5614	0.7872	0.8583
G232_03986	1.0069	0.0000	0.7836	0.6109	0.7573	0.0522	0.8193	0.0000	0.7515	0.4140	1.3837	0.9254	0.8153	0.6929	1.5965	2.4762	0.0000	0.6391	0.4364	1.2017	0.9716	1.1266	0.0000	0.6187	0.7025	0.5264	0.3649
G232_03987	0.9584	0.9441	0.7917	0.7626	0.8154	0.5826	0.6747	0.3642	0.7223	0.7312	1.1973	0.7632	0.8089	1.1214	1.1170	0.5333	0.7160	0.7430	0.8970	0.6303	0.8542	1.0617	0.8276	0.5108	0.8986	0.6704	0.7387
G232_03988	0.7810	1.7273	0.7917	0.8949	0.6266	0.7696	0.7831	1.1325	0.7864	1.5645	1.2716	0.7851	0.8832	1.0714	1.3801	0.8762	2.0233	0.8715	0.9879	0.8655	0.7213	1.1039	2.0591	0.8489	0.8978	0.7904	0.7724
