GENE	COVERAGE	STRAIN	GROUP
G232_02830	1.4004	Rstd	R
G232_02830	0.0000	SM102	S
G232_02830	1.6035	SM104	S
G232_02830	1.1401	SM105	S
G232_02830	1.4461	SM108	S
G232_02830	0.5217	SM109	S
G232_02830	0.5723	SM11	S
G232_02830	3.2781	SM122	S
G232_02830	1.0990	SM13	S
G232_02830	1.8226	SM14	S
G232_02830	1.3618	SM18	S
G232_02830	1.2018	SM24	S
G232_02830	1.9002	SM27	S
G232_02830	1.2821	SM28	S
G232_02830	3.0146	SM29	S
G232_02830	1.4857	SM35	S
G232_02830	0.0000	SM36	S
G232_02830	1.8380	SM42	S
G232_02830	1.7818	SM48	S
G232_02830	1.1933	SM57	S
G232_02830	0.9290	SM66	S
G232_02830	1.4968	SM67	S
G232_02830	0.0936	SM72	S
G232_02830	0.4460	SM74	S
G232_02830	1.8474	SM84	S
G232_02830	1.9232	SM9	S
G232_02830	1.8326	SM91	S
