GENE	COVERAGE	STRAIN	GROUP
G232_01716	0.8910	Rstd	R
G232_01716	0.4266	SM102	S
G232_01716	0.8777	SM104	S
G232_01716	0.5642	SM105	S
G232_01716	0.9772	SM108	S
G232_01716	0.7478	SM109	S
G232_01716	0.8012	SM11	S
G232_01716	1.0993	SM122	S
G232_01716	0.8136	SM13	S
G232_01716	0.4866	SM14	S
G232_01716	1.1839	SM18	S
G232_01716	0.6535	SM24	S
G232_01716	0.9236	SM27	S
G232_01716	1.0000	SM28	S
G232_01716	0.9532	SM29	S
G232_01716	0.4190	SM35	S
G232_01716	0.1907	SM36	S
G232_01716	0.8556	SM42	S
G232_01716	0.8242	SM48	S
G232_01716	0.7479	SM57	S
G232_01716	0.7419	SM66	S
G232_01716	0.9708	SM67	S
G232_01716	0.2069	SM72	S
G232_01716	0.6619	SM74	S
G232_01716	0.8444	SM84	S
G232_01716	0.9904	SM9	S
G232_01716	0.9717	SM91	S
