GENE	COVERAGE	STRAIN	GROUP
G232_00368	0.8276	Rstd	R
G232_00368	0.6923	SM102	S
G232_00368	0.7944	SM104	S
G232_00368	0.9922	SM105	S
G232_00368	0.8340	SM108	S
G232_00368	0.6391	SM109	S
G232_00368	0.7410	SM11	S
G232_00368	0.7616	SM122	S
G232_00368	0.9573	SM13	S
G232_00368	0.6828	SM14	S
G232_00368	1.4507	SM18	S
G232_00368	0.9518	SM24	S
G232_00368	0.8938	SM27	S
G232_00368	1.2214	SM28	S
G232_00368	1.4912	SM29	S
G232_00368	0.6190	SM35	S
G232_00368	1.7237	SM36	S
G232_00368	0.9613	SM42	S
G232_00368	1.0727	SM48	S
G232_00368	1.0168	SM57	S
G232_00368	0.8490	SM66	S
G232_00368	0.9935	SM67	S
G232_00368	1.6158	SM72	S
G232_00368	1.0288	SM74	S
G232_00368	0.7872	SM84	S
G232_00368	0.9024	SM9	S
G232_00368	0.9867	SM91	S
G232_00369	0.7849	Rstd	R
G232_00369	0.2517	SM102	S
G232_00369	0.5901	SM104	S
G232_00369	0.9027	SM105	S
G232_00369	0.5166	SM108	S
G232_00369	0.5652	SM109	S
G232_00369	0.9036	SM11	S
G232_00369	0.9536	SM122	S
G232_00369	1.1282	SM13	S
G232_00369	0.5565	SM14	S
G232_00369	1.3654	SM18	S
G232_00369	0.6579	SM24	S
G232_00369	1.0191	SM27	S
G232_00369	1.0214	SM28	S
G232_00369	1.2281	SM29	S
G232_00369	0.6952	SM35	S
G232_00369	0.2451	SM36	S
G232_00369	1.1620	SM42	S
G232_00369	1.2121	SM48	S
G232_00369	0.6387	SM57	S
G232_00369	0.7845	SM66	S
G232_00369	0.7370	SM67	S
G232_00369	0.1773	SM72	S
G232_00369	0.8058	SM74	S
G232_00369	0.8337	SM84	S
G232_00369	1.0144	SM9	S
G232_00369	0.8530	SM91	S
G232_00370	0.7483	Rstd	R
G232_00370	0.1748	SM102	S
G232_00370	0.6815	SM104	S
G232_00370	0.6654	SM105	S
G232_00370	0.7033	SM108	S
G232_00370	0.4043	SM109	S
G232_00370	0.5482	SM11	S
G232_00370	1.2517	SM122	S
G232_00370	0.9204	SM13	S
G232_00370	0.6801	SM14	S
G232_00370	1.2875	SM18	S
G232_00370	0.6272	SM24	S
G232_00370	0.6561	SM27	S
G232_00370	0.7607	SM28	S
G232_00370	1.2632	SM29	S
G232_00370	1.3238	SM35	S
G232_00370	0.1790	SM36	S
G232_00370	0.7447	SM42	S
G232_00370	0.8909	SM48	S
G232_00370	0.9916	SM57	S
G232_00370	0.5742	SM66	S
G232_00370	0.7110	SM67	S
G232_00370	0.4286	SM72	S
G232_00370	1.1079	SM74	S
G232_00370	0.7979	SM84	S
G232_00370	0.9936	SM9	S
G232_00370	1.0771	SM91	S
G232_00371	0.7691	Rstd	R
G232_00371	2.5944	SM102	S
G232_00371	0.8858	SM104	S
G232_00371	1.0661	SM105	S
G232_00371	0.7033	SM108	S
G232_00371	0.7783	SM109	S
G232_00371	1.0723	SM11	S
G232_00371	0.8940	SM122	S
G232_00371	0.6971	SM13	S
G232_00371	2.0081	SM14	S
G232_00371	1.4056	SM18	S
G232_00371	0.7325	SM24	S
G232_00371	0.7792	SM27	S
G232_00371	1.3286	SM28	S
G232_00371	1.0673	SM29	S
G232_00371	0.9905	SM35	S
G232_00371	2.5525	SM36	S
G232_00371	0.8609	SM42	S
G232_00371	0.7818	SM48	S
G232_00371	0.7563	SM57	S
G232_00371	0.6348	SM66	S
G232_00371	0.9578	SM67	S
G232_00371	3.0197	SM72	S
G232_00371	0.6835	SM74	S
G232_00371	0.8688	SM84	S
G232_00371	0.6672	SM9	S
G232_00371	0.9646	SM91	S
G232_00372	0.8831	Rstd	R
G232_00372	0.0979	SM102	S
G232_00372	0.6263	SM104	S
G232_00372	0.9572	SM105	S
G232_00372	0.6245	SM108	S
G232_00372	0.8652	SM109	S
G232_00372	0.3434	SM11	S
G232_00372	0.4172	SM122	S
G232_00372	0.7243	SM13	S
G232_00372	0.6694	SM14	S
G232_00372	0.3764	SM18	S
G232_00372	0.7237	SM24	S
G232_00372	1.2930	SM27	S
G232_00372	0.7893	SM28	S
G232_00372	0.1579	SM29	S
G232_00372	0.9714	SM35	S
G232_00372	0.0000	SM36	S
G232_00372	0.7218	SM42	S
G232_00372	1.0909	SM48	S
G232_00372	0.4370	SM57	S
G232_00372	0.6284	SM66	S
G232_00372	0.8539	SM67	S
G232_00372	0.0296	SM72	S
G232_00372	0.6547	SM74	S
G232_00372	1.1175	SM84	S
G232_00372	1.1232	SM9	S
G232_00372	1.0850	SM91	S
G232_00373	0.7830	Rstd	R
G232_00373	0.8671	SM102	S
G232_00373	0.5874	SM104	S
G232_00373	0.6887	SM105	S
G232_00373	0.6598	SM108	S
G232_00373	0.5696	SM109	S
G232_00373	0.7651	SM11	S
G232_00373	0.6291	SM122	S
G232_00373	0.8194	SM13	S
G232_00373	1.0027	SM14	S
G232_00373	1.2680	SM18	S
G232_00373	0.8465	SM24	S
G232_00373	0.6242	SM27	S
G232_00373	0.8286	SM28	S
G232_00373	1.0643	SM29	S
G232_00373	0.8381	SM35	S
G232_00373	0.7237	SM36	S
G232_00373	0.8310	SM42	S
G232_00373	0.5636	SM48	S
G232_00373	0.7983	SM57	S
G232_00373	0.5832	SM66	S
G232_00373	0.6136	SM67	S
G232_00373	0.7685	SM72	S
G232_00373	0.2014	SM74	S
G232_00373	0.8238	SM84	S
G232_00373	0.7712	SM9	S
G232_00373	0.8884	SM91	S
G232_00374	0.6026	Rstd	R
G232_00374	0.5315	SM102	S
G232_00374	0.6747	SM104	S
G232_00374	0.6770	SM105	S
G232_00374	0.9274	SM108	S
G232_00374	1.2043	SM109	S
G232_00374	0.3133	SM11	S
G232_00374	1.3113	SM122	S
G232_00374	0.6058	SM13	S
G232_00374	0.6532	SM14	S
G232_00374	1.4153	SM18	S
G232_00374	0.8246	SM24	S
G232_00374	0.8132	SM27	S
G232_00374	1.1536	SM28	S
G232_00374	1.1170	SM29	S
G232_00374	0.5429	SM35	S
G232_00374	0.4358	SM36	S
G232_00374	0.6338	SM42	S
G232_00374	0.6242	SM48	S
G232_00374	1.3782	SM57	S
G232_00374	0.9045	SM66	S
G232_00374	0.4221	SM67	S
G232_00374	0.6453	SM72	S
G232_00374	0.8129	SM74	S
G232_00374	0.9024	SM84	S
G232_00374	0.5584	SM9	S
G232_00374	0.9486	SM91	S
G232_00375	0.8196	Rstd	R
G232_00375	1.1469	SM102	S
G232_00375	0.6962	SM104	S
G232_00375	0.7626	SM105	S
G232_00375	0.7925	SM108	S
G232_00375	0.9652	SM109	S
G232_00375	0.8855	SM11	S
G232_00375	0.9139	SM122	S
G232_00375	0.5864	SM13	S
G232_00375	0.9328	SM14	S
G232_00375	1.1523	SM18	S
G232_00375	0.7719	SM24	S
G232_00375	0.4841	SM27	S
G232_00375	0.5857	SM28	S
G232_00375	0.7865	SM29	S
G232_00375	0.8476	SM35	S
G232_00375	1.2568	SM36	S
G232_00375	0.8187	SM42	S
