GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_05626	9.86	0.65	5.93	1.91	4.15	1.45	0.79	3.14	4.08	2.23	8.98	0.95	3.03	2.13	2.01	0.93	1.49	5.68	1.46	0.33	8.49	2.58	0.97	0.71	14.48	6.54	9.95
G232_05627	10.16	1.35	5.48	2.37	3.68	1.63	1.34	0.70	3.81	4.20	11.68	1.55	3.64	2.86	4.11	1.25	3.06	3.96	0.44	1.36	5.62	3.05	2.57	0.97	12.06	6.06	11.43
G232_05628	10.36	1.83	5.59	2.79	4.40	2.35	1.32	1.05	4.25	4.65	10.71	1.97	3.57	2.82	3.49	1.14	4.48	4.81	1.47	0.60	5.27	2.74	3.04	0.79	12.33	5.74	10.72
G232_05629	8.51	0.81	7.76	1.83	3.00	1.09	1.38	1.37	4.82	2.21	12.21	2.05	3.65	2.17	3.55	0.71	0.87	5.27	2.09	0.85	5.19	3.25	0.86	0.92	10.58	6.17	10.86
G232_05630	9.38	1.36	6.41	1.66	3.49	1.81	1.26	0.86	3.15	4.50	11.13	1.74	3.66	2.51	4.04	0.96	2.83	5.16	1.38	0.80	4.89	2.41	2.07	0.67	11.13	5.06	9.69
G232_05631	9.36	0.33	7.25	2.41	4.10	1.03	1.78	1.22	4.74	1.33	9.13	1.41	3.03	1.31	1.17	0.73	0.00	4.85	1.31	0.17	6.57	1.34	0.22	0.62	10.71	4.38	9.38
G232_05632	6.55	0.68	6.22	2.04	3.73	1.36	1.03	1.06	4.88	1.15	11.66	1.80	2.08	2.15	3.48	0.39	0.49	3.11	0.06	0.51	4.84	2.64	0.73	0.19	12.38	4.59	8.44
G232_05633	7.71	2.30	8.37	2.30	4.89	2.68	1.36	1.51	4.92	2.85	9.78	1.30	4.28	2.90	4.25	0.46	0.58	5.95	0.79	0.97	6.11	3.12	1.18	1.35	12.06	5.63	9.57
G232_05634	8.52	1.09	6.61	1.80	4.79	1.09	1.65	1.24	3.85	2.58	10.43	1.69	3.69	2.39	3.83	0.81	1.45	4.57	1.32	0.70	5.79	2.76	0.98	0.72	12.57	4.24	10.63
G232_05635	6.45	0.84	6.57	1.96	3.11	1.73	1.43	1.08	5.07	3.05	11.73	1.44	3.20	2.35	4.37	1.60	1.00	5.21	1.02	1.08	6.19	2.27	0.80	0.68	11.97	5.87	8.17
G232_05636	9.71	0.24	7.17	1.90	2.20	1.94	1.57	1.69	3.28	0.41	11.17	1.42	3.25	1.84	3.81	0.00	0.00	5.70	1.65	0.56	4.02	3.01	0.00	1.55	10.94	5.06	6.28
G232_05637	8.49	0.73	5.53	2.01	3.20	1.84	1.61	0.96	3.96	3.00	10.12	2.29	3.24	2.56	3.71	0.15	2.73	5.73	1.14	1.61	7.05	1.25	1.45	1.63	8.68	3.98	9.88
G232_05638	8.96	0.71	5.16	1.38	3.35	0.86	0.76	1.26	4.57	2.22	10.09	1.46	3.26	2.23	3.63	0.49	0.95	2.83	1.08	0.86	4.41	2.19	1.49	0.74	12.08	4.62	9.20
G232_05639	5.60	2.54	5.21	1.46	3.07	2.40	1.20	1.62	2.85	3.33	3.15	1.78	2.75	1.18	1.15	1.02	4.99	3.59	1.13	0.85	5.17	2.16	4.67	1.14	9.62	4.15	6.60
G232_05640	7.92	6.40	5.26	0.93	3.39	3.08	2.16	1.01	2.68	11.02	8.22	1.52	2.55	1.52	1.85	0.82	10.57	6.22	1.47	1.32	4.11	1.84	9.35	0.83	10.66	4.13	9.09
G232_05641	7.84	2.89	6.97	1.62	3.11	2.33	1.31	0.97	4.61	5.20	11.49	2.00	4.21	2.25	3.86	0.91	6.21	5.14	1.16	0.68	4.85	2.54	4.45	1.34	12.78	4.59	9.04
G232_05642	8.39	0.39	6.36	2.15	2.64	1.32	1.03	1.63	3.78	1.61	11.38	1.41	4.31	2.50	3.68	0.72	0.18	4.06	1.13	0.65	4.65	2.62	0.31	0.55	10.12	4.23	8.26
G232_05643	7.71	21.21	6.59	1.91	4.07	6.45	3.19	1.86	3.70	35.00	8.33	1.89	4.83	2.66	4.35	2.50	41.04	6.07	2.87	1.47	4.44	2.72	31.37	1.58	11.55	3.66	8.53
G232_05644	8.56	0.00	3.18	1.76	5.71	1.66	0.99	1.08	3.55	1.57	10.79	1.98	3.66	2.57	3.89	0.57	0.00	3.78	2.37	1.13	8.05	3.19	0.00	1.28	13.12	6.24	9.46
G232_05645	9.20	3.89	7.89	1.45	3.70	1.76	1.97	1.45	3.67	5.39	8.63	1.75	3.87	2.11	3.23	1.14	5.41	5.06	1.89	0.56	6.39	2.48	3.14	0.58	10.53	3.82	10.60
G232_05646	5.94	0.61	4.52	0.82	3.17	1.13	0.75	0.77	2.35	1.09	5.01	0.99	1.49	1.75	2.19	0.75	1.08	2.13	0.41	0.53	3.19	1.20	0.81	0.25	6.64	3.01	5.09
G232_05647	4.13	0.17	2.78	0.75	1.32	0.51	0.45	1.15	2.46	1.16	4.55	0.66	2.02	0.93	2.22	0.20	0.39	3.54	0.76	0.16	2.11	1.09	0.44	0.12	6.30	2.37	5.04
