GENE	COVERAGE	STRAIN	GROUP
G232_08884	0.8305	Rstd	R
G232_08884	0.0420	SM102	S
G232_08884	0.5228	SM104	S
G232_08884	0.2918	SM105	S
G232_08884	0.7282	SM108	S
G232_08884	0.3435	SM109	S
G232_08884	0.5602	SM11	S
G232_08884	0.6093	SM122	S
G232_08884	0.5709	SM13	S
G232_08884	0.3925	SM14	S
G232_08884	1.0219	SM18	S
G232_08884	0.6667	SM24	S
G232_08884	0.6115	SM27	S
G232_08884	0.5429	SM28	S
G232_08884	0.3801	SM29	S
G232_08884	0.5143	SM35	S
G232_08884	0.0000	SM36	S
G232_08884	0.8574	SM42	S
G232_08884	0.7515	SM48	S
G232_08884	0.9160	SM57	S
G232_08884	0.5768	SM66	S
G232_08884	0.6656	SM67	S
G232_08884	0.0591	SM72	S
G232_08884	0.3669	SM74	S
G232_08884	0.6964	SM84	S
G232_08884	0.6592	SM9	S
G232_08884	0.7201	SM91	S
