GENE	COVERAGE	STRAIN	GROUP
G232_08996	0.5778	Rstd	R
G232_08996	1.4545	SM102	S
G232_08996	0.7312	SM104	S
G232_08996	0.5992	SM105	S
G232_08996	0.7407	SM108	S
G232_08996	1.1522	SM109	S
G232_08996	0.9759	SM11	S
G232_08996	0.5762	SM122	S
G232_08996	1.0505	SM13	S
G232_08996	1.7742	SM14	S
G232_08996	1.3447	SM18	S
G232_08996	1.0877	SM24	S
G232_08996	0.5541	SM27	S
G232_08996	1.2179	SM28	S
G232_08996	0.9620	SM29	S
G232_08996	0.5524	SM35	S
G232_08996	2.2374	SM36	S
G232_08996	0.5986	SM42	S
G232_08996	1.2303	SM48	S
G232_08996	1.0420	SM57	S
G232_08996	0.8465	SM66	S
G232_08996	0.8961	SM67	S
G232_08996	2.5567	SM72	S
G232_08996	1.5036	SM74	S
G232_08996	0.7391	SM84	S
G232_08996	0.6880	SM9	S
G232_08996	0.7476	SM91	S
G232_08997	0.9177	Rstd	R
G232_08997	0.0699	SM102	S
G232_08997	0.8790	SM104	S
G232_08997	0.7198	SM105	S
G232_08997	0.5768	SM108	S
G232_08997	0.7565	SM109	S
G232_08997	0.2229	SM11	S
G232_08997	1.2781	SM122	S
G232_08997	0.6990	SM13	S
G232_08997	0.6559	SM14	S
G232_08997	1.4239	SM18	S
G232_08997	0.8026	SM24	S
G232_08997	0.8747	SM27	S
G232_08997	0.8536	SM28	S
G232_08997	1.2076	SM29	S
G232_08997	0.9429	SM35	S
G232_08997	0.0000	SM36	S
G232_08997	0.8768	SM42	S
G232_08997	0.7879	SM48	S
G232_08997	0.4370	SM57	S
G232_08997	0.6490	SM66	S
G232_08997	0.7955	SM67	S
G232_08997	0.1970	SM72	S
G232_08997	0.6691	SM74	S
G232_08997	0.8795	SM84	S
G232_08997	0.7456	SM9	S
G232_08997	0.7936	SM91	S
G232_08998	0.5778	Rstd	R
G232_08998	0.0000	SM102	S
G232_08998	0.5766	SM104	S
G232_08998	0.8171	SM105	S
G232_08998	0.2344	SM108	S
G232_08998	0.2391	SM109	S
G232_08998	0.7892	SM11	S
G232_08998	0.0000	SM122	S
G232_08998	0.5107	SM13	S
G232_08998	0.1720	SM14	S
G232_08998	0.0000	SM18	S
G232_08998	0.3553	SM24	S
G232_08998	0.6030	SM27	S
G232_08998	0.5250	SM28	S
G232_08998	0.3041	SM29	S
G232_08998	2.2667	SM35	S
G232_08998	0.1284	SM36	S
G232_08998	0.6708	SM42	S
G232_08998	0.0000	SM48	S
G232_08998	0.3025	SM57	S
G232_08998	0.5123	SM66	S
G232_08998	0.6526	SM67	S
G232_08998	0.0000	SM72	S
G232_08998	1.0000	SM74	S
G232_08998	0.6140	SM84	S
G232_08998	0.6448	SM9	S
G232_08998	0.7644	SM91	S
G232_08999	0.6700	Rstd	R
G232_08999	1.5804	SM102	S
G232_08999	1.0874	SM104	S
G232_08999	0.4475	SM105	S
G232_08999	0.7033	SM108	S
G232_08999	0.8609	SM109	S
G232_08999	1.5602	SM11	S
G232_08999	0.8146	SM122	S
G232_08999	0.7786	SM13	S
G232_08999	1.8306	SM14	S
G232_08999	1.1632	SM18	S
G232_08999	0.9079	SM24	S
G232_08999	0.6709	SM27	S
G232_08999	0.9536	SM28	S
G232_08999	0.9795	SM29	S
G232_08999	0.8190	SM35	S
G232_08999	1.7354	SM36	S
G232_08999	0.8063	SM42	S
G232_08999	0.6000	SM48	S
G232_08999	0.5798	SM57	S
G232_08999	0.7897	SM66	S
G232_08999	0.4578	SM67	S
G232_08999	2.2167	SM72	S
G232_08999	0.7194	SM74	S
G232_08999	0.6484	SM84	S
G232_08999	0.5152	SM9	S
G232_08999	0.5261	SM91	S
G232_09000	0.8256	Rstd	R
G232_09000	0.2867	SM102	S
G232_09000	1.1761	SM104	S
G232_09000	1.0350	SM105	S
G232_09000	1.0726	SM108	S
G232_09000	0.4696	SM109	S
G232_09000	0.7169	SM11	S
G232_09000	0.6954	SM122	S
G232_09000	0.7320	SM13	S
G232_09000	0.4973	SM14	S
G232_09000	1.0414	SM18	S
G232_09000	1.1842	SM24	S
G232_09000	0.9958	SM27	S
G232_09000	0.6929	SM28	S
G232_09000	1.4123	SM29	S
G232_09000	0.7619	SM35	S
G232_09000	0.0428	SM36	S
G232_09000	0.7095	SM42	S
G232_09000	1.2606	SM48	S
G232_09000	0.5378	SM57	S
G232_09000	0.7884	SM66	S
G232_09000	0.7143	SM67	S
G232_09000	0.1084	SM72	S
G232_09000	0.9065	SM74	S
G232_09000	0.7094	SM84	S
G232_09000	0.7552	SM9	S
G232_09000	1.0771	SM91	S
G232_09001	0.8712	Rstd	R
G232_09001	0.7413	SM102	S
G232_09001	0.9691	SM104	S
G232_09001	0.9650	SM105	S
G232_09001	0.9398	SM108	S
G232_09001	0.5261	SM109	S
G232_09001	0.8133	SM11	S
G232_09001	1.2318	SM122	S
G232_09001	0.6175	SM13	S
G232_09001	0.7554	SM14	S
G232_09001	1.1096	SM18	S
G232_09001	0.6754	SM24	S
G232_09001	0.6985	SM27	S
G232_09001	0.5679	SM28	S
G232_09001	1.2924	SM29	S
G232_09001	0.8857	SM35	S
G232_09001	0.7626	SM36	S
G232_09001	0.9965	SM42	S
G232_09001	0.5333	SM48	S
G232_09001	0.7395	SM57	S
G232_09001	0.5742	SM66	S
G232_09001	1.0390	SM67	S
G232_09001	0.4926	SM72	S
G232_09001	0.2734	SM74	S
G232_09001	0.9115	SM84	S
G232_09001	0.5056	SM9	S
G232_09001	0.7777	SM91	S
