GENE	COVERAGE	STRAIN	GROUP
G232_04005	0.7493	Rstd	R
G232_04005	0.6294	SM102	S
G232_04005	0.6626	SM104	S
G232_04005	0.3619	SM105	S
G232_04005	0.5664	SM108	S
G232_04005	0.2391	SM109	S
G232_04005	0.7711	SM11	S
G232_04005	0.4901	SM122	S
G232_04005	0.8835	SM13	S
G232_04005	0.4113	SM14	S
G232_04005	0.0037	SM18	S
G232_04005	0.5482	SM24	S
G232_04005	0.3864	SM27	S
G232_04005	0.5893	SM28	S
G232_04005	0.0000	SM29	S
G232_04005	0.0286	SM35	S
G232_04005	0.4553	SM36	S
G232_04005	0.9278	SM42	S
G232_04005	0.6424	SM48	S
G232_04005	0.2521	SM57	S
G232_04005	0.6684	SM66	S
G232_04005	0.4838	SM67	S
G232_04005	0.6995	SM72	S
G232_04005	0.1007	SM74	S
G232_04005	0.6537	SM84	S
G232_04005	0.2816	SM9	S
G232_04005	0.6820	SM91	S
