GENE	COVERAGE	STRAIN	GROUP
G232_00261	0.8741	Rstd	R
G232_00261	1.6783	SM102	S
G232_00261	0.8992	SM104	S
G232_00261	0.5875	SM105	S
G232_00261	0.7427	SM108	S
G232_00261	1.1435	SM109	S
G232_00261	1.0000	SM11	S
G232_00261	0.9338	SM122	S
G232_00261	0.9301	SM13	S
G232_00261	1.9570	SM14	S
G232_00261	1.5262	SM18	S
G232_00261	0.5614	SM24	S
G232_00261	0.8110	SM27	S
G232_00261	1.2643	SM28	S
G232_00261	1.4357	SM29	S
G232_00261	0.9619	SM35	S
G232_00261	2.6770	SM36	S
G232_00261	0.6673	SM42	S
G232_00261	0.5455	SM48	S
G232_00261	1.2437	SM57	S
G232_00261	0.9574	SM66	S
G232_00261	0.8442	SM67	S
G232_00261	2.1429	SM72	S
G232_00261	0.7122	SM74	S
G232_00261	0.8665	SM84	S
G232_00261	0.6464	SM9	S
G232_00261	0.7679	SM91	S
G232_00262	0.4500	Rstd	R
G232_00262	0.3217	SM102	S
G232_00262	0.8952	SM104	S
G232_00262	1.0817	SM105	S
G232_00262	1.0290	SM108	S
G232_00262	0.9000	SM109	S
G232_00262	0.2229	SM11	S
G232_00262	0.3841	SM122	S
G232_00262	0.3961	SM13	S
G232_00262	1.3226	SM14	S
G232_00262	1.5055	SM18	S
G232_00262	0.8553	SM24	S
G232_00262	0.9490	SM27	S
G232_00262	1.0214	SM28	S
G232_00262	0.6959	SM29	S
G232_00262	1.6952	SM35	S
G232_00262	0.9144	SM36	S
G232_00262	1.2025	SM42	S
G232_00262	0.0000	SM48	S
G232_00262	1.1092	SM57	S
G232_00262	0.8271	SM66	S
G232_00262	0.9610	SM67	S
G232_00262	0.9655	SM72	S
G232_00262	0.4748	SM74	S
G232_00262	1.0305	SM84	S
G232_00262	0.7488	SM9	S
G232_00262	0.7998	SM91	S
G232_00263	0.7532	Rstd	R
G232_00263	0.6434	SM102	S
G232_00263	0.8199	SM104	S
G232_00263	1.0739	SM105	S
G232_00263	0.8444	SM108	S
G232_00263	0.9435	SM109	S
G232_00263	0.9880	SM11	S
G232_00263	1.4636	SM122	S
G232_00263	0.5534	SM13	S
G232_00263	0.5753	SM14	S
G232_00263	0.9428	SM18	S
G232_00263	0.4825	SM24	S
G232_00263	0.6624	SM27	S
G232_00263	0.5429	SM28	S
G232_00263	1.2398	SM29	S
G232_00263	0.5524	SM35	S
G232_00263	0.5914	SM36	S
G232_00263	0.6496	SM42	S
G232_00263	0.6000	SM48	S
G232_00263	0.8739	SM57	S
G232_00263	0.7858	SM66	S
G232_00263	0.6234	SM67	S
G232_00263	0.5862	SM72	S
G232_00263	0.9209	SM74	S
G232_00263	0.7071	SM84	S
G232_00263	0.7568	SM9	S
G232_00263	0.9717	SM91	S
G232_00264	0.9901	Rstd	R
G232_00264	0.0350	SM102	S
G232_00264	1.0484	SM104	S
G232_00264	0.6770	SM105	S
