GENE	COVERAGE	STRAIN	GROUP
G232_02051	0.6729	Rstd	R
G232_02051	1.4476	SM102	S
G232_02051	0.4113	SM104	S
G232_02051	0.4086	SM105	S
G232_02051	0.3817	SM108	S
G232_02051	0.3217	SM109	S
G232_02051	1.5964	SM11	S
G232_02051	0.4702	SM122	S
G232_02051	0.5670	SM13	S
G232_02051	0.7957	SM14	S
G232_02051	0.3678	SM18	S
G232_02051	1.0088	SM24	S
G232_02051	0.6582	SM27	S
G232_02051	0.9679	SM28	S
G232_02051	0.0263	SM29	S
G232_02051	0.7333	SM35	S
G232_02051	1.3774	SM36	S
G232_02051	1.0475	SM42	S
G232_02051	0.0000	SM48	S
G232_02051	0.4202	SM57	S
G232_02051	0.6090	SM66	S
G232_02051	0.0000	SM67	S
G232_02051	1.3103	SM72	S
G232_02051	1.0863	SM74	S
G232_02051	0.0000	SM84	S
G232_02051	0.8432	SM9	S
G232_02051	0.5926	SM91	S
G232_02052	0.4737	Rstd	R
G232_02052	0.0769	SM102	S
G232_02052	0.6599	SM104	S
G232_02052	0.9339	SM105	S
G232_02052	0.7967	SM108	S
G232_02052	0.1739	SM109	S
G232_02052	0.5723	SM11	S
G232_02052	1.4437	SM122	S
G232_02052	0.2893	SM13	S
G232_02052	0.0000	SM14	S
G232_02052	0.0682	SM18	S
G232_02052	0.5482	SM24	S
G232_02052	0.4098	SM27	S
G232_02052	0.4143	SM28	S
G232_02052	0.1784	SM29	S
G232_02052	1.1524	SM35	S
G232_02052	0.0428	SM36	S
G232_02052	0.3134	SM42	S
G232_02052	0.6364	SM48	S
G232_02052	0.0000	SM57	S
G232_02052	0.5690	SM66	S
G232_02052	0.1429	SM67	S
G232_02052	0.0000	SM72	S
G232_02052	1.0647	SM74	S
G232_02052	0.1808	SM84	S
G232_02052	0.3488	SM9	S
G232_02052	0.6014	SM91	S
