GENE	COVERAGE	STRAIN	GROUP
G232_01551	0.7820	Rstd	R
G232_01551	0.4476	SM102	S
G232_01551	1.1062	SM104	S
G232_01551	1.5720	SM105	S
G232_01551	0.8402	SM108	S
G232_01551	1.3174	SM109	S
G232_01551	0.8735	SM11	S
G232_01551	0.7351	SM122	S
G232_01551	0.6583	SM13	S
G232_01551	0.5161	SM14	S
G232_01551	0.0000	SM18	S
G232_01551	0.9123	SM24	S
G232_01551	1.5456	SM27	S
G232_01551	0.8536	SM28	S
G232_01551	0.1901	SM29	S
G232_01551	0.9333	SM35	S
G232_01551	0.9222	SM36	S
G232_01551	0.7254	SM42	S
G232_01551	1.5879	SM48	S
G232_01551	0.7563	SM57	S
G232_01551	1.0542	SM66	S
G232_01551	1.8799	SM67	S
G232_01551	0.7537	SM72	S
G232_01551	1.2158	SM74	S
G232_01551	1.3974	SM84	S
G232_01551	1.2992	SM9	S
G232_01551	0.9008	SM91	S
