GENE	COVERAGE	STRAIN	GROUP
G232_06787	0.5114	Rstd	R
G232_06787	0.0000	SM102	S
G232_06787	0.4086	SM104	S
G232_06787	0.1323	SM105	S
G232_06787	0.5892	SM108	S
G232_06787	0.3565	SM109	S
G232_06787	0.6928	SM11	S
G232_06787	0.2781	SM122	S
G232_06787	0.1087	SM13	S
G232_06787	0.0565	SM14	S
G232_06787	0.0646	SM18	S
G232_06787	0.4518	SM24	S
G232_06787	0.2951	SM27	S
G232_06787	0.4964	SM28	S
G232_06787	0.1491	SM29	S
G232_06787	0.4381	SM35	S
G232_06787	0.0000	SM36	S
G232_06787	0.3310	SM42	S
G232_06787	0.5152	SM48	S
G232_06787	0.5462	SM57	S
G232_06787	0.5884	SM66	S
G232_06787	0.3019	SM67	S
G232_06787	0.1034	SM72	S
G232_06787	0.4029	SM74	S
G232_06787	0.3585	SM84	S
G232_06787	0.3680	SM9	S
G232_06787	0.4234	SM91	S
