GENE	COVERAGE	STRAIN	GROUP
G232_03315	1.0050	Rstd	R
G232_03315	1.0839	SM102	S
G232_03315	0.7433	SM104	S
G232_03315	0.7549	SM105	S
G232_03315	0.8278	SM108	S
G232_03315	0.8478	SM109	S
G232_03315	0.7048	SM11	S
G232_03315	0.6159	SM122	S
G232_03315	0.7942	SM13	S
G232_03315	1.4973	SM14	S
G232_03315	1.4836	SM18	S
G232_03315	0.8684	SM24	S
G232_03315	0.8875	SM27	S
G232_03315	0.9571	SM28	S
G232_03315	1.0994	SM29	S
G232_03315	0.6190	SM35	S
G232_03315	1.3580	SM36	S
G232_03315	1.2130	SM42	S
G232_03315	0.7455	SM48	S
G232_03315	0.6975	SM57	S
G232_03315	0.5832	SM66	S
G232_03315	0.7630	SM67	S
G232_03315	1.2020	SM72	S
G232_03315	0.3957	SM74	S
G232_03315	0.8368	SM84	S
G232_03315	0.7680	SM9	S
G232_03315	0.8964	SM91	S
G232_03316	1.2755	Rstd	R
G232_03316	0.9371	SM102	S
G232_03316	0.9005	SM104	S
G232_03316	0.6459	SM105	S
G232_03316	0.8589	SM108	S
G232_03316	0.8043	SM109	S
G232_03316	0.8855	SM11	S
G232_03316	1.0861	SM122	S
G232_03316	0.9126	SM13	S
G232_03316	1.0269	SM14	S
G232_03316	1.4592	SM18	S
G232_03316	0.6491	SM24	S
G232_03316	0.7389	SM27	S
G232_03316	0.9786	SM28	S
G232_03316	1.0760	SM29	S
G232_03316	0.8381	SM35	S
G232_03316	0.8405	SM36	S
G232_03316	0.9401	SM42	S
G232_03316	0.5697	SM48	S
G232_03316	1.0756	SM57	S
G232_03316	0.8594	SM66	S
G232_03316	0.5909	SM67	S
G232_03316	0.7488	SM72	S
G232_03316	0.7410	SM74	S
G232_03316	0.9161	SM84	S
G232_03316	0.8144	SM9	S
G232_03316	0.9212	SM91	S
G232_03317	0.7839	Rstd	R
G232_03317	0.1399	SM102	S
G232_03317	0.7688	SM104	S
G232_03317	0.8327	SM105	S
G232_03317	0.8900	SM108	S
G232_03317	0.8522	SM109	S
G232_03317	1.1807	SM11	S
G232_03317	0.6689	SM122	S
G232_03317	0.8893	SM13	S
G232_03317	0.5753	SM14	S
G232_03317	1.3155	SM18	S
G232_03317	0.8421	SM24	S
G232_03317	0.8811	SM27	S
G232_03317	0.6571	SM28	S
G232_03317	1.2193	SM29	S
G232_03317	1.0095	SM35	S
G232_03317	0.0817	SM36	S
G232_03317	0.8398	SM42	S
G232_03317	1.0545	SM48	S
G232_03317	0.6807	SM57	S
G232_03317	1.0929	SM66	S
G232_03317	1.2500	SM67	S
G232_03317	0.0788	SM72	S
G232_03317	0.9496	SM74	S
G232_03317	0.7803	SM84	S
G232_03317	0.8960	SM9	S
G232_03317	0.8441	SM91	S
G232_03318	1.0555	Rstd	R
G232_03318	0.0699	SM102	S
G232_03318	0.9315	SM104	S
G232_03318	0.5798	SM105	S
G232_03318	0.8071	SM108	S
G232_03318	0.7565	SM109	S
G232_03318	1.0422	SM11	S
G232_03318	1.0795	SM122	S
G232_03318	0.9864	SM13	S
