GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_03071	1.0575	5.1748	0.8091	0.7004	0.9959	1.3652	1.9940	1.6159	0.4544	3.9624	0.8222	0.7939	0.6624	0.9179	0.3129	1.5810	6.9611	1.0511	0.9515	1.1429	0.8903	0.5455	5.3892	0.4029	0.8703	0.7312	1.2170
G232_03072	0.8424	0.5804	0.7500	0.7626	0.6079	0.9913	0.8253	0.7285	0.7534	0.7097	1.4336	0.9737	0.8450	0.9214	0.8889	1.2095	0.4358	0.8750	0.7030	0.6050	0.7781	0.7403	0.4877	0.4245	0.9504	1.0432	0.8884
G232_03073	0.8593	1.0420	0.8777	1.0272	0.9855	1.3696	1.1145	1.1325	0.7767	0.7930	1.3289	0.7719	0.6412	0.8214	0.9035	0.7048	1.3969	0.9419	0.9455	0.7395	1.0400	1.0649	1.0788	0.7554	0.6888	0.7488	0.7609
G232_03074	0.9871	1.1818	0.9113	0.7626	0.9959	0.4870	0.8494	1.3907	0.8563	0.7500	1.4531	0.6053	0.9130	0.8607	0.9883	0.9333	0.6031	0.7553	0.7455	0.7479	0.8039	0.9188	1.0640	0.4820	0.7544	0.6112	0.8043
G232_03075	0.8097	0.6853	0.7702	0.8132	1.0062	0.6043	0.8735	0.7086	0.7340	0.8280	1.0512	0.6579	0.6582	0.9393	1.0877	0.8190	0.3580	0.8169	0.7697	0.8235	0.9148	0.6916	0.6552	1.1942	0.8764	0.7728	0.7440
G232_03076	1.1051	0.1678	1.0659	0.7315	0.8734	0.7478	0.5181	1.2119	0.8019	0.6102	1.2923	1.0921	0.7983	1.0929	1.3070	0.6190	0.0934	1.0757	0.8909	0.9832	1.0090	0.8636	0.1182	0.6619	0.9146	0.8544	0.9123
G232_03077	0.9108	0.3916	0.6129	0.5175	0.6598	0.4739	0.8795	0.6887	0.9476	0.5323	1.2984	0.9825	0.9278	1.0429	1.2339	0.6667	0.4630	0.9243	0.7818	0.7563	0.8039	0.7825	0.3350	0.4245	0.8368	0.9328	0.9805
G232_03078	0.5818	0.0490	0.7513	0.9027	0.7925	1.4304	0.4217	0.8278	0.9476	0.3575	1.2205	0.8728	0.5648	0.8750	1.0409	1.0571	0.0156	0.7289	0.9636	1.3277	0.9265	0.5292	0.1527	0.7770	0.8635	0.7376	0.7954
G232_03079	0.6848	0.1888	0.5228	0.6381	0.3071	1.0174	0.5964	0.7748	0.6893	0.5806	1.0329	0.4167	0.8769	0.7929	1.7602	1.1810	0.2374	0.8521	0.5818	0.5042	0.6000	0.8896	0.3498	0.1583	0.9565	0.8624	0.6315
G232_03080	1.2716	0.4895	1.0645	0.6148	0.5311	0.7261	1.1205	0.5629	0.6971	0.3656	1.2192	0.9298	0.9915	0.8036	1.0088	1.0857	0.0272	0.8275	0.9091	0.6975	0.9858	0.4156	0.5468	0.9424	0.8535	0.9568	1.0053
G232_03081	0.7859	0.1119	0.7930	0.5370	0.6639	0.7783	1.2651	0.5430	0.8757	0.4059	1.3252	0.7982	0.8854	1.3929	0.8567	0.7048	0.1089	0.5863	0.5152	0.8487	0.7019	0.7273	0.1970	1.3381	0.5744	0.9312	0.5846
G232_03082	1.0168	0.8531	0.9005	0.6926	0.8610	0.7609	0.8193	0.8940	0.9243	0.8898	1.4032	1.0789	0.6879	1.2500	1.2368	0.5048	1.0973	0.8151	0.8727	0.8571	0.9252	1.1006	1.0345	0.8921	0.6323	0.8832	0.7919
G232_03083	1.0525	1.8392	0.8710	0.7743	0.7905	0.9043	0.7169	0.7285	0.8485	1.7796	1.3240	0.8114	0.8493	0.9607	1.3947	0.8571	2.1595	0.8327	0.8788	1.2353	0.7213	0.7987	1.9803	0.6906	0.9573	0.7984	0.9194
G232_03084	0.8751	0.0769	0.9247	0.7082	1.1556	0.6261	0.6265	1.2318	0.9534	0.3898	1.2302	1.2851	1.0106	0.7821	1.3070	1.2571	0.0856	1.0299	0.7818	0.4790	0.8271	1.2922	0.1330	0.6978	1.1342	0.7600	0.9681
G232_03085	0.6323	1.2587	0.8535	0.9144	1.1286	0.8565	0.5602	0.4967	1.3922	1.4462	1.7016	1.0307	0.7771	0.8786	1.1140	0.9524	1.1829	1.4489	0.8242	0.3950	1.2723	0.8896	1.3990	0.8417	0.9603	0.9344	1.0602
G232_03086	0.7423	0.0000	0.6075	0.6576	0.8880	0.8174	0.6807	1.4503	0.6311	0.5995	1.0865	1.1579	0.9724	0.8571	1.2836	1.2476	0.0000	0.9102	0.9030	0.7479	0.9277	1.2338	0.0000	0.4964	0.7551	0.7344	0.8344
