GENE	COVERAGE	STRAIN	GROUP
G232_05906	0.4936	Rstd	R
G232_05906	0.0000	SM102	S
G232_05906	0.5591	SM104	S
G232_05906	0.4708	SM105	S
G232_05906	0.8444	SM108	S
G232_05906	0.6130	SM109	S
G232_05906	1.2349	SM11	S
G232_05906	0.3377	SM122	S
G232_05906	0.7010	SM13	S
G232_05906	0.1371	SM14	S
G232_05906	1.1790	SM18	S
G232_05906	0.9079	SM24	S
G232_05906	0.2951	SM27	S
G232_05906	0.4571	SM28	S
G232_05906	1.8713	SM29	S
G232_05906	1.0571	SM35	S
G232_05906	0.0000	SM36	S
G232_05906	0.7042	SM42	S
G232_05906	0.6242	SM48	S
G232_05906	1.1345	SM57	S
G232_05906	0.8839	SM66	S
G232_05906	0.8377	SM67	S
G232_05906	0.0000	SM72	S
G232_05906	0.9209	SM74	S
G232_05906	0.6613	SM84	S
G232_05906	0.3424	SM9	S
G232_05906	0.7750	SM91	S
