GENE	COVERAGE	STRAIN	GROUP
G232_00259	0.7106	Rstd	R
G232_00259	0.0490	SM102	S
G232_00259	0.5820	SM104	S
G232_00259	0.5914	SM105	S
G232_00259	0.4087	SM108	S
G232_00259	0.4174	SM109	S
G232_00259	0.6024	SM11	S
G232_00259	0.3510	SM122	S
G232_00259	0.1398	SM13	S
G232_00259	0.2204	SM14	S
G232_00259	0.0195	SM18	S
G232_00259	0.1930	SM24	S
G232_00259	0.6582	SM27	S
G232_00259	0.2571	SM28	S
G232_00259	0.1404	SM29	S
G232_00259	0.3238	SM35	S
G232_00259	0.0000	SM36	S
G232_00259	0.4208	SM42	S
G232_00259	0.5273	SM48	S
G232_00259	0.2941	SM57	S
G232_00259	0.4142	SM66	S
G232_00259	0.4903	SM67	S
G232_00259	0.0837	SM72	S
G232_00259	0.8561	SM74	S
G232_00259	0.3570	SM84	S
G232_00259	0.1584	SM9	S
G232_00259	0.4420	SM91	S
