GENE	COVERAGE	STRAIN	GROUP
G232_01077	0.1526	Rstd	R
G232_01077	0.0000	SM102	S
G232_01077	0.2823	SM104	S
G232_01077	0.3852	SM105	S
G232_01077	0.3921	SM108	S
G232_01077	0.4130	SM109	S
G232_01077	0.0000	SM11	S
G232_01077	0.0596	SM122	S
G232_01077	0.0000	SM13	S
G232_01077	0.2688	SM14	S
G232_01077	0.2180	SM18	S
G232_01077	0.0000	SM24	S
G232_01077	0.0000	SM27	S
G232_01077	0.0000	SM28	S
G232_01077	0.2485	SM29	S
G232_01077	0.0000	SM35	S
G232_01077	0.0000	SM36	S
G232_01077	0.0986	SM42	S
G232_01077	0.1879	SM48	S
G232_01077	0.2773	SM57	S
G232_01077	0.1368	SM66	S
G232_01077	0.4773	SM67	S
G232_01077	0.3892	SM72	S
G232_01077	0.4748	SM74	S
G232_01077	0.1312	SM84	S
G232_01077	0.0368	SM9	S
G232_01077	0.1231	SM91	S
