GENE	COVERAGE	STRAIN	GROUP
G232_07670	0.9941	Rstd	R
G232_07670	0.0000	SM102	S
G232_07670	0.9301	SM104	S
G232_07670	0.3891	SM105	S
G232_07670	1.1992	SM108	S
G232_07670	0.4652	SM109	S
G232_07670	0.7470	SM11	S
G232_07670	1.7616	SM122	S
G232_07670	0.7456	SM13	S
G232_07670	0.7366	SM14	S
G232_07670	1.4129	SM18	S
G232_07670	0.4912	SM24	S
G232_07670	0.6008	SM27	S
G232_07670	0.5071	SM28	S
G232_07670	1.2164	SM29	S
G232_07670	0.8667	SM35	S
G232_07670	0.0000	SM36	S
G232_07670	0.8961	SM42	S
G232_07670	0.9939	SM48	S
G232_07670	0.7227	SM57	S
G232_07670	0.5458	SM66	S
G232_07670	0.9481	SM67	S
G232_07670	0.0394	SM72	S
G232_07670	0.4101	SM74	S
G232_07670	0.9840	SM84	S
G232_07670	0.7968	SM9	S
G232_07670	0.8716	SM91	S
G232_07671	0.8315	Rstd	R
G232_07671	2.7273	SM102	S
G232_07671	0.6962	SM104	S
G232_07671	0.7704	SM105	S
G232_07671	0.6701	SM108	S
G232_07671	0.8522	SM109	S
G232_07671	1.0482	SM11	S
G232_07671	0.6821	SM122	S
G232_07671	0.9301	SM13	S
G232_07671	2.0188	SM14	S
G232_07671	1.5396	SM18	S
G232_07671	1.3640	SM24	S
G232_07671	0.8323	SM27	S
G232_07671	1.2929	SM28	S
G232_07671	1.1959	SM29	S
G232_07671	1.3714	SM35	S
G232_07671	4.5097	SM36	S
G232_07671	1.4877	SM42	S
G232_07671	0.5394	SM48	S
G232_07671	0.7983	SM57	S
G232_07671	1.0387	SM66	S
G232_07671	0.8669	SM67	S
G232_07671	4.1330	SM72	S
G232_07671	0.2590	SM74	S
G232_07671	0.8490	SM84	S
G232_07671	1.2608	SM9	S
G232_07671	0.8379	SM91	S
G232_07672	1.1308	Rstd	R
G232_07672	0.3077	SM102	S
G232_07672	0.6358	SM104	S
G232_07672	1.0934	SM105	S
G232_07672	0.7614	SM108	S
G232_07672	0.9435	SM109	S
G232_07672	1.0542	SM11	S
G232_07672	1.0000	SM122	S
G232_07672	1.0330	SM13	S
G232_07672	0.5296	SM14	S
G232_07672	1.1181	SM18	S
G232_07672	1.0307	SM24	S
G232_07672	0.7983	SM27	S
G232_07672	0.9607	SM28	S
G232_07672	0.9064	SM29	S
G232_07672	0.7524	SM35	S
G232_07672	0.1362	SM36	S
G232_07672	0.6514	SM42	S
G232_07672	0.4000	SM48	S
G232_07672	0.9244	SM57	S
G232_07672	1.1329	SM66	S
G232_07672	0.6948	SM67	S
G232_07672	0.1773	SM72	S
G232_07672	1.1655	SM74	S
G232_07672	0.8337	SM84	S
G232_07672	1.3072	SM9	S
G232_07672	0.8158	SM91	S
G232_07673	0.6551	Rstd	R
G232_07673	2.7832	SM102	S
G232_07673	0.8374	SM104	S
G232_07673	0.9416	SM105	S
G232_07673	0.8776	SM108	S
G232_07673	1.0739	SM109	S
G232_07673	0.6386	SM11	S
G232_07673	1.2450	SM122	S
G232_07673	0.5592	SM13	S
G232_07673	1.9677	SM14	S
G232_07673	1.2607	SM18	S
G232_07673	0.5877	SM24	S
G232_07673	0.5924	SM27	S
G232_07673	0.6286	SM28	S
G232_07673	0.8830	SM29	S
G232_07673	0.3619	SM35	S
G232_07673	2.4864	SM36	S
G232_07673	0.7711	SM42	S
G232_07673	1.1030	SM48	S
G232_07673	1.1597	SM57	S
G232_07673	0.6077	SM66	S
G232_07673	1.0974	SM67	S
G232_07673	1.8177	SM72	S
G232_07673	0.7482	SM74	S
G232_07673	0.9550	SM84	S
G232_07673	0.7120	SM9	S
G232_07673	0.6678	SM91	S
G232_07674	0.8652	Rstd	R
G232_07674	0.3287	SM102	S
G232_07674	0.8938	SM104	S
G232_07674	0.6342	SM105	S
G232_07674	0.8071	SM108	S
G232_07674	0.8522	SM109	S
G232_07674	0.8916	SM11	S
G232_07674	1.0530	SM122	S
G232_07674	0.7806	SM13	S
G232_07674	0.8199	SM14	S
G232_07674	1.1096	SM18	S
G232_07674	0.8553	SM24	S
G232_07674	0.8493	SM27	S
G232_07674	1.0464	SM28	S
G232_07674	0.6199	SM29	S
G232_07674	0.7714	SM35	S
G232_07674	0.6381	SM36	S
G232_07674	0.7130	SM42	S
G232_07674	0.5576	SM48	S
G232_07674	1.4370	SM57	S
G232_07674	0.6929	SM66	S
G232_07674	0.8409	SM67	S
G232_07674	0.3202	SM72	S
G232_07674	0.5899	SM74	S
G232_07674	0.9443	SM84	S
G232_07674	0.5264	SM9	S
G232_07674	0.8202	SM91	S
G232_07675	0.8603	Rstd	R
G232_07675	0.4196	SM102	S
G232_07675	0.7446	SM104	S
G232_07675	0.8366	SM105	S
G232_07675	0.7448	SM108	S
G232_07675	0.8043	SM109	S
G232_07675	0.7229	SM11	S
G232_07675	0.9073	SM122	S
G232_07675	0.8097	SM13	S
G232_07675	0.6855	SM14	S
G232_07675	1.1998	SM18	S
G232_07675	0.5921	SM24	S
G232_07675	0.7325	SM27	S
G232_07675	0.8321	SM28	S
G232_07675	1.0614	SM29	S
G232_07675	0.6476	SM35	S
G232_07675	0.2724	SM36	S
G232_07675	0.7764	SM42	S
G232_07675	0.6485	SM48	S
G232_07675	0.7311	SM57	S
G232_07675	0.7432	SM66	S
G232_07675	0.8701	SM67	S
G232_07675	0.3005	SM72	S
G232_07675	0.5396	SM74	S
G232_07675	0.7544	SM84	S
G232_07675	0.7056	SM9	S
G232_07675	0.8105	SM91	S
