GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10568	8.18	3.65	6.85	1.70	3.89	3.28	1.54	0.78	4.11	7.43	11.63	2.42	4.70	2.75	3.70	0.71	6.88	5.86	1.86	0.84	5.90	2.50	5.53	1.08	10.12	4.90	8.73
G232_10569	13.20	0.74	6.71	2.06	4.39	1.85	1.26	1.32	4.25	3.03	9.60	0.88	2.98	1.73	3.79	0.72	1.27	3.29	0.99	0.82	6.05	2.59	1.26	0.89	10.32	4.89	9.32
G232_10570	8.64	0.33	7.21	1.69	3.75	1.45	1.09	1.10	3.90	3.18	10.62	1.37	3.30	2.12	4.73	0.81	1.22	4.30	1.24	1.35	4.02	1.92	0.94	0.33	12.34	4.36	9.74
G232_10571	9.25	0.28	7.15	1.75	2.61	1.84	1.43	1.28	4.12	1.94	7.14	1.64	3.10	2.13	3.10	0.75	0.74	3.97	0.32	0.66	4.60	2.34	0.57	1.20	10.59	5.42	9.04
G232_10572	6.53	2.66	6.90	2.01	5.24	2.53	2.03	1.75	4.11	5.65	9.37	1.31	4.72	3.62	3.66	1.41	6.35	5.45	1.07	1.23	6.44	2.24	5.24	1.40	12.06	5.97	9.42
G232_10573	8.16	0.06	5.69	2.33	2.79	1.27	0.76	1.08	5.19	2.46	16.04	2.22	5.06	3.80	4.44	1.37	0.10	6.75	0.08	0.83	7.89	2.93	0.00	1.33	10.40	7.23	11.18
G232_10574	9.37	0.03	4.58	2.46	4.48	0.64	1.01	1.81	4.00	1.97	9.41	1.37	3.80	3.26	4.45	0.93	0.00	5.20	1.07	0.71	5.15	2.29	0.10	0.66	13.17	5.29	8.44
G232_10575	9.45	0.09	7.12	2.23	3.42	1.24	0.84	1.39	4.63	2.24	12.70	1.82	3.98	2.13	4.11	0.76	0.00	5.36	0.96	1.07	5.36	2.38	0.00	0.65	13.19	4.30	9.13
G232_10576	7.62	0.20	6.55	2.56	3.58	1.22	0.89	1.62	3.90	1.89	9.81	2.68	3.70	2.90	3.32	1.30	0.71	4.59	1.17	0.64	5.06	2.32	0.72	1.09	10.62	5.04	10.09
G232_10577	5.43	0.51	4.63	1.33	4.25	2.79	1.46	2.28	5.38	1.35	10.30	1.26	4.22	1.94	4.24	0.69	0.69	3.34	1.38	1.53	7.18	2.99	0.73	1.30	7.69	4.18	6.34
G232_10578	8.84	1.50	4.87	2.29	3.40	1.65	1.60	1.05	4.64	4.55	11.64	2.66	4.24	1.49	3.42	0.41	4.06	5.10	1.51	0.62	5.98	2.80	1.91	0.76	11.82	5.60	10.81
G232_10579	6.43	0.00	5.69	1.79	3.44	2.17	1.29	0.99	3.55	2.94	12.23	1.70	3.87	2.43	3.72	0.37	0.00	4.36	1.30	1.07	4.29	2.43	0.33	1.21	12.88	4.02	8.52
G232_10580	8.56	1.01	8.23	2.82	4.36	1.92	0.63	1.27	4.85	3.03	11.05	2.59	3.12	4.32	5.89	0.98	1.80	6.59	0.96	1.06	8.91	2.44	1.99	0.99	9.50	5.74	10.91
