GENE	COVERAGE	STRAIN	GROUP
G232_10231	1.1001	Rstd	R
G232_10231	0.3287	SM102	S
G232_10231	1.5659	SM104	S
G232_10231	2.8366	SM105	S
G232_10231	0.8340	SM108	S
G232_10231	1.6217	SM109	S
G232_10231	0.8193	SM11	S
G232_10231	0.9934	SM122	S
G232_10231	0.7573	SM13	S
G232_10231	0.3844	SM14	S
G232_10231	0.0000	SM18	S
G232_10231	0.7149	SM24	S
G232_10231	3.0403	SM27	S
G232_10231	0.8107	SM28	S
G232_10231	0.8421	SM29	S
G232_10231	1.8286	SM35	S
G232_10231	0.1051	SM36	S
G232_10231	0.9894	SM42	S
G232_10231	0.0909	SM48	S
G232_10231	0.8067	SM57	S
G232_10231	0.6155	SM66	S
G232_10231	0.1396	SM67	S
G232_10231	0.4483	SM72	S
G232_10231	1.7482	SM74	S
G232_10231	0.0557	SM84	S
G232_10231	2.7104	SM9	S
G232_10231	0.9274	SM91	S
