GENE	COVERAGE	STRAIN	GROUP
G232_01001	0.9227	Rstd	R
G232_01001	1.7622	SM102	S
G232_01001	0.7957	SM104	S
G232_01001	0.9027	SM105	S
G232_01001	0.8589	SM108	S
G232_01001	1.2913	SM109	S
G232_01001	1.2470	SM11	S
G232_01001	0.9404	SM122	S
G232_01001	0.7320	SM13	S
G232_01001	1.9785	SM14	S
G232_01001	1.3922	SM18	S
G232_01001	0.9737	SM24	S
G232_01001	0.8854	SM27	S
G232_01001	1.0357	SM28	S
G232_01001	1.2368	SM29	S
G232_01001	1.5333	SM35	S
G232_01001	2.9611	SM36	S
G232_01001	0.8926	SM42	S
G232_01001	1.4242	SM48	S
G232_01001	0.5378	SM57	S
G232_01001	0.9045	SM66	S
G232_01001	0.8896	SM67	S
G232_01001	2.5320	SM72	S
G232_01001	0.5396	SM74	S
G232_01001	0.7544	SM84	S
G232_01001	0.6880	SM9	S
G232_01001	0.9646	SM91	S
G232_01002	0.7582	Rstd	R
G232_01002	0.0490	SM102	S
G232_01002	0.8804	SM104	S
G232_01002	1.1051	SM105	S
G232_01002	0.8112	SM108	S
G232_01002	0.7870	SM109	S
G232_01002	0.5783	SM11	S
G232_01002	0.6689	SM122	S
G232_01002	0.7087	SM13	S
G232_01002	0.3199	SM14	S
G232_01002	1.1815	SM18	S
G232_01002	0.7807	SM24	S
G232_01002	0.8365	SM27	S
G232_01002	1.0893	SM28	S
G232_01002	1.2427	SM29	S
G232_01002	0.6952	SM35	S
G232_01002	0.0078	SM36	S
G232_01002	1.0018	SM42	S
G232_01002	0.7636	SM48	S
G232_01002	0.7899	SM57	S
G232_01002	1.0090	SM66	S
G232_01002	0.7760	SM67	S
G232_01002	0.0542	SM72	S
G232_01002	0.9856	SM74	S
G232_01002	0.9252	SM84	S
G232_01002	0.8256	SM9	S
G232_01002	0.8831	SM91	S
G232_01003	0.8216	Rstd	R
G232_01003	0.1888	SM102	S
G232_01003	0.8226	SM104	S
G232_01003	0.9533	SM105	S
G232_01003	0.7552	SM108	S
G232_01003	0.8304	SM109	S
G232_01003	0.6807	SM11	S
G232_01003	0.8146	SM122	S
G232_01003	1.0932	SM13	S
G232_01003	0.4005	SM14	S
G232_01003	1.5542	SM18	S
G232_01003	0.9035	SM24	S
G232_01003	1.0786	SM27	S
G232_01003	1.1857	SM28	S
G232_01003	1.2135	SM29	S
G232_01003	0.8190	SM35	S
G232_01003	0.1323	SM36	S
G232_01003	1.0141	SM42	S
G232_01003	0.9636	SM48	S
G232_01003	0.8908	SM57	S
G232_01003	0.8632	SM66	S
G232_01003	0.8442	SM67	S
G232_01003	0.2020	SM72	S
G232_01003	1.0360	SM74	S
G232_01003	0.9062	SM84	S
G232_01003	0.9248	SM9	S
