GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01194	1.5253	15.8531	1.4059	0.9961	0.6577	4.9391	0.8373	2.1788	1.6194	18.2258	0.0597	1.4430	0.6263	1.7286	0.2807	1.5143	33.9066	1.9102	2.9394	3.8739	1.8581	0.7955	32.3990	0.6331	0.8078	0.8080	1.7972
G232_01195	0.9019	5.3916	0.4086	1.3580	0.8091	1.1391	1.7831	1.4040	0.7010	4.7016	1.3203	0.6404	0.7856	0.9821	0.8713	1.7143	6.2724	0.9630	0.9758	0.6218	0.7690	1.0682	5.7635	1.1439	0.7834	1.1552	0.7688
G232_01196	0.6056	0.0979	0.9758	0.7860	0.7988	0.8000	0.8916	0.7682	0.7553	0.3522	1.3764	0.6272	0.6582	0.9500	0.7953	1.0000	0.0233	0.8539	1.2121	0.8151	0.8206	1.0649	0.0591	0.5971	0.8421	0.7712	0.7626
G232_01197	1.0129	1.9790	0.8051	0.3541	0.6743	1.2130	0.8675	1.0530	0.7806	1.2177	1.2948	0.4693	0.7431	0.5964	0.8333	1.0286	2.0856	0.6778	0.9758	0.8739	0.9135	0.7987	1.8473	0.4820	0.7117	0.5984	0.7803
G232_01198	0.8870	0.6783	0.8884	0.9533	0.9523	0.9174	0.8434	0.6821	1.0214	0.7016	1.0097	0.8509	0.8047	0.9143	1.0175	0.9524	0.6031	0.8398	0.8909	1.0084	0.8890	0.8766	0.6207	0.7698	0.8444	0.8928	0.9433
G232_01199	0.6670	0.5035	0.9892	0.7315	0.9046	0.9870	1.2229	1.5099	1.1223	0.6613	1.8270	0.7412	0.6433	0.6464	1.5731	1.4381	0.2218	1.0211	0.4848	1.1429	0.8748	0.8019	0.5714	0.5827	0.8741	0.7904	0.7068
G232_01200	0.7919	1.3147	1.0470	1.1362	1.1805	1.4174	0.5301	0.8146	0.5437	1.5968	1.1924	0.9825	0.8025	0.7036	1.3713	0.5143	2.1089	0.8803	0.5152	0.6807	1.2271	0.5260	1.8867	0.9353	0.7666	0.6368	0.9911
G232_01201	1.0248	0.3706	0.8965	0.8054	0.6909	0.6217	0.8795	1.3642	0.9223	0.6640	1.5579	0.6404	0.7516	1.2357	1.2427	0.8190	0.1284	0.8134	0.6545	0.7899	0.9806	0.8019	0.0837	1.4245	0.9352	0.8544	0.8547
G232_01202	0.8761	5.0909	0.9073	0.5370	0.8216	1.2565	1.5783	1.0795	0.8971	3.5027	1.4787	1.1272	0.6921	0.9464	1.1111	1.0762	5.6070	1.2641	0.9576	1.0588	0.7794	0.8734	5.3645	0.7770	0.9306	0.8416	0.7786
G232_01203	1.0178	1.6224	0.6599	0.7743	0.8112	0.5391	0.6867	0.9139	0.8932	1.0376	1.1206	0.7763	0.7537	0.7143	1.3538	0.7143	1.4864	0.8838	0.6545	0.7563	0.6374	0.8344	1.7094	0.3885	0.8642	0.8064	0.9699
G232_01204	1.1675	1.1958	0.9449	1.1284	1.1224	0.8000	1.3554	0.5762	0.5806	0.4812	1.0804	0.7982	0.8790	0.6929	1.2398	0.7048	0.4864	0.9190	0.4970	0.7395	1.0581	1.3279	0.3842	0.6906	1.0481	0.8784	0.9132
G232_01205	0.8969	1.5315	0.7527	0.8093	0.8942	0.7913	0.8193	1.0728	0.8602	1.4624	1.2948	0.8158	0.8365	0.6286	1.3684	0.5048	1.7588	0.9525	0.7515	1.1597	0.7535	0.8799	1.7291	0.6187	0.8978	0.8256	0.9389
G232_01206	0.8424	0.0490	0.8696	0.7237	0.7386	0.6783	0.5904	1.2450	0.8796	0.6237	1.3496	0.6053	0.6582	1.1250	1.6959	1.2952	0.0700	0.6708	0.6485	0.2857	0.9006	0.6104	0.0837	0.3957	0.8391	0.9200	1.0452
G232_01207	0.5282	0.0420	0.4785	0.3658	0.3755	0.3652	0.4819	0.3642	0.4272	0.1989	0.6979	0.2675	0.5350	0.5000	0.6287	0.4095	0.0389	0.4577	0.4606	0.5294	0.4284	0.4448	0.0887	0.2518	0.4897	0.3360	0.5421
G232_01208	0.2309	1.5385	0.4543	0.6070	0.2801	0.2565	0.4759	0.6424	0.7340	1.3978	0.8392	0.4167	0.7877	0.5643	0.7602	0.3238	1.7938	0.4965	0.3394	1.1429	0.5574	0.6623	1.4532	0.3813	0.4950	0.6736	0.4615
G232_01209	0.3707	0.7343	0.2809	0.3074	0.5353	0.3130	0.5241	0.4901	0.5107	0.5753	0.5420	0.2675	0.4076	0.5429	0.6433	0.3048	0.5136	0.4665	0.4000	0.5462	0.2761	0.4416	0.5419	0.4388	0.4500	0.3216	0.4686
