GENE	COVERAGE	STRAIN	GROUP
G232_01078	1.1536	Rstd	R
G232_01078	0.3986	SM102	S
G232_01078	0.7567	SM104	S
G232_01078	1.1128	SM105	S
G232_01078	1.0622	SM108	S
G232_01078	1.2913	SM109	S
G232_01078	0.7048	SM11	S
G232_01078	1.0132	SM122	S
G232_01078	1.3631	SM13	S
G232_01078	0.7715	SM14	S
G232_01078	1.3654	SM18	S
G232_01078	1.0482	SM24	S
G232_01078	1.3057	SM27	S
G232_01078	1.3179	SM28	S
G232_01078	1.5673	SM29	S
G232_01078	1.0286	SM35	S
G232_01078	0.3035	SM36	S
G232_01078	1.2658	SM42	S
G232_01078	0.8182	SM48	S
G232_01078	0.9580	SM57	S
G232_01078	0.8968	SM66	S
G232_01078	0.8506	SM67	S
G232_01078	0.3744	SM72	S
G232_01078	0.9281	SM74	S
G232_01078	1.1609	SM84	S
G232_01078	0.9472	SM9	S
G232_01078	0.9823	SM91	S
G232_01079	0.7562	Rstd	R
G232_01079	0.8042	SM102	S
G232_01079	0.8172	SM104	S
G232_01079	1.1012	SM105	S
G232_01079	0.8257	SM108	S
G232_01079	0.6783	SM109	S
G232_01079	0.7470	SM11	S
G232_01079	1.3046	SM122	S
G232_01079	0.8272	SM13	S
G232_01079	0.7366	SM14	S
G232_01079	1.1778	SM18	S
G232_01079	0.6842	SM24	S
G232_01079	0.8217	SM27	S
G232_01079	0.8357	SM28	S
G232_01079	1.3947	SM29	S
G232_01079	1.0952	SM35	S
G232_01079	0.6109	SM36	S
G232_01079	0.8768	SM42	S
G232_01079	1.1212	SM48	S
G232_01079	0.6134	SM57	S
G232_01079	0.9123	SM66	S
G232_01079	0.8377	SM67	S
G232_01079	0.4089	SM72	S
G232_01079	1.0647	SM74	S
G232_01079	0.8085	SM84	S
G232_01079	0.8016	SM9	S
G232_01079	0.9300	SM91	S
G232_01080	0.9336	Rstd	R
G232_01080	0.2517	SM102	S
G232_01080	0.7849	SM104	S
G232_01080	0.7315	SM105	S
G232_01080	0.8008	SM108	S
G232_01080	0.7435	SM109	S
G232_01080	0.7048	SM11	S
G232_01080	0.7219	SM122	S
G232_01080	0.8330	SM13	S
G232_01080	0.5430	SM14	S
G232_01080	1.2448	SM18	S
G232_01080	0.8246	SM24	S
G232_01080	0.7325	SM27	S
G232_01080	0.7071	SM28	S
G232_01080	1.1871	SM29	S
G232_01080	0.5524	SM35	S
G232_01080	0.1401	SM36	S
G232_01080	0.9754	SM42	S
G232_01080	0.7879	SM48	S
G232_01080	0.7563	SM57	S
G232_01080	0.7574	SM66	S
G232_01080	0.7078	SM67	S
G232_01080	0.2463	SM72	S
G232_01080	0.7050	SM74	S
G232_01080	0.8528	SM84	S
G232_01080	1.0096	SM9	S
G232_01080	0.7502	SM91	S
