GENE	COVERAGE	STRAIN	GROUP
G232_00575	0.7354	Rstd	R
G232_00575	8.5175	SM102	S
G232_00575	0.6519	SM104	S
G232_00575	0.0000	SM105	S
G232_00575	0.0000	SM108	S
G232_00575	2.2304	SM109	S
G232_00575	0.1988	SM11	S
G232_00575	1.0066	SM122	S
G232_00575	0.9049	SM13	S
G232_00575	6.2204	SM14	S
G232_00575	0.0000	SM18	S
G232_00575	1.1228	SM24	S
G232_00575	0.0000	SM27	S
G232_00575	0.0964	SM28	S
G232_00575	1.1491	SM29	S
G232_00575	0.5333	SM35	S
G232_00575	11.4008	SM36	S
G232_00575	0.3521	SM42	S
G232_00575	1.1333	SM48	S
G232_00575	1.3445	SM57	S
G232_00575	0.6955	SM66	S
G232_00575	0.8117	SM67	S
G232_00575	8.5222	SM72	S
G232_00575	0.0000	SM74	S
G232_00575	0.9771	SM84	S
G232_00575	0.7216	SM9	S
G232_00575	0.0000	SM91	S
