GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_00728	8.81	0.00	7.47	3.28	5.46	2.24	0.59	2.02	4.82	0.06	0.04	0.91	3.21	2.19	0.62	0.69	0.04	3.48	2.33	0.45	4.45	2.82	0.00	0.00	11.04	6.52	7.21
G232_00729	6.42	0.03	6.59	1.74	4.31	2.09	0.79	1.87	4.02	1.34	10.07	1.14	4.09	2.02	3.07	1.91	0.05	3.18	0.98	0.57	7.28	1.92	0.12	1.47	10.58	5.28	8.78
G232_00730	8.43	0.87	5.92	1.57	3.50	1.78	1.69	0.98	4.28	3.67	11.07	2.39	3.56	2.87	3.83	1.06	1.64	4.98	1.47	1.00	5.99	2.51	1.28	1.16	11.34	4.95	9.54
G232_00731	6.75	0.94	6.37	2.38	4.27	1.95	1.71	1.34	4.54	3.60	11.81	2.44	4.39	2.67	3.90	1.01	2.10	4.40	1.33	0.95	7.73	1.87	1.67	1.12	12.88	5.83	9.64
G232_00732	9.02	1.17	6.00	2.59	3.40	1.65	1.45	0.78	4.07	3.18	12.58	1.75	3.68	2.26	3.30	0.51	2.33	5.13	1.20	0.66	5.21	2.37	1.35	0.66	11.62	6.35	9.70
G232_00733	7.02	0.12	6.98	2.72	4.65	1.54	1.16	1.25	5.35	1.31	9.35	1.76	3.33	2.78	4.73	0.96	0.03	5.40	2.43	1.01	7.48	3.31	0.06	0.85	13.42	5.64	10.52
G232_00734	4.19	5.20	7.20	2.67	3.83	2.92	2.23	1.57	3.57	10.86	13.55	1.09	2.24	2.98	4.20	1.61	9.96	6.31	1.63	1.78	6.28	4.45	9.23	1.08	12.06	6.98	7.73
G232_00735	7.46	3.49	5.03	2.59	3.18	3.17	2.56	0.00	7.43	6.14	14.28	2.48	5.97	3.44	5.68	0.89	3.24	8.41	1.71	1.31	6.83	3.12	3.70	1.04	10.49	7.01	8.76
G232_00736	9.04	0.08	6.47	2.26	4.86	1.57	1.35	1.65	4.42	1.40	9.85	2.10	5.19	2.00	3.24	1.59	0.10	4.01	1.30	1.47	7.28	2.74	0.16	1.91	10.35	5.17	9.59
G232_00737	9.83	1.32	7.21	1.19	4.14	2.15	1.54	0.96	2.89	3.41	8.71	1.72	2.61	1.42	3.43	1.18	3.51	5.24	0.83	1.01	5.03	3.28	2.15	1.10	8.85	4.58	8.68
G232_00738	6.43	2.10	5.38	1.73	2.74	2.52	2.08	0.47	4.88	5.52	11.41	2.79	2.98	2.61	3.80	1.15	3.96	6.45	1.06	0.42	6.01	2.21	4.06	0.91	11.92	6.03	13.63
G232_00739	7.12	0.00	5.34	1.71	2.94	2.12	0.96	0.82	4.08	2.21	11.51	1.34	2.01	3.13	4.85	0.30	0.00	3.41	1.63	0.71	7.24	2.41	0.00	1.21	10.75	4.90	8.89
