GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_10660	1.1596	2.2517	0.7903	0.8249	0.5560	1.9043	1.1325	0.4238	0.9223	1.2473	1.8197	1.1316	0.6730	1.4714	1.2982	1.7333	2.4397	1.1127	0.8121	2.1008	1.2335	1.0877	2.3941	1.2302	0.7742	0.7024	0.9619
G232_10661	0.8791	0.0629	0.4772	0.3735	0.9876	0.6478	0.1928	0.6291	0.7922	0.2903	2.0195	0.9912	0.7749	0.7179	0.9942	0.2571	0.0389	1.2306	1.0303	0.6891	1.0013	0.7825	0.3498	0.5755	0.8413	1.2912	0.7919
G232_10662	0.8186	0.0000	0.8159	1.0545	1.0539	0.7304	1.2530	0.4901	0.7068	0.2608	0.4178	0.3947	0.7834	0.5214	0.2164	1.5143	0.0000	0.5898	0.9818	0.2605	1.1768	0.6331	0.0000	0.9568	0.9619	0.5808	0.7857
G232_10663	0.9534	1.0420	0.7016	0.7160	1.0041	0.5043	0.6265	0.6424	0.7981	2.1478	1.4592	0.6667	0.7028	1.0464	1.0877	0.9524	1.5019	0.9824	0.6788	0.5126	0.6994	0.9123	1.4631	0.8921	0.9260	0.6880	0.7998
G232_10664	0.9752	2.6154	0.7984	0.5759	0.7407	0.7522	0.9940	0.7947	0.8214	2.3253	1.3240	0.7018	0.8089	0.9571	1.2105	0.6476	3.0428	1.1092	0.8848	0.6134	0.5923	0.9286	2.6798	0.3165	0.9405	0.8016	0.8822
G232_10665	1.1814	2.3566	0.8858	0.6226	0.7303	0.8435	0.6024	1.0927	0.9223	1.4946	1.3203	0.5921	0.8726	0.5429	1.1404	0.5143	1.4047	0.7588	0.7030	0.9748	0.6103	0.9968	1.6305	0.5252	0.6133	0.7328	0.9017
G232_10666	1.2716	0.1818	1.0968	1.0195	0.8465	0.6087	0.6867	1.3775	0.9670	0.8817	1.2631	0.8202	0.7219	0.7107	1.4532	0.4000	0.0739	0.7254	1.1273	1.2353	0.8465	0.6591	0.1182	0.7482	1.0442	0.6240	0.8990
G232_10667	1.0436	3.7413	1.0712	0.6693	0.8610	1.3043	1.7530	0.3113	0.9010	1.6640	1.3216	0.8640	0.7856	0.7857	1.2076	0.5238	2.4514	1.0475	0.6545	0.5462	0.5910	0.5130	3.3300	0.7770	0.7536	0.4672	0.9362
G232_10668	1.0218	0.6503	0.7500	0.7315	0.6805	1.0957	1.1024	1.4040	0.7515	0.5968	1.3203	0.9737	0.7282	0.8893	1.3421	0.7429	0.2996	0.7553	0.2242	0.7311	1.0206	0.8409	0.6256	0.6547	0.7338	0.9136	0.8158
G232_10669	0.9445	2.5594	0.8804	0.6109	0.7012	0.5043	0.6386	0.8344	1.0097	2.7258	1.4300	0.9956	0.9639	0.8000	1.7544	0.2381	2.0661	1.0493	0.7394	1.4286	0.4658	0.8961	2.2956	0.3885	0.8398	0.8480	0.9929
G232_10670	1.0605	0.0350	1.0134	0.7315	0.9046	0.5652	0.3976	1.2384	0.8369	0.5753	1.3264	0.6798	1.0849	0.9214	1.1579	0.5429	0.0895	0.8275	0.8182	0.5798	0.8387	0.8344	0.1084	0.7914	0.9443	0.8048	0.9283
