GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01025	0.7691	0.1189	0.9409	0.7276	0.6784	0.6696	0.7169	0.7417	0.9379	0.5403	1.3216	0.7368	0.8068	0.9643	1.2281	0.5905	0.0078	0.8521	0.6061	0.8067	0.6761	0.7403	0.0542	0.5971	0.9191	0.7792	0.8078
G232_01026	0.6858	0.0420	0.8602	0.9261	0.6411	0.4130	0.5904	0.9073	0.7204	0.4086	1.1181	0.6228	0.6327	0.8821	1.4035	0.4190	0.0000	0.7535	0.3576	0.0924	0.5419	0.6981	0.0000	0.3741	0.8063	0.8640	0.6528
G232_01027	0.8890	0.5804	0.7782	1.0739	0.8320	0.5783	0.7590	1.0132	0.7903	0.8387	1.4750	0.6842	0.6412	0.8179	1.1754	0.6381	0.7899	0.7746	0.7212	0.7647	0.6594	0.7532	0.7537	0.4532	0.8764	0.8048	0.8291
G232_01028	1.1051	0.1259	0.9005	0.4747	0.7863	0.7174	0.7651	0.9470	0.7262	0.3656	1.4178	0.8114	0.7176	0.9071	0.9620	0.6476	0.0350	0.8627	0.9152	0.6218	0.8968	1.1623	0.0887	1.0144	0.8368	0.6848	1.0930
G232_01029	0.9851	0.8531	0.9005	0.6031	0.8714	0.9652	0.5904	0.6623	0.7553	0.7796	1.4580	1.0000	0.7282	1.1464	1.3830	0.8857	0.5759	0.9173	0.6727	0.5714	0.7948	1.0097	0.6749	0.2518	0.8276	0.7984	0.9079
G232_01030	0.8484	0.9930	0.9328	0.9066	0.8631	0.7435	0.6566	0.8344	0.7845	1.1559	1.3727	0.7675	0.7282	0.9643	1.1550	1.0190	1.4125	0.8292	0.8970	0.6303	0.8271	0.8344	1.3103	0.9209	0.8902	0.6304	0.8866
G232_01031	0.6987	1.0210	0.7648	0.5837	0.8942	1.0391	1.3193	0.3907	0.6019	1.0161	1.4799	0.3158	0.2781	0.7214	1.0936	0.2476	0.7393	0.9701	0.4485	1.1513	0.8232	1.0357	0.7734	0.7122	0.5721	0.8256	0.7369
G232_01032	0.8503	0.0699	1.0565	1.0700	0.6473	0.6174	0.9157	0.9735	0.9282	0.4059	1.4032	0.9430	0.6518	1.1071	1.8363	1.5143	0.0895	0.9789	0.9030	0.8739	0.9845	0.4481	0.1970	0.9137	0.7117	0.8720	0.7768
G232_01033	0.8989	0.4126	0.9610	0.8093	0.7407	0.5174	0.3855	0.6358	1.0602	0.5618	1.4093	1.0219	0.9554	0.9036	1.4444	0.8476	0.1284	0.9630	1.1273	0.8739	0.5574	1.0909	0.3103	0.7698	0.9169	1.1184	0.9451
G232_01034	0.9445	1.0699	0.8871	0.8560	0.7863	0.5826	0.7892	1.0861	0.8680	0.8737	1.2509	0.7412	0.7558	0.7286	1.0789	0.9238	0.7665	0.7412	0.6848	0.8403	0.7897	0.8799	0.9015	0.7698	0.9077	0.6848	0.9522
G232_01035	1.2369	1.8601	0.7702	0.7237	0.6763	0.6391	1.1205	1.0199	0.8427	1.5860	1.2875	0.7456	0.7176	0.8643	1.4327	0.5238	2.4358	0.7993	0.9030	1.0084	0.6955	0.8636	2.0837	0.7482	0.8726	0.8624	0.9079
G232_01036	0.8969	0.0420	0.7661	0.6770	0.6369	0.6609	0.6325	0.6490	0.7806	0.5242	1.3666	0.9605	0.8599	1.1036	1.1842	0.7905	0.0389	0.7113	0.6303	0.4958	0.6013	0.5357	0.0690	0.5036	0.9222	0.8624	0.9415
G232_01037	0.9049	0.7063	1.0296	0.7121	0.7241	0.6783	0.7952	1.0000	0.6602	1.0296	1.2460	0.6842	0.6964	0.8643	1.2778	0.6762	0.9339	0.7623	0.8485	0.6303	0.6374	0.7987	0.8966	0.3453	0.7536	0.8992	0.7803
G232_01038	0.8612	0.2657	0.8992	0.4591	0.8880	1.0043	0.7470	1.0000	0.7320	0.6398	1.3252	0.8772	0.8769	0.8071	0.8041	0.8571	0.2724	0.7271	1.0242	0.7983	0.7858	1.1201	0.4631	0.8345	1.0320	0.9776	0.8973
G232_01039	1.0109	0.1189	0.5081	0.8560	0.7324	0.7478	0.4699	0.4503	0.8932	0.7070	1.6078	1.1798	0.6794	1.0643	1.5468	0.2095	0.0311	0.8151	1.4970	0.2017	0.6865	0.7143	0.1034	0.6691	0.7300	0.8256	1.1143
G232_01040	1.0387	2.4196	1.0255	0.9377	0.7614	0.8478	1.2169	0.7483	0.7301	2.1720	1.3410	0.6842	0.8854	0.9464	1.2018	0.8190	3.0311	0.8539	0.9273	0.8403	0.7755	0.9318	2.6847	0.4460	0.9115	0.8160	0.9221
