GENE	COVERAGE	STRAIN	GROUP
G232_04232	0.2924	Rstd	R
G232_04232	0.0000	SM102	S
G232_04232	0.4207	SM104	S
G232_04232	0.0000	SM105	S
G232_04232	0.3714	SM108	S
G232_04232	0.4435	SM109	S
G232_04232	0.4759	SM11	S
G232_04232	0.7748	SM122	S
G232_04232	0.0388	SM13	S
G232_04232	0.0000	SM14	S
G232_04232	0.0353	SM18	S
G232_04232	0.1140	SM24	S
G232_04232	0.0849	SM27	S
G232_04232	0.3714	SM28	S
G232_04232	0.0000	SM29	S
G232_04232	1.1238	SM35	S
G232_04232	0.0000	SM36	S
G232_04232	0.2201	SM42	S
G232_04232	0.3515	SM48	S
G232_04232	0.0000	SM57	S
G232_04232	0.3110	SM66	S
G232_04232	0.3182	SM67	S
G232_04232	0.0000	SM72	S
G232_04232	0.0000	SM74	S
G232_04232	0.0969	SM84	S
G232_04232	0.0944	SM9	S
G232_04232	0.1320	SM91	S
