GENE	COVERAGE	STRAIN	GROUP
G232_09482	6.0833	Rstd	R
G232_09482	0.4755	SM102	S
G232_09482	3.2487	SM104	S
G232_09482	2.8911	SM105	S
G232_09482	4.0477	SM108	S
G232_09482	4.0826	SM109	S
G232_09482	2.2711	SM11	S
G232_09482	1.8146	SM122	S
G232_09482	4.2699	SM13	S
G232_09482	2.7581	SM14	S
G232_09482	4.8453	SM18	S
G232_09482	4.5658	SM24	S
G232_09482	3.3737	SM27	S
G232_09482	2.8857	SM28	S
G232_09482	3.5117	SM29	S
G232_09482	3.2381	SM35	S
G232_09482	0.3268	SM36	S
G232_09482	4.0546	SM42	S
G232_09482	2.0667	SM48	S
G232_09482	4.8824	SM57	S
G232_09482	5.2955	SM66	S
G232_09482	1.5519	SM67	S
G232_09482	0.1527	SM72	S
G232_09482	2.4460	SM74	S
G232_09482	1.4912	SM84	S
G232_09482	2.9392	SM9	S
G232_09482	3.9424	SM91	S
