GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01194	15.39	22.67	10.46	2.56	3.17	11.36	1.39	3.29	8.34	67.80	0.49	3.29	2.95	4.84	0.96	1.59	87.14	10.85	4.85	4.61	14.40	2.45	65.77	0.88	10.59	5.05	20.29
G232_01195	9.10	7.71	3.04	3.49	3.90	2.62	2.96	2.12	3.61	17.49	10.84	1.46	3.70	2.75	2.98	1.80	16.12	5.47	1.61	0.74	5.96	3.29	11.70	1.59	10.27	7.22	8.68
G232_01196	6.11	0.14	7.26	2.02	3.85	1.84	1.48	1.16	3.89	1.31	11.30	1.43	3.10	2.66	2.72	1.05	0.06	4.85	2.00	0.97	6.36	3.28	0.12	0.83	11.04	4.82	8.61
G232_01197	10.22	2.83	5.99	0.91	3.25	2.79	1.44	1.59	4.02	4.53	10.63	1.07	3.50	1.67	2.85	1.08	5.36	3.85	1.61	1.04	7.08	2.46	3.75	0.67	9.33	3.74	8.81
G232_01198	8.95	0.97	6.61	2.45	4.59	2.11	1.40	1.03	5.26	2.61	8.29	1.94	3.79	2.56	3.48	1.00	1.55	4.77	1.47	1.20	6.89	2.70	1.26	1.07	11.07	5.58	10.65
G232_01199	6.73	0.72	7.36	1.88	4.36	2.27	2.03	2.28	5.78	2.46	15.00	1.69	3.03	1.81	5.38	1.51	0.57	5.80	0.80	1.36	6.78	2.47	1.16	0.81	11.46	4.94	7.98
G232_01200	7.99	1.88	7.79	2.92	5.69	3.26	0.88	1.23	2.80	5.94	9.79	2.24	3.78	1.97	4.69	0.54	5.42	5.00	0.85	0.81	9.51	1.62	3.83	1.30	10.05	3.98	11.19
G232_01201	10.34	0.53	6.67	2.07	3.33	1.43	1.46	2.06	4.75	2.47	12.79	1.46	3.54	3.46	4.25	0.86	0.33	4.62	1.08	0.94	7.60	2.47	0.17	1.98	12.26	5.34	9.65
G232_01202	8.84	7.28	6.75	1.38	3.96	2.89	2.62	1.63	4.62	13.03	12.14	2.57	3.26	2.65	3.80	1.13	14.41	7.18	1.58	1.26	6.04	2.69	10.89	1.08	12.20	5.26	8.79
G232_01203	10.27	2.32	4.91	1.99	3.91	1.24	1.14	1.38	4.60	3.86	9.20	1.77	3.55	2.00	4.63	0.75	3.82	5.02	1.08	0.90	4.94	2.57	3.47	0.54	11.33	5.04	10.95
G232_01204	11.78	1.71	7.03	2.90	5.41	1.84	2.25	0.87	2.99	1.79	8.87	1.82	4.14	1.94	4.24	0.74	1.25	5.22	0.82	0.88	8.20	4.09	0.78	0.96	13.74	5.49	10.31
G232_01205	9.05	2.19	5.60	2.08	4.31	1.82	1.36	1.62	4.43	5.44	10.63	1.86	3.94	1.76	4.68	0.53	4.52	5.41	1.24	1.38	5.84	2.71	3.51	0.86	11.77	5.16	10.60
G232_01206	8.50	0.07	6.47	1.86	3.56	1.56	0.98	1.88	4.53	2.32	11.08	1.38	3.10	3.15	5.80	1.36	0.18	3.81	1.07	0.34	6.98	1.88	0.17	0.55	11.00	5.75	11.80
G232_01207	5.33	0.06	3.56	0.94	1.81	0.84	0.80	0.55	2.20	0.74	5.73	0.61	2.52	1.40	2.15	0.43	0.10	2.60	0.76	0.63	3.32	1.37	0.18	0.35	6.42	2.10	6.12
G232_01208	2.33	2.20	3.38	1.56	1.35	0.59	0.79	0.97	3.78	5.20	6.89	0.95	3.71	1.58	2.60	0.34	4.61	2.82	0.56	1.36	4.32	2.04	2.95	0.53	6.49	4.21	5.21
G232_01209	3.74	1.05	2.09	0.79	2.58	0.72	0.87	0.74	2.63	2.14	4.45	0.61	1.92	1.52	2.20	0.32	1.32	2.65	0.66	0.65	2.14	1.36	1.10	0.61	5.90	2.01	5.29
