GENE	COVERAGE	STRAIN	GROUP
G232_00907	1.0496	Rstd	R
G232_00907	0.6783	SM102	S
G232_00907	0.9516	SM104	S
G232_00907	0.7743	SM105	S
G232_00907	0.9046	SM108	S
G232_00907	0.8174	SM109	S
G232_00907	0.9940	SM11	S
G232_00907	1.0464	SM122	S
G232_00907	0.9340	SM13	S
G232_00907	1.1828	SM14	S
G232_00907	1.2631	SM18	S
G232_00907	0.8289	SM24	S
G232_00907	0.7898	SM27	S
G232_00907	1.1143	SM28	S
G232_00907	1.3333	SM29	S
G232_00907	0.8667	SM35	S
G232_00907	0.9105	SM36	S
G232_00907	0.8063	SM42	S
G232_00907	0.4970	SM48	S
G232_00907	0.7563	SM57	S
G232_00907	0.9226	SM66	S
G232_00907	0.6299	SM67	S
G232_00907	0.6305	SM72	S
G232_00907	0.6115	SM74	S
G232_00907	0.9199	SM84	S
G232_00907	0.9024	SM9	S
G232_00907	0.8813	SM91	S
G232_00908	0.8593	Rstd	R
G232_00908	0.7622	SM102	S
G232_00908	1.0202	SM104	S
G232_00908	0.9767	SM105	S
G232_00908	0.8859	SM108	S
G232_00908	0.8174	SM109	S
G232_00908	0.9940	SM11	S
G232_00908	0.8344	SM122	S
G232_00908	0.8039	SM13	S
G232_00908	0.7903	SM14	S
G232_00908	1.2497	SM18	S
G232_00908	0.9737	SM24	S
G232_00908	0.9066	SM27	S
G232_00908	0.8464	SM28	S
G232_00908	1.1199	SM29	S
G232_00908	0.7333	SM35	S
G232_00908	0.6576	SM36	S
G232_00908	0.7782	SM42	S
G232_00908	0.6606	SM48	S
G232_00908	0.9160	SM57	S
G232_00908	0.8955	SM66	S
G232_00908	0.7500	SM67	S
G232_00908	0.7488	SM72	S
G232_00908	1.0000	SM74	S
G232_00908	0.7765	SM84	S
G232_00908	0.8880	SM9	S
G232_00908	0.7812	SM91	S
G232_00909	0.8107	Rstd	R
G232_00909	1.2308	SM102	S
G232_00909	0.8185	SM104	S
G232_00909	0.8833	SM105	S
G232_00909	0.6909	SM108	S
G232_00909	0.8609	SM109	S
G232_00909	0.7410	SM11	S
G232_00909	0.8609	SM122	S
G232_00909	0.8447	SM13	S
G232_00909	0.8441	SM14	S
G232_00909	1.2984	SM18	S
G232_00909	0.7939	SM24	S
G232_00909	0.9851	SM27	S
G232_00909	1.0250	SM28	S
G232_00909	1.4181	SM29	S
G232_00909	0.6000	SM35	S
G232_00909	1.7043	SM36	S
G232_00909	0.9261	SM42	S
G232_00909	0.7394	SM48	S
G232_00909	0.6975	SM57	S
G232_00909	0.5303	SM66	S
G232_00909	0.5292	SM67	S
G232_00909	1.5369	SM72	S
G232_00909	0.8417	SM74	S
G232_00909	0.7788	SM84	S
G232_00909	1.1024	SM9	S
G232_00909	0.9708	SM91	S
