GENE	COVERAGE	STRAIN	GROUP
G232_03727	0.3826	Rstd	R
G232_03727	1.9441	SM102	S
G232_03727	0.3602	SM104	S
G232_03727	0.2646	SM105	S
G232_03727	0.6037	SM108	S
G232_03727	0.8522	SM109	S
G232_03727	0.2711	SM11	S
G232_03727	0.0000	SM122	S
G232_03727	0.5184	SM13	S
G232_03727	1.1694	SM14	S
G232_03727	0.6200	SM18	S
G232_03727	0.2851	SM24	S
G232_03727	0.6008	SM27	S
G232_03727	0.4571	SM28	S
G232_03727	1.0468	SM29	S
G232_03727	0.6286	SM35	S
G232_03727	2.4436	SM36	S
G232_03727	0.5616	SM42	S
G232_03727	0.7152	SM48	S
G232_03727	1.0924	SM57	S
G232_03727	0.2735	SM66	S
G232_03727	0.0584	SM67	S
G232_03727	2.2069	SM72	S
G232_03727	0.4748	SM74	S
G232_03727	0.3814	SM84	S
G232_03727	0.5168	SM9	S
G232_03727	0.5793	SM91	S
