GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_07057	6.82	0.42	7.37	1.49	3.52	2.12	1.10	2.40	2.87	2.03	10.78	1.66	3.51	2.97	4.41	0.44	0.44	3.52	1.61	0.78	7.48	1.59	0.00	1.16	9.58	4.78	9.05
G232_07058	7.74	0.71	5.80	1.55	4.26	2.04	1.26	1.55	2.99	2.88	10.88	1.36	3.53	2.56	3.17	0.73	1.00	5.22	1.43	0.93	7.03	2.12	0.88	0.87	12.15	4.50	9.75
G232_07059	8.64	2.44	4.20	0.72	3.43	1.86	0.87	1.56	5.16	6.25	7.24	1.56	5.29	2.93	3.92	0.32	3.51	5.24	1.28	0.46	4.48	1.88	3.94	0.61	10.85	4.38	9.48
G232_07060	7.75	1.03	6.87	1.75	4.61	1.98	2.00	1.31	4.11	3.22	13.48	1.37	4.19	2.23	4.37	0.80	3.03	3.33	1.66	1.12	6.59	2.02	2.47	1.11	11.68	5.32	7.30
G232_07061	6.50	0.06	6.70	1.58	3.64	0.98	1.06	1.72	3.12	0.84	8.98	1.17	3.71	1.35	3.02	0.91	0.00	5.00	0.79	1.89	5.89	2.64	0.06	1.40	10.91	3.47	9.13
G232_07062	7.04	0.23	5.45	1.93	3.23	1.37	2.17	1.89	3.82	1.57	8.24	1.73	3.03	1.58	3.35	0.88	0.16	4.07	1.31	1.31	7.80	2.37	0.29	1.34	9.05	3.59	9.10
G232_07063	8.90	0.82	5.74	2.80	4.43	2.50	0.94	1.70	4.67	1.20	10.24	1.99	4.17	2.81	3.78	0.62	1.26	3.47	1.30	1.78	7.39	1.76	0.74	0.82	11.02	5.48	10.74
G232_07064	8.71	1.57	6.59	2.45	3.94	1.94	1.76	0.80	4.38	3.11	10.41	1.55	4.18	3.54	3.78	0.81	2.80	5.34	1.39	1.00	6.30	3.16	1.71	1.21	12.96	4.11	10.06
G232_07065	7.39	2.99	8.10	1.82	4.49	2.38	1.16	1.44	3.76	5.51	12.99	2.57	2.98	1.94	5.16	0.57	5.72	5.71	2.15	0.90	4.88	2.20	3.83	0.64	12.55	3.99	9.67
G232_07066	7.87	0.64	5.31	1.97	3.61	1.02	0.57	1.41	3.32	2.71	11.87	1.67	2.74	2.13	3.87	0.48	0.83	4.56	0.77	0.86	4.77	2.47	0.57	0.84	10.07	5.16	7.66
G232_07067	9.86	0.28	6.49	1.59	3.37	0.83	0.96	1.40	4.53	1.33	10.12	1.17	3.48	2.02	4.17	0.80	0.24	4.51	1.36	0.86	4.76	2.66	0.42	0.72	11.30	4.57	11.18
G232_07068	8.05	2.45	5.58	2.51	3.68	1.26	1.46	1.10	4.06	7.20	20.98	1.25	3.44	2.32	4.15	0.70	4.32	5.98	1.49	0.61	5.50	1.93	3.36	0.70	12.13	5.00	10.03
G232_07069	11.32	3.54	6.19	1.56	2.18	1.97	1.95	1.67	3.58	4.70	11.56	0.84	2.45	2.04	3.52	0.94	5.83	4.78	0.56	1.77	4.76	2.37	3.87	0.73	12.29	4.72	10.46
G232_07070	7.92	1.28	7.62	1.76	4.03	1.92	0.64	1.60	3.41	5.14	9.59	1.95	1.73	2.56	3.48	0.75	2.82	4.47	1.13	1.13	7.86	3.40	2.57	0.77	11.07	4.08	10.11
G232_07071	8.68	0.18	6.34	2.62	3.23	0.83	1.90	1.36	4.49	1.77	11.74	1.79	4.31	2.38	2.54	0.56	0.06	4.32	1.46	0.78	8.56	2.87	0.22	1.00	12.55	4.03	9.05
G232_07072	8.82	0.00	4.75	2.49	3.08	2.03	1.13	0.30	4.78	1.31	12.20	1.62	1.70	2.12	4.04	0.92	0.01	5.59	0.97	0.29	4.87	2.01	0.23	1.05	11.43	3.68	9.37
G232_07073	5.95	0.30	6.02	0.78	2.31	0.69	0.26	2.95	6.24	0.74	7.19	0.62	2.52	1.21	2.37	1.87	0.21	4.92	1.31	0.52	3.86	2.03	0.00	0.54	12.76	4.23	5.70
G232_07074	5.19	1.56	6.64	3.15	3.81	1.81	1.96	0.96	3.23	5.33	10.88	1.24	2.36	2.40	3.63	0.60	1.37	4.23	0.76	0.29	7.46	1.81	0.83	0.59	12.38	5.40	12.28
G232_07075	9.23	0.57	7.55	1.88	3.61	2.12	0.63	1.91	4.95	2.05	7.85	1.47	5.19	2.04	2.73	0.31	0.97	5.11	1.73	1.25	6.15	1.53	1.93	0.73	9.21	3.24	9.03
G232_07076	7.28	0.00	7.52	1.08	3.62	0.68	1.32	4.05	5.10	0.00	13.58	1.22	4.61	1.39	4.61	0.96	0.00	4.08	1.46	0.58	5.64	2.55	0.51	0.72	9.54	3.94	7.26
G232_07077	9.58	0.44	5.92	1.52	4.32	1.69	1.50	0.92	3.78	2.12	9.94	1.49	4.09	2.77	3.32	1.19	0.84	3.66	1.30	0.77	5.79	2.37	0.82	1.04	12.05	5.56	10.51
