GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_06073	9.23	0.66	5.05	1.04	3.33	1.34	1.32	1.92	3.57	1.34	9.65	1.43	3.35	2.26	4.43	0.57	0.68	4.15	1.31	0.64	5.34	2.38	0.80	1.23	9.14	5.54	10.49
G232_06074	8.17	1.39	5.66	2.06	3.56	1.40	1.65	1.31	4.26	3.73	11.42	1.92	4.05	2.96	3.92	1.00	1.71	5.32	1.23	0.63	5.48	2.30	1.55	0.73	11.48	5.58	10.13
G232_06075	8.70	3.06	5.84	2.71	4.48	1.48	1.33	1.47	4.70	5.75	15.37	1.37	3.72	1.70	1.91	0.63	3.14	4.43	1.69	1.01	4.24	2.41	2.36	0.78	10.79	4.25	9.23
G232_06076	3.42	0.00	6.18	2.01	2.87	1.28	0.27	1.04	5.20	2.12	10.52	1.73	4.44	3.02	4.50	0.59	0.18	4.50	0.79	0.64	6.73	1.93	0.05	0.87	12.01	4.54	10.07
G232_06077	7.29	1.60	6.82	2.31	3.60	2.87	1.66	1.68	4.68	5.71	10.82	1.73	4.07	2.59	4.01	1.08	4.19	6.30	1.40	0.66	7.40	3.25	3.00	1.25	11.60	6.88	9.14
G232_06078	7.70	0.16	4.53	1.19	3.04	1.50	0.39	0.73	4.04	1.59	9.05	1.35	2.82	2.40	1.70	0.30	0.44	4.22	0.91	0.39	5.84	1.93	0.29	0.56	10.58	4.85	8.70
G232_06079	8.27	1.55	5.86	1.56	4.12	2.11	1.59	1.53	4.09	3.72	13.01	1.36	5.12	2.60	4.74	0.96	3.86	5.44	1.57	1.43	6.17	2.24	3.13	1.98	11.05	6.34	8.00
G232_06080	7.45	11.95	4.71	1.90	3.84	4.65	4.68	1.69	2.92	15.73	8.11	1.31	4.29	4.02	8.26	1.20	30.25	6.13	1.39	1.11	4.95	1.97	21.98	1.13	9.97	2.65	8.81
G232_06081	8.67	0.28	6.84	1.91	3.50	1.81	1.74	0.98	3.80	2.94	11.82	2.62	4.46	2.79	3.89	0.90	2.26	5.19	1.28	1.34	6.28	2.53	1.50	0.75	13.57	5.83	9.37
G232_06082	12.55	0.07	5.75	2.24	3.90	0.92	1.13	0.80	3.08	1.60	8.60	2.43	5.88	2.35	3.05	1.16	0.17	5.90	1.34	0.65	6.29	2.49	0.62	1.19	12.38	6.48	9.23
G232_06083	8.69	0.63	6.35	0.98	3.73	1.72	0.75	0.75	3.84	2.00	9.69	1.33	2.85	2.52	4.33	0.79	0.73	5.25	1.84	1.02	5.00	2.77	0.57	0.90	7.54	4.98	10.07
G232_06084	10.10	1.72	6.10	2.43	3.79	2.03	0.85	2.02	4.38	3.73	11.27	1.91	3.66	3.27	3.85	0.62	2.52	4.43	2.26	0.54	6.63	3.21	2.16	1.52	11.77	5.04	12.85
