GENE	COVERAGE	STRAIN	GROUP
G232_10150	0.6095	Rstd	R
G232_10150	1.0979	SM102	S
G232_10150	0.7702	SM104	S
G232_10150	0.8599	SM105	S
G232_10150	0.6950	SM108	S
G232_10150	0.7826	SM109	S
G232_10150	0.9036	SM11	S
G232_10150	0.6623	SM122	S
G232_10150	1.1010	SM13	S
G232_10150	0.7661	SM14	S
G232_10150	1.4007	SM18	S
G232_10150	0.6886	SM24	S
G232_10150	0.9045	SM27	S
G232_10150	0.9357	SM28	S
G232_10150	1.0702	SM29	S
G232_10150	0.6571	SM35	S
G232_10150	0.9105	SM36	S
G232_10150	0.8521	SM42	S
G232_10150	1.1939	SM48	S
G232_10150	0.6050	SM57	S
G232_10150	0.7755	SM66	S
G232_10150	0.7500	SM67	S
G232_10150	0.7438	SM72	S
G232_10150	1.2158	SM74	S
G232_10150	0.8574	SM84	S
G232_10150	0.8416	SM9	S
G232_10150	1.0000	SM91	S
G232_10151	0.6254	Rstd	R
G232_10151	0.6224	SM102	S
G232_10151	0.6949	SM104	S
G232_10151	0.9183	SM105	S
G232_10151	0.7095	SM108	S
G232_10151	1.0261	SM109	S
G232_10151	0.6205	SM11	S
G232_10151	0.9669	SM122	S
G232_10151	0.5883	SM13	S
G232_10151	0.6102	SM14	S
G232_10151	1.1754	SM18	S
G232_10151	0.7851	SM24	S
G232_10151	0.7431	SM27	S
G232_10151	0.9821	SM28	S
G232_10151	1.0000	SM29	S
G232_10151	0.4190	SM35	S
G232_10151	0.5681	SM36	S
G232_10151	0.7060	SM42	S
G232_10151	0.7515	SM48	S
G232_10151	0.4622	SM57	S
G232_10151	0.9832	SM66	S
G232_10151	0.7143	SM67	S
G232_10151	0.6256	SM72	S
G232_10151	0.8273	SM74	S
G232_10151	0.5927	SM84	S
G232_10151	0.7056	SM9	S
G232_10151	0.7750	SM91	S
G232_10152	0.7800	Rstd	R
G232_10152	1.1259	SM102	S
G232_10152	0.9194	SM104	S
G232_10152	0.7704	SM105	S
G232_10152	0.8755	SM108	S
G232_10152	0.8957	SM109	S
G232_10152	0.9819	SM11	S
G232_10152	0.7947	SM122	S
G232_10152	0.6350	SM13	S
G232_10152	1.0188	SM14	S
G232_10152	1.0962	SM18	S
G232_10152	0.6140	SM24	S
G232_10152	0.7389	SM27	S
G232_10152	0.8429	SM28	S
G232_10152	0.8596	SM29	S
G232_10152	0.7238	SM35	S
G232_10152	1.2296	SM36	S
G232_10152	0.6004	SM42	S
G232_10152	0.5758	SM48	S
G232_10152	0.9580	SM57	S
G232_10152	0.9265	SM66	S
G232_10152	0.9675	SM67	S
G232_10152	1.4187	SM72	S
G232_10152	0.7410	SM74	S
G232_10152	0.7979	SM84	S
G232_10152	0.8544	SM9	S
G232_10152	0.7112	SM91	S
G232_10153	0.8573	Rstd	R
G232_10153	6.6503	SM102	S
G232_10153	1.2043	SM104	S
G232_10153	0.7432	SM105	S
G232_10153	0.7490	SM108	S
G232_10153	1.4391	SM109	S
G232_10153	0.5723	SM11	S
G232_10153	1.4305	SM122	S
G232_10153	0.8039	SM13	S
G232_10153	6.5511	SM14	S
G232_10153	0.0000	SM18	S
G232_10153	0.5877	SM24	S
G232_10153	0.5796	SM27	S
G232_10153	0.4857	SM28	S
G232_10153	0.0000	SM29	S
G232_10153	1.6857	SM35	S
G232_10153	8.9728	SM36	S
G232_10153	0.9894	SM42	S
G232_10153	0.8061	SM48	S
G232_10153	1.3866	SM57	S
G232_10153	0.9574	SM66	S
G232_10153	1.1461	SM67	S
G232_10153	10.1921	SM72	S
G232_10153	0.7050	SM74	S
G232_10153	0.7269	SM84	S
G232_10153	0.6608	SM9	S
G232_10153	0.7582	SM91	S
