GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01368	9.46	0.00	5.44	1.25	3.39	1.33	1.44	0.79	3.63	0.24	0.00	2.03	3.03	1.21	0.83	1.16	0.00	3.99	0.85	0.42	4.66	3.87	0.00	0.67	10.58	4.90	8.68
G232_01369	6.23	0.00	7.02	1.80	3.04	1.78	0.91	2.38	5.55	0.91	0.00	1.81	3.16	2.63	4.02	0.00	0.00	5.13	1.83	0.71	7.23	1.92	0.00	1.54	11.56	4.42	8.73
G232_01370	9.39	1.77	7.41	1.60	3.99	1.25	0.77	0.90	4.27	4.28	9.41	1.03	4.07	1.61	3.38	1.33	3.64	5.37	1.01	1.38	4.67	2.16	2.49	0.35	11.55	6.78	10.44
G232_01371	7.98	0.19	8.19	1.63	3.61	1.77	0.78	1.17	5.38	2.11	8.64	1.43	3.85	2.56	2.28	0.86	0.00	4.90	1.45	0.51	7.04	2.08	0.53	0.79	9.77	5.53	8.52
G232_01372	7.74	1.07	6.30	2.17	3.43	2.22	1.37	0.74	2.72	2.62	8.22	1.86	3.11	2.23	3.07	1.06	1.47	4.16	1.61	0.87	6.18	2.22	1.17	1.56	10.49	3.75	9.91
G232_01373	11.12	1.83	7.79	2.94	3.83	0.72	0.68	1.11	3.22	5.50	9.61	2.38	3.49	2.06	5.48	0.63	3.48	4.48	0.70	0.58	6.08	2.25	2.92	0.70	10.36	4.10	9.53
G232_01374	10.91	1.28	7.13	2.42	5.56	1.96	0.68	1.51	4.18	3.28	8.01	1.21	4.39	2.18	3.20	0.65	2.32	4.22	1.69	0.57	5.86	2.46	2.31	0.90	12.37	3.88	9.22
G232_01375	6.46	0.17	5.38	1.55	3.93	1.82	1.30	1.39	3.91	1.72	7.26	1.53	3.42	1.48	2.78	1.13	0.10	4.10	1.18	1.17	6.91	2.33	0.15	0.93	10.11	4.33	10.55
G232_01376	8.63	0.24	5.52	1.80	3.94	0.91	1.52	1.15	4.23	2.76	10.86	2.57	3.62	2.71	3.27	0.81	0.50	4.27	1.52	0.54	6.22	2.59	0.42	1.10	12.15	5.27	10.59
G232_01377	8.95	4.07	6.05	1.71	3.28	1.98	1.82	1.60	3.40	7.96	11.65	1.96	3.57	2.56	4.25	0.61	8.27	4.68	1.40	0.86	5.34	2.72	5.21	0.85	9.08	4.96	9.66
