GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_04006	12.16	0.14	10.60	2.84	8.05	3.41	2.40	2.20	7.00	2.32	4.14	4.22	5.13	3.67	1.67	1.26	0.10	7.88	2.43	1.59	9.99	5.67	0.52	2.32	17.85	8.73	16.16
G232_04007	7.74	0.73	6.16	3.08	2.67	2.07	0.97	1.51	2.95	3.45	11.32	1.91	4.53	2.23	3.86	1.19	1.55	4.48	1.84	0.86	7.82	3.08	1.69	1.23	12.87	5.98	9.89
G232_04008	10.78	1.88	6.88	1.33	3.99	1.42	1.53	1.42	4.45	4.91	10.97	1.16	3.32	1.47	3.64	1.14	3.48	4.04	1.19	0.96	6.20	1.89	2.62	1.02	10.92	3.47	8.85
G232_04009	6.52	1.45	4.73	1.28	2.67	1.03	0.43	0.76	4.09	1.59	10.99	2.29	3.38	3.54	3.35	0.89	3.25	4.65	1.61	1.50	3.61	2.54	2.55	0.55	12.08	5.23	9.80
G232_04010	8.89	8.65	5.96	3.28	3.50	3.70	2.35	1.59	3.83	15.30	2.43	1.81	4.09	1.49	1.60	1.13	25.23	5.96	2.13	1.20	7.01	3.90	15.87	1.75	11.38	5.60	9.69
G232_04011	8.51	0.25	5.27	1.41	3.29	2.03	0.76	0.93	4.57	1.42	10.86	1.13	2.84	2.89	3.23	0.79	0.13	4.14	1.02	0.73	6.28	2.35	0.24	0.91	9.14	4.39	9.95
G232_04012	5.42	1.69	6.18	2.87	2.69	1.93	1.94	0.18	3.02	1.92	10.08	1.96	2.14	1.07	1.07	0.43	1.20	4.87	0.88	0.57	6.03	1.75	0.69	1.74	9.34	3.87	8.07
G232_04013	6.19	0.52	4.12	1.41	3.64	0.94	0.65	0.75	4.18	1.32	9.97	1.47	3.22	1.87	2.64	0.32	1.30	4.40	1.11	0.33	3.91	2.67	0.47	0.79	11.13	4.06	10.72
G232_04014	6.32	1.52	7.22	1.29	4.24	1.88	1.73	1.27	4.15	2.40	9.01	1.42	3.37	2.51	4.16	1.30	1.13	3.48	1.58	1.10	7.24	2.21	1.79	0.94	8.87	4.19	9.34
G232_04015	5.50	0.89	6.82	1.09	3.69	1.74	1.19	1.08	2.99	2.57	9.50	1.77	2.24	2.38	2.63	0.50	1.32	3.96	1.10	1.04	7.34	2.47	2.24	1.06	7.54	3.93	7.06
G232_04016	9.65	0.61	5.94	2.05	4.01	1.75	1.19	1.61	4.37	2.19	9.45	1.39	3.08	2.18	4.37	1.05	1.55	3.89	1.25	0.71	5.42	3.19	1.29	0.67	11.35	4.42	9.13
G232_04017	8.83	0.67	6.31	1.48	2.91	0.94	1.05	1.83	3.54	3.77	17.85	2.45	2.63	2.21	4.35	0.66	1.61	3.41	1.36	0.80	4.71	2.43	1.33	0.80	8.29	4.03	10.00
G232_04018	5.69	2.95	5.10	2.22	3.77	1.89	1.33	1.07	3.60	6.23	9.79	2.03	5.03	3.10	4.22	0.42	6.21	4.92	2.15	0.64	4.85	2.48	4.70	1.03	7.99	4.50	7.73
G232_04019	7.64	0.06	7.62	2.53	3.69	1.18	0.89	1.35	3.51	1.06	8.34	2.14	4.50	2.70	4.07	1.06	0.00	4.26	1.35	0.60	6.12	2.89	0.09	1.08	12.20	5.04	10.87
G232_04020	9.84	1.20	8.11	2.36	3.81	1.60	2.11	0.98	4.81	4.73	12.70	2.28	4.09	2.89	2.81	0.62	3.20	4.45	2.02	0.92	7.06	1.95	2.30	0.62	9.06	4.92	10.77
G232_04021	8.80	5.62	4.49	1.28	2.91	1.95	1.76	0.66	3.43	8.80	8.85	1.49	2.95	2.68	3.54	0.89	8.29	5.66	1.61	0.51	4.72	2.28	7.48	0.56	10.55	5.92	8.89
G232_04022	6.40	0.31	5.20	1.88	4.25	1.14	0.94	1.34	2.53	1.48	10.67	1.54	3.12	1.75	4.80	0.52	0.25	4.00	1.56	0.72	4.03	2.75	0.31	1.17	8.50	3.91	6.80
