GENE	COVERAGE	STRAIN	GROUP
G232_09002	0.8454	Rstd	R
G232_09002	0.1888	SM102	S
G232_09002	0.6949	SM104	S
G232_09002	0.5253	SM105	S
G232_09002	0.4253	SM108	S
G232_09002	0.5565	SM109	S
G232_09002	1.2771	SM11	S
G232_09002	0.6556	SM122	S
G232_09002	1.2544	SM13	S
G232_09002	0.6317	SM14	S
G232_09002	1.5773	SM18	S
G232_09002	1.0614	SM24	S
G232_09002	0.8068	SM27	S
G232_09002	1.3857	SM28	S
G232_09002	1.6520	SM29	S
G232_09002	1.4952	SM35	S
G232_09002	0.0817	SM36	S
G232_09002	1.2324	SM42	S
G232_09002	0.8364	SM48	S
G232_09002	0.8151	SM57	S
G232_09002	0.4916	SM66	S
G232_09002	0.7987	SM67	S
G232_09002	0.0887	SM72	S
G232_09002	0.8921	SM74	S
G232_09002	0.8566	SM84	S
G232_09002	1.2992	SM9	S
G232_09002	1.1054	SM91	S
G232_09003	0.9227	Rstd	R
G232_09003	0.2308	SM102	S
G232_09003	0.8185	SM104	S
G232_09003	0.9455	SM105	S
G232_09003	0.8900	SM108	S
G232_09003	0.5826	SM109	S
G232_09003	0.4337	SM11	S
G232_09003	0.7947	SM122	S
G232_09003	0.8544	SM13	S
G232_09003	0.6129	SM14	S
G232_09003	1.1876	SM18	S
G232_09003	0.6316	SM24	S
G232_09003	1.0234	SM27	S
G232_09003	0.6357	SM28	S
G232_09003	1.1257	SM29	S
G232_09003	0.7810	SM35	S
G232_09003	0.1673	SM36	S
G232_09003	0.7412	SM42	S
G232_09003	0.4667	SM48	S
G232_09003	0.6218	SM57	S
G232_09003	0.6723	SM66	S
G232_09003	0.9091	SM67	S
G232_09003	0.2118	SM72	S
G232_09003	0.6331	SM74	S
G232_09003	1.0145	SM84	S
G232_09003	0.6576	SM9	S
G232_09003	0.8494	SM91	S
G232_09004	0.7334	Rstd	R
G232_09004	1.0280	SM102	S
G232_09004	0.7648	SM104	S
G232_09004	1.0778	SM105	S
G232_09004	0.7137	SM108	S
G232_09004	0.5783	SM109	S
G232_09004	1.2590	SM11	S
G232_09004	0.8477	SM122	S
G232_09004	0.9243	SM13	S
G232_09004	1.0538	SM14	S
G232_09004	1.2485	SM18	S
G232_09004	0.5526	SM24	S
G232_09004	1.0000	SM27	S
G232_09004	0.9036	SM28	S
G232_09004	1.3421	SM29	S
G232_09004	0.4762	SM35	S
G232_09004	1.0389	SM36	S
G232_09004	1.0141	SM42	S
G232_09004	1.6970	SM48	S
G232_09004	0.9580	SM57	S
G232_09004	0.9729	SM66	S
G232_09004	0.6688	SM67	S
G232_09004	0.9458	SM72	S
G232_09004	0.4892	SM74	S
G232_09004	1.1144	SM84	S
G232_09004	1.2080	SM9	S
G232_09004	1.0797	SM91	S
G232_09005	0.8385	Rstd	R
G232_09005	0.0000	SM102	S
G232_09005	0.4207	SM104	S
G232_09005	0.7977	SM105	S
G232_09005	0.7095	SM108	S
G232_09005	0.4304	SM109	S
G232_09005	0.8795	SM11	S
G232_09005	0.8079	SM122	S
G232_09005	0.7398	SM13	S
G232_09005	0.5000	SM14	S
G232_09005	1.1060	SM18	S
G232_09005	1.0789	SM24	S
G232_09005	0.9554	SM27	S
G232_09005	0.7000	SM28	S
G232_09005	0.7632	SM29	S
G232_09005	1.1714	SM35	S
G232_09005	0.0039	SM36	S
G232_09005	0.6972	SM42	S
G232_09005	0.7818	SM48	S
G232_09005	0.8487	SM57	S
G232_09005	0.7445	SM66	S
G232_09005	0.7987	SM67	S
G232_09005	0.0000	SM72	S
G232_09005	0.1511	SM74	S
G232_09005	0.8192	SM84	S
G232_09005	0.9936	SM9	S
G232_09005	1.0283	SM91	S
G232_09006	1.2369	Rstd	R
G232_09006	0.9930	SM102	S
G232_09006	0.7218	SM104	S
G232_09006	0.9805	SM105	S
G232_09006	0.8900	SM108	S
G232_09006	1.5000	SM109	S
G232_09006	0.5663	SM11	S
G232_09006	0.9007	SM122	S
G232_09006	0.8039	SM13	S
G232_09006	0.9785	SM14	S
G232_09006	1.2765	SM18	S
G232_09006	0.9035	SM24	S
G232_09006	0.9384	SM27	S
G232_09006	1.2821	SM28	S
G232_09006	1.3187	SM29	S
G232_09006	0.2095	SM35	S
G232_09006	0.5253	SM36	S
G232_09006	0.6373	SM42	S
G232_09006	0.9758	SM48	S
G232_09006	1.0420	SM57	S
G232_09006	0.6942	SM66	S
G232_09006	1.1916	SM67	S
G232_09006	0.6355	SM72	S
G232_09006	0.5971	SM74	S
G232_09006	0.6873	SM84	S
G232_09006	0.8032	SM9	S
G232_09006	0.6705	SM91	S
