GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02396	9.56	0.27	7.93	0.86	3.72	1.88	1.11	1.53	4.50	1.51	11.82	2.35	2.39	2.35	3.74	0.44	0.57	4.88	2.35	0.62	5.75	2.38	0.39	1.06	11.18	5.48	10.26
G232_02397	9.79	0.70	6.65	2.06	4.33	0.85	1.21	1.19	3.90	2.93	11.13	1.68	3.32	3.25	4.07	0.76	1.10	5.18	1.64	1.04	6.33	2.70	1.01	0.77	12.74	4.55	8.79
G232_02398	7.16	0.00	5.68	3.00	7.42	1.73	1.63	2.37	3.81	2.34	10.57	1.42	3.35	2.19	2.12	0.93	0.00	3.36	1.63	0.44	8.45	3.29	0.00	1.99	9.58	4.71	8.17
G232_02399	9.56	0.61	3.86	2.26	3.63	0.95	1.03	1.05	3.73	1.35	10.83	2.46	2.25	1.48	4.61	0.72	0.82	4.28	0.60	0.50	5.53	2.24	1.65	0.78	12.22	4.63	9.39
G232_02400	9.19	1.45	5.67	2.43	3.70	2.88	1.22	2.27	3.04	1.35	11.15	1.66	2.48	2.45	4.33	1.43	1.19	4.94	0.56	0.26	4.50	1.71	1.45	1.17	11.81	4.31	12.26
G232_02401	7.19	0.23	3.30	1.97	2.87	3.03	0.35	0.77	3.66	1.42	12.18	1.20	3.78	3.09	4.83	1.06	0.00	7.00	2.18	1.15	4.16	0.97	0.00	0.61	7.92	4.84	10.45
G232_02402	6.87	0.10	5.93	1.33	3.35	0.85	1.30	0.73	3.50	1.78	11.16	0.82	3.00	1.79	2.91	0.82	0.24	4.78	0.81	0.99	4.17	2.18	0.34	0.70	11.13	3.95	9.03
G232_02403	11.43	0.21	5.85	2.03	6.58	2.94	2.54	1.30	2.88	3.51	11.88	1.77	3.78	2.23	3.86	1.20	0.16	6.58	1.30	1.48	8.44	3.01	0.24	1.07	10.03	3.98	7.85
G232_02404	6.15	0.19	5.59	2.03	3.07	1.60	0.91	1.00	3.13	2.93	10.93	2.05	3.70	2.62	3.95	1.10	0.50	4.23	0.90	0.65	5.06	2.28	0.39	0.93	11.69	5.20	9.99
G232_02405	7.86	14.32	5.43	3.22	4.58	6.83	4.62	1.76	4.95	32.25	6.74	2.30	2.42	3.09	1.52	0.22	31.95	5.72	2.13	2.53	6.66	0.83	22.05	0.88	10.73	5.59	11.41
