GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08913	38.06	0.16	17.51	5.54	15.75	2.50	2.30	3.45	16.92	8.14	34.69	5.36	9.66	8.12	0.36	1.42	0.00	22.19	5.60	2.29	16.13	13.99	0.21	2.65	74.53	18.94	46.75
G232_08914	10.37	0.03	5.64	2.20	3.04	1.51	0.91	1.48	5.79	1.16	11.61	1.57	3.51	2.97	3.56	0.74	0.00	5.74	1.42	0.88	4.75	2.16	0.03	0.70	12.34	4.81	11.49
G232_08915	10.92	0.07	7.05	2.04	3.99	1.56	0.74	1.30	4.66	1.65	10.85	1.74	3.89	3.11	3.81	0.70	0.00	5.05	1.15	0.74	5.85	2.65	0.03	0.64	12.71	5.46	10.69
G232_08916	12.73	0.24	9.52	3.00	7.32	2.60	1.15	1.41	5.69	1.63	11.48	3.20	5.45	3.98	3.05	0.78	0.08	5.62	2.04	0.92	13.19	3.22	0.13	1.65	18.19	9.77	15.42
G232_08917	7.57	0.00	4.67	1.29	1.96	0.96	1.01	1.19	4.71	2.07	12.81	2.23	4.93	2.89	3.98	0.72	0.00	5.04	1.23	0.66	5.00	2.56	0.20	1.29	12.73	4.63	8.73
G232_08918	6.74	2.80	7.58	2.60	4.64	1.85	1.49	1.31	4.23	8.43	11.65	2.02	4.45	3.08	3.74	1.11	6.90	5.45	1.63	0.64	5.78	2.48	4.38	0.78	11.40	6.11	9.32
G232_08919	10.14	0.19	5.27	1.86	4.10	1.44	0.94	1.39	4.34	1.87	8.59	2.09	4.05	2.23	3.83	1.08	0.18	4.64	0.64	1.09	5.74	3.48	0.24	0.97	10.21	4.42	9.48
G232_08920	5.61	0.00	5.98	2.32	4.38	2.22	1.97	1.02	3.77	2.78	11.67	1.82	3.55	3.22	3.25	1.06	0.28	7.38	1.72	0.45	8.82	1.42	0.00	1.27	12.24	5.88	9.86
G232_08921	8.51	0.81	6.54	1.73	3.94	1.79	0.94	1.18	3.59	2.69	10.29	1.85	3.87	2.43	3.25	0.57	1.20	4.36	1.08	0.99	6.99	2.22	1.11	1.22	11.17	4.59	8.99
G232_08922	9.72	5.23	4.52	1.56	2.67	1.95	2.03	0.97	6.30	6.98	12.52	3.35	3.88	3.71	4.07	0.95	7.94	5.31	2.62	1.15	6.43	2.08	6.39	0.45	10.84	6.65	9.47
G232_08923	8.96	0.76	5.79	2.83	3.04	2.09	0.80	1.96	7.09	2.42	10.31	2.34	5.07	3.18	5.08	0.93	0.79	2.93	1.33	0.48	8.25	1.83	0.73	0.89	11.82	5.85	10.17
G232_08924	8.39	0.58	5.88	2.00	2.98	2.15	0.65	1.09	5.50	3.68	12.49	1.65	4.89	3.51	4.77	1.73	1.80	6.16	2.50	0.96	5.58	3.33	1.30	1.20	15.27	5.18	12.02
G232_08925	9.56	0.35	4.89	2.55	3.40	1.69	1.13	1.53	4.51	1.54	11.60	2.17	4.04	2.99	3.52	0.50	0.01	5.65	1.56	1.50	6.84	2.29	0.27	0.83	12.02	6.81	9.13
