GENE	COVERAGE	STRAIN	GROUP
G232_09725	1.0337	Rstd	R
G232_09725	1.5315	SM102	S
G232_09725	0.8831	SM104	S
G232_09725	0.5953	SM105	S
G232_09725	0.8838	SM108	S
G232_09725	0.7435	SM109	S
G232_09725	0.5542	SM11	S
G232_09725	0.9934	SM122	S
G232_09725	0.9204	SM13	S
G232_09725	0.9704	SM14	S
G232_09725	1.4324	SM18	S
G232_09725	1.0833	SM24	S
G232_09725	0.7665	SM27	S
G232_09725	0.9536	SM28	S
G232_09725	1.2076	SM29	S
G232_09725	0.9524	SM35	S
G232_09725	1.1634	SM36	S
G232_09725	0.8944	SM42	S
G232_09725	0.8000	SM48	S
G232_09725	0.7227	SM57	S
G232_09725	0.7419	SM66	S
G232_09725	0.9318	SM67	S
G232_09725	1.1084	SM72	S
G232_09725	0.7194	SM74	S
G232_09725	0.9596	SM84	S
G232_09725	0.8144	SM9	S
G232_09725	0.9327	SM91	S
G232_09726	0.8553	Rstd	R
G232_09726	1.3077	SM102	S
G232_09726	0.4866	SM104	S
G232_09726	1.0000	SM105	S
G232_09726	0.4710	SM108	S
G232_09726	0.3957	SM109	S
G232_09726	0.6627	SM11	S
G232_09726	0.7881	SM122	S
G232_09726	1.2155	SM13	S
G232_09726	1.0349	SM14	S
G232_09726	1.5432	SM18	S
G232_09726	1.5482	SM24	S
G232_09726	1.1699	SM27	S
G232_09726	1.2500	SM28	S
G232_09726	1.6550	SM29	S
G232_09726	0.5905	SM35	S
G232_09726	1.2023	SM36	S
G232_09726	0.9771	SM42	S
G232_09726	0.6788	SM48	S
G232_09726	0.1429	SM57	S
G232_09726	0.6877	SM66	S
G232_09726	0.9416	SM67	S
G232_09726	1.0936	SM72	S
G232_09726	0.5755	SM74	S
G232_09726	0.8612	SM84	S
G232_09726	1.0672	SM9	S
G232_09726	1.0080	SM91	S
