GENE	COVERAGE	STRAIN	GROUP
G232_06623	1.3558	Rstd	R
G232_06623	0.2657	SM102	S
G232_06623	1.2151	SM104	S
G232_06623	0.4708	SM105	S
G232_06623	0.8112	SM108	S
G232_06623	0.4478	SM109	S
G232_06623	0.1446	SM11	S
G232_06623	0.5629	SM122	S
G232_06623	0.7476	SM13	S
G232_06623	0.2634	SM14	S
G232_06623	0.9708	SM18	S
G232_06623	0.5614	SM24	S
G232_06623	0.4183	SM27	S
G232_06623	1.4429	SM28	S
G232_06623	1.1140	SM29	S
G232_06623	0.2286	SM35	S
G232_06623	0.0000	SM36	S
G232_06623	0.7342	SM42	S
G232_06623	0.0909	SM48	S
G232_06623	1.3277	SM57	S
G232_06623	0.3445	SM66	S
G232_06623	1.1429	SM67	S
G232_06623	0.0000	SM72	S
G232_06623	1.1007	SM74	S
G232_06623	0.5645	SM84	S
G232_06623	0.6368	SM9	S
G232_06623	0.7210	SM91	S
G232_06624	0.6363	Rstd	R
G232_06624	0.0000	SM102	S
G232_06624	0.9382	SM104	S
G232_06624	1.0739	SM105	S
G232_06624	0.6037	SM108	S
G232_06624	0.7957	SM109	S
G232_06624	0.6325	SM11	S
G232_06624	1.3444	SM122	S
G232_06624	1.0039	SM13	S
G232_06624	0.2984	SM14	S
G232_06624	1.2801	SM18	S
G232_06624	0.7368	SM24	S
G232_06624	0.5456	SM27	S
G232_06624	0.9643	SM28	S
G232_06624	0.7924	SM29	S
G232_06624	0.6286	SM35	S
G232_06624	0.0000	SM36	S
G232_06624	0.7007	SM42	S
G232_06624	0.3455	SM48	S
G232_06624	0.0924	SM57	S
G232_06624	0.8735	SM66	S
G232_06624	1.2890	SM67	S
G232_06624	0.1921	SM72	S
G232_06624	0.3381	SM74	S
G232_06624	0.5904	SM84	S
G232_06624	0.7200	SM9	S
G232_06624	0.9336	SM91	S
G232_06625	1.0287	Rstd	R
G232_06625	0.0140	SM102	S
G232_06625	1.2782	SM104	S
G232_06625	1.0350	SM105	S
G232_06625	0.9232	SM108	S
G232_06625	0.8304	SM109	S
G232_06625	1.0723	SM11	S
G232_06625	2.2053	SM122	S
G232_06625	0.5709	SM13	S
G232_06625	0.5215	SM14	S
G232_06625	1.5505	SM18	S
G232_06625	0.8026	SM24	S
G232_06625	0.8301	SM27	S
G232_06625	0.6750	SM28	S
G232_06625	1.1023	SM29	S
G232_06625	0.5048	SM35	S
G232_06625	0.0000	SM36	S
G232_06625	0.6338	SM42	S
G232_06625	0.8970	SM48	S
G232_06625	0.8151	SM57	S
G232_06625	0.8387	SM66	S
G232_06625	0.9513	SM67	S
G232_06625	0.0000	SM72	S
G232_06625	0.6115	SM74	S
G232_06625	0.8391	SM84	S
G232_06625	0.7232	SM9	S
G232_06625	1.0071	SM91	S
G232_06626	0.8652	Rstd	R
G232_06626	0.7692	SM102	S
G232_06626	0.8737	SM104	S
G232_06626	0.6770	SM105	S
G232_06626	0.6888	SM108	S
G232_06626	0.6870	SM109	S
G232_06626	0.5542	SM11	S
G232_06626	0.9139	SM122	S
G232_06626	0.7417	SM13	S
G232_06626	0.7984	SM14	S
G232_06626	1.3179	SM18	S
G232_06626	0.7763	SM24	S
G232_06626	0.8323	SM27	S
G232_06626	0.9250	SM28	S
G232_06626	1.0994	SM29	S
G232_06626	0.7714	SM35	S
G232_06626	0.8794	SM36	S
G232_06626	0.8292	SM42	S
G232_06626	0.7394	SM48	S
G232_06626	0.7815	SM57	S
G232_06626	0.7432	SM66	S
G232_06626	1.0065	SM67	S
G232_06626	0.8424	SM72	S
G232_06626	0.6187	SM74	S
G232_06626	0.8970	SM84	S
G232_06626	0.7136	SM9	S
G232_06626	0.8671	SM91	S
G232_06627	0.9286	Rstd	R
G232_06627	0.0699	SM102	S
G232_06627	0.6734	SM104	S
G232_06627	1.2296	SM105	S
G232_06627	0.5290	SM108	S
G232_06627	0.5739	SM109	S
G232_06627	0.4880	SM11	S
G232_06627	1.3709	SM122	S
G232_06627	0.7728	SM13	S
G232_06627	0.3199	SM14	S
G232_06627	1.2278	SM18	S
G232_06627	0.6316	SM24	S
G232_06627	0.7091	SM27	S
G232_06627	0.6786	SM28	S
G232_06627	0.6462	SM29	S
G232_06627	0.6476	SM35	S
G232_06627	0.0195	SM36	S
G232_06627	0.6479	SM42	S
G232_06627	0.5818	SM48	S
G232_06627	0.9748	SM57	S
G232_06627	0.7445	SM66	S
G232_06627	1.0455	SM67	S
G232_06627	0.0246	SM72	S
G232_06627	0.6403	SM74	S
G232_06627	0.8352	SM84	S
G232_06627	0.8368	SM9	S
G232_06627	0.9309	SM91	S
G232_06628	0.7602	Rstd	R
G232_06628	2.9441	SM102	S
G232_06628	0.8777	SM104	S
G232_06628	0.7043	SM105	S
G232_06628	0.6971	SM108	S
G232_06628	1.1174	SM109	S
G232_06628	1.0904	SM11	S
G232_06628	0.6424	SM122	S
G232_06628	0.7087	SM13	S
G232_06628	1.6425	SM14	S
G232_06628	1.2984	SM18	S
G232_06628	0.7281	SM24	S
G232_06628	0.7070	SM27	S
G232_06628	0.6429	SM28	S
G232_06628	1.2836	SM29	S
G232_06628	0.5810	SM35	S
G232_06628	2.1518	SM36	S
G232_06628	0.6620	SM42	S
G232_06628	0.6848	SM48	S
G232_06628	1.0420	SM57	S
G232_06628	0.9135	SM66	S
G232_06628	0.7403	SM67	S
G232_06628	2.3842	SM72	S
G232_06628	1.1871	SM74	S
G232_06628	0.6377	SM84	S
G232_06628	0.8624	SM9	S
G232_06628	0.7972	SM91	S
G232_06629	0.5719	Rstd	R
G232_06629	0.0000	SM102	S
G232_06629	1.2164	SM104	S
G232_06629	0.8093	SM105	S
G232_06629	0.9232	SM108	S
G232_06629	1.1565	SM109	S
G232_06629	0.5060	SM11	S
G232_06629	1.2781	SM122	S
G232_06629	0.4117	SM13	S
G232_06629	0.0914	SM14	S
G232_06629	1.0938	SM18	S
G232_06629	0.3509	SM24	S
G232_06629	0.2059	SM27	S
G232_06629	0.6464	SM28	S
G232_06629	1.0789	SM29	S
G232_06629	0.2857	SM35	S
G232_06629	0.0778	SM36	S
G232_06629	0.7007	SM42	S
G232_06629	0.0000	SM48	S
G232_06629	1.0084	SM57	S
G232_06629	1.2800	SM66	S
G232_06629	1.1234	SM67	S
G232_06629	0.3251	SM72	S
G232_06629	1.0144	SM74	S
G232_06629	0.6850	SM84	S
G232_06629	0.2464	SM9	S
G232_06629	0.5412	SM91	S
