GENE	COVERAGE	STRAIN	GROUP
G232_09626	0.7076	Rstd	R
G232_09626	0.6993	SM102	S
G232_09626	0.9449	SM104	S
G232_09626	0.7743	SM105	S
G232_09626	0.5539	SM108	S
G232_09626	0.8913	SM109	S
G232_09626	0.3554	SM11	S
G232_09626	0.6093	SM122	S
G232_09626	0.5068	SM13	S
G232_09626	1.0726	SM14	S
G232_09626	1.3410	SM18	S
G232_09626	0.5833	SM24	S
G232_09626	0.8301	SM27	S
G232_09626	1.0536	SM28	S
G232_09626	1.1199	SM29	S
G232_09626	0.8667	SM35	S
G232_09626	0.5720	SM36	S
G232_09626	0.5898	SM42	S
G232_09626	0.6182	SM48	S
G232_09626	0.3025	SM57	S
G232_09626	0.7406	SM66	S
G232_09626	0.2760	SM67	S
G232_09626	0.6502	SM72	S
G232_09626	0.5612	SM74	S
G232_09626	0.9992	SM84	S
G232_09626	0.8128	SM9	S
G232_09626	0.9043	SM91	S
G232_09627	0.8305	Rstd	R
G232_09627	0.3706	SM102	S
G232_09627	1.0081	SM104	S
G232_09627	0.9339	SM105	S
G232_09627	0.8216	SM108	S
G232_09627	1.1130	SM109	S
G232_09627	0.5422	SM11	S
G232_09627	0.7020	SM122	S
G232_09627	0.9825	SM13	S
G232_09627	0.7258	SM14	S
G232_09627	1.0621	SM18	S
G232_09627	1.0921	SM24	S
G232_09627	0.8875	SM27	S
G232_09627	0.5393	SM28	S
G232_09627	1.2924	SM29	S
G232_09627	0.9810	SM35	S
G232_09627	0.4086	SM36	S
G232_09627	0.6461	SM42	S
G232_09627	0.5576	SM48	S
G232_09627	0.3109	SM57	S
G232_09627	0.9548	SM66	S
G232_09627	1.0747	SM67	S
G232_09627	0.3892	SM72	S
G232_09627	0.9784	SM74	S
G232_09627	0.9436	SM84	S
G232_09627	0.8704	SM9	S
G232_09627	0.8299	SM91	S
G232_09628	0.8692	Rstd	R
G232_09628	0.7902	SM102	S
G232_09628	0.9059	SM104	S
G232_09628	0.7082	SM105	S
G232_09628	0.7137	SM108	S
G232_09628	0.5348	SM109	S
G232_09628	0.6325	SM11	S
G232_09628	0.8742	SM122	S
G232_09628	0.5748	SM13	S
G232_09628	0.9677	SM14	S
G232_09628	1.2558	SM18	S
G232_09628	0.8377	SM24	S
G232_09628	0.7516	SM27	S
G232_09628	0.8179	SM28	S
G232_09628	1.3275	SM29	S
G232_09628	0.9524	SM35	S
G232_09628	0.7082	SM36	S
G232_09628	0.7553	SM42	S
G232_09628	0.4727	SM48	S
G232_09628	0.7143	SM57	S
G232_09628	0.6955	SM66	S
G232_09628	0.8701	SM67	S
G232_09628	0.6552	SM72	S
G232_09628	0.5036	SM74	S
G232_09628	0.7292	SM84	S
G232_09628	0.6096	SM9	S
G232_09628	0.8255	SM91	S
G232_09629	0.9296	Rstd	R
G232_09629	1.3287	SM102	S
G232_09629	0.9046	SM104	S
G232_09629	0.8366	SM105	S
G232_09629	0.7241	SM108	S
G232_09629	0.8913	SM109	S
G232_09629	0.7590	SM11	S
G232_09629	0.8874	SM122	S
G232_09629	0.9359	SM13	S
G232_09629	0.8817	SM14	S
G232_09629	1.3082	SM18	S
G232_09629	0.8509	SM24	S
G232_09629	0.8854	SM27	S
G232_09629	1.0143	SM28	S
G232_09629	1.4064	SM29	S
G232_09629	0.7143	SM35	S
G232_09629	1.3541	SM36	S
G232_09629	0.9014	SM42	S
G232_09629	0.8242	SM48	S
G232_09629	0.8235	SM57	S
G232_09629	0.7148	SM66	S
G232_09629	0.7760	SM67	S
G232_09629	1.3399	SM72	S
G232_09629	0.7050	SM74	S
G232_09629	0.8124	SM84	S
G232_09629	0.7616	SM9	S
G232_09629	0.8423	SM91	S
G232_09630	0.9088	Rstd	R
G232_09630	0.0000	SM102	S
G232_09630	0.6774	SM104	S
G232_09630	0.5642	SM105	S
G232_09630	0.9419	SM108	S
G232_09630	0.2000	SM109	S
G232_09630	0.5663	SM11	S
G232_09630	0.9272	SM122	S
G232_09630	0.8175	SM13	S
G232_09630	0.5806	SM14	S
G232_09630	1.2046	SM18	S
G232_09630	0.7982	SM24	S
G232_09630	0.9724	SM27	S
G232_09630	1.1321	SM28	S
G232_09630	1.3977	SM29	S
G232_09630	0.6857	SM35	S
G232_09630	0.0000	SM36	S
G232_09630	0.9542	SM42	S
G232_09630	0.7455	SM48	S
G232_09630	0.8067	SM57	S
G232_09630	0.5690	SM66	S
G232_09630	0.6916	SM67	S
G232_09630	0.1084	SM72	S
G232_09630	0.4317	SM74	S
G232_09630	0.8635	SM84	S
G232_09630	0.8064	SM9	S
G232_09630	1.0221	SM91	S
