GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_08514	1.3687	0.0490	1.4019	1.6187	1.5145	1.1652	1.2590	1.4834	1.3184	0.5995	0.2290	1.5044	1.5690	1.4357	1.5468	0.9714	0.0623	1.2606	0.4364	1.3697	1.4116	0.5682	0.1478	1.1439	0.6125	1.4880	1.3428
G232_08515	1.1348	14.6993	0.6210	0.8366	0.6805	5.2783	1.2892	1.2781	0.7049	14.4489	0.1023	1.0570	0.5159	0.5036	0.7515	2.4190	26.2802	1.6021	2.6485	4.4958	0.6568	1.4351	24.6010	0.7554	1.1320	0.7664	0.8007
G232_08516	1.2983	0.0000	1.3858	1.0623	1.2116	0.5652	0.9940	1.6556	1.3689	0.4220	0.0000	2.0044	1.2059	1.1321	0.4883	1.0286	0.0661	1.3768	2.1091	0.6050	1.2219	2.4253	0.0345	1.3597	2.0656	1.1760	1.2338
G232_08517	0.8464	1.4406	0.7944	0.9066	0.8693	0.6565	0.8313	0.7682	0.9165	1.0618	1.3959	1.1798	0.7516	0.8571	1.2047	0.8286	1.2763	0.8415	0.8727	0.5882	0.7045	0.6396	1.0345	0.4317	0.9329	1.0816	0.8636
G232_08518	0.9732	5.6084	0.6707	0.5798	0.6390	1.3870	2.6627	0.1788	1.2194	3.7446	1.4153	1.3114	1.0892	1.4000	1.2602	0.3238	6.1401	1.8803	1.1636	1.6807	0.7006	0.5584	5.5961	0.8201	0.7315	1.1456	1.2338
G232_08519	0.9247	0.6713	0.8159	0.7471	1.0788	0.6478	0.8253	0.8411	0.6291	0.9543	0.3557	0.9474	0.6348	0.8500	0.6462	0.8762	1.1673	0.7359	0.9879	0.8487	0.8297	1.0844	1.2217	0.7626	0.7574	0.7104	0.7768
G232_08520	0.5233	0.0000	1.0645	0.6109	0.8900	1.1565	1.1325	1.0795	0.7961	1.9301	9.0731	1.4912	0.7431	0.9714	3.0409	0.0000	0.0000	0.7535	0.7576	0.6723	0.6594	1.0097	0.0000	0.5396	1.1632	0.7792	1.0948
G232_08521	0.8057	1.0420	0.7621	0.7082	0.6515	0.7348	0.5301	0.9338	0.8641	0.9409	1.4762	1.0307	1.0255	0.6750	1.0175	0.2286	1.1595	0.8644	1.2364	0.6134	0.8090	0.6558	0.7980	0.5755	0.7071	0.7088	0.7945
G232_08522	0.6184	0.2308	0.9866	1.0506	0.6120	0.2217	0.5120	1.0530	0.6252	0.6478	1.3910	1.0702	0.8259	1.0250	1.3567	0.7238	0.0000	0.8028	0.3455	0.0168	0.7187	0.6916	0.1724	0.2086	0.8337	1.0336	0.8229
G232_08523	1.3062	0.1958	0.7957	1.0000	1.0062	0.6304	0.5482	0.7947	0.7049	0.6935	1.3167	0.8904	0.9788	0.9321	1.3275	0.7333	0.1790	0.9824	0.9091	1.0840	0.7819	0.8149	0.1182	0.6259	0.9176	0.8928	0.8689
