GENE	COVERAGE	STRAIN	GROUP
G232_05152	0.7185	Rstd	R
G232_05152	0.2308	SM102	S
G232_05152	0.8858	SM104	S
G232_05152	0.7198	SM105	S
G232_05152	0.8693	SM108	S
G232_05152	0.9913	SM109	S
G232_05152	0.2349	SM11	S
G232_05152	0.8278	SM122	S
G232_05152	0.7515	SM13	S
G232_05152	0.6532	SM14	S
G232_05152	1.3496	SM18	S
G232_05152	0.8158	SM24	S
G232_05152	0.6603	SM27	S
G232_05152	0.6036	SM28	S
G232_05152	0.9591	SM29	S
G232_05152	0.9048	SM35	S
G232_05152	0.3424	SM36	S
G232_05152	0.6813	SM42	S
G232_05152	0.6606	SM48	S
G232_05152	0.8151	SM57	S
G232_05152	0.5406	SM66	S
G232_05152	0.8766	SM67	S
G232_05152	0.2709	SM72	S
G232_05152	0.5827	SM74	S
G232_05152	0.8299	SM84	S
G232_05152	0.7824	SM9	S
G232_05152	0.9061	SM91	S
G232_05153	0.6838	Rstd	R
G232_05153	0.6923	SM102	S
G232_05153	0.6411	SM104	S
G232_05153	0.8755	SM105	S
G232_05153	0.8029	SM108	S
G232_05153	0.9522	SM109	S
G232_05153	0.3133	SM11	S
G232_05153	0.7219	SM122	S
G232_05153	0.7398	SM13	S
G232_05153	0.3145	SM14	S
G232_05153	1.3666	SM18	S
G232_05153	0.2018	SM24	S
G232_05153	0.8301	SM27	S
G232_05153	0.3143	SM28	S
G232_05153	1.0673	SM29	S
G232_05153	1.1333	SM35	S
G232_05153	0.3152	SM36	S
G232_05153	0.8979	SM42	S
G232_05153	1.2485	SM48	S
G232_05153	0.4790	SM57	S
G232_05153	0.9574	SM66	S
G232_05153	1.2305	SM67	S
G232_05153	0.2709	SM72	S
G232_05153	1.2590	SM74	S
G232_05153	0.5507	SM84	S
G232_05153	0.9776	SM9	S
G232_05153	0.8007	SM91	S
G232_05154	1.1031	Rstd	R
G232_05154	0.5105	SM102	S
G232_05154	0.7285	SM104	S
G232_05154	0.8054	SM105	S
G232_05154	0.7676	SM108	S
G232_05154	1.0522	SM109	S
G232_05154	0.7831	SM11	S
G232_05154	1.1589	SM122	S
G232_05154	1.0854	SM13	S
G232_05154	1.0081	SM14	S
G232_05154	1.7272	SM18	S
G232_05154	0.8991	SM24	S
G232_05154	1.1040	SM27	S
G232_05154	1.1107	SM28	S
G232_05154	1.4795	SM29	S
G232_05154	0.5524	SM35	S
G232_05154	0.7860	SM36	S
G232_05154	0.9930	SM42	S
G232_05154	1.1576	SM48	S
G232_05154	0.6723	SM57	S
G232_05154	0.9252	SM66	S
G232_05154	0.8247	SM67	S
G232_05154	0.6995	SM72	S
G232_05154	0.7482	SM74	S
G232_05154	0.8391	SM84	S
G232_05154	1.0848	SM9	S
