GENE	COVERAGE	STRAIN	GROUP
G232_08159	0.9455	Rstd	R
G232_08159	0.0629	SM102	S
G232_08159	0.7728	SM104	S
G232_08159	0.5564	SM105	S
G232_08159	0.7593	SM108	S
G232_08159	0.7870	SM109	S
G232_08159	0.6627	SM11	S
G232_08159	0.8477	SM122	S
G232_08159	0.5670	SM13	S
G232_08159	0.5188	SM14	S
G232_08159	0.7942	SM18	S
G232_08159	0.6228	SM24	S
G232_08159	0.5393	SM27	S
G232_08159	0.6214	SM28	S
G232_08159	0.9269	SM29	S
G232_08159	0.8381	SM35	S
G232_08159	0.1440	SM36	S
G232_08159	0.6320	SM42	S
G232_08159	0.6000	SM48	S
G232_08159	0.8655	SM57	S
G232_08159	0.7394	SM66	S
G232_08159	0.6461	SM67	S
G232_08159	0.1675	SM72	S
G232_08159	1.2446	SM74	S
G232_08159	0.7277	SM84	S
G232_08159	0.5520	SM9	S
G232_08159	0.6900	SM91	S
G232_08160	1.2408	Rstd	R
G232_08160	0.3986	SM102	S
G232_08160	0.9812	SM104	S
G232_08160	0.9611	SM105	S
G232_08160	0.9938	SM108	S
G232_08160	0.6913	SM109	S
G232_08160	0.6265	SM11	S
G232_08160	1.0132	SM122	S
G232_08160	0.7262	SM13	S
G232_08160	0.5430	SM14	S
G232_08160	1.1449	SM18	S
G232_08160	0.6930	SM24	S
G232_08160	0.6136	SM27	S
G232_08160	0.8500	SM28	S
G232_08160	1.1170	SM29	S
G232_08160	0.8286	SM35	S
G232_08160	0.3696	SM36	S
G232_08160	0.6320	SM42	S
G232_08160	0.9273	SM48	S
G232_08160	0.3445	SM57	S
G232_08160	0.8800	SM66	S
G232_08160	0.7500	SM67	S
G232_08160	0.6355	SM72	S
G232_08160	1.1295	SM74	S
G232_08160	1.1106	SM84	S
G232_08160	0.5152	SM9	S
G232_08160	1.0168	SM91	S
G232_08161	0.7730	Rstd	R
G232_08161	1.2098	SM102	S
G232_08161	0.9019	SM104	S
G232_08161	0.6809	SM105	S
G232_08161	0.5892	SM108	S
G232_08161	0.8348	SM109	S
