GENE	COVERAGE	STRAIN	GROUP
G232_02353	0.7770	Rstd	R
G232_02353	0.1119	SM102	S
G232_02353	0.5766	SM104	S
G232_02353	0.3930	SM105	S
G232_02353	0.5373	SM108	S
G232_02353	0.4696	SM109	S
G232_02353	0.7048	SM11	S
G232_02353	1.0662	SM122	S
G232_02353	0.7243	SM13	S
G232_02353	0.4973	SM14	S
G232_02353	1.0378	SM18	S
G232_02353	0.7193	SM24	S
G232_02353	0.7240	SM27	S
G232_02353	0.6929	SM28	S
G232_02353	0.9444	SM29	S
G232_02353	0.8000	SM35	S
G232_02353	0.0817	SM36	S
G232_02353	0.8380	SM42	S
G232_02353	0.6788	SM48	S
G232_02353	0.7899	SM57	S
G232_02353	0.8155	SM66	S
G232_02353	0.8377	SM67	S
G232_02353	0.1379	SM72	S
G232_02353	0.9784	SM74	S
G232_02353	0.8047	SM84	S
G232_02353	0.8320	SM9	S
G232_02353	0.8211	SM91	S
G232_02354	1.2904	Rstd	R
G232_02354	0.1748	SM102	S
G232_02354	2.2675	SM104	S
G232_02354	2.7782	SM105	S
G232_02354	1.6183	SM108	S
G232_02354	4.0652	SM109	S
G232_02354	1.7470	SM11	S
G232_02354	1.8344	SM122	S
G232_02354	1.8311	SM13	S
G232_02354	0.3602	SM14	S
G232_02354	0.0548	SM18	S
G232_02354	1.7105	SM24	S
G232_02354	2.3758	SM27	S
G232_02354	1.6071	SM28	S
G232_02354	0.6287	SM29	S
G232_02354	2.8095	SM35	S
G232_02354	0.2879	SM36	S
G232_02354	1.9437	SM42	S
G232_02354	1.5879	SM48	S
G232_02354	0.8992	SM57	S
G232_02354	1.7574	SM66	S
G232_02354	1.4513	SM67	S
G232_02354	0.0000	SM72	S
G232_02354	5.1295	SM74	S
G232_02354	1.5477	SM84	S
G232_02354	2.0928	SM9	S
G232_02354	1.5199	SM91	S
