GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_01432	8.84	0.07	6.02	2.97	3.46	2.41	1.23	1.06	4.07	2.20	11.69	1.59	3.63	2.77	4.51	0.89	0.00	4.50	0.83	0.62	7.65	2.29	0.30	1.52	11.78	4.14	10.06
G232_01433	9.79	0.48	6.86	2.23	6.61	1.47	1.10	1.42	2.84	3.09	11.14	1.44	4.84	2.42	4.60	0.71	0.91	3.49	1.74	0.84	8.40	2.25	0.70	1.23	15.65	5.56	10.04
G232_01434	9.61	0.89	6.99	2.08	3.69	1.79	1.18	1.70	4.14	2.33	12.06	1.90	3.79	2.67	4.45	0.78	1.57	4.47	1.60	0.89	7.58	1.55	0.77	0.92	10.53	6.04	8.11
G232_01435	7.19	1.12	5.04	2.78	4.32	1.82	1.64	1.56	3.43	4.46	12.05	1.44	4.68	2.22	4.28	1.35	2.76	4.56	1.07	1.15	6.67	2.02	1.27	1.88	12.81	6.14	9.93
G232_01436	10.00	4.29	7.29	1.64	4.41	3.06	2.08	0.71	7.73	8.92	14.33	2.41	5.59	4.29	5.11	1.59	8.32	6.38	2.66	1.13	10.71	2.89	6.63	0.36	14.74	7.22	15.03
G232_01437	10.44	0.42	6.49	2.21	3.42	1.59	1.27	1.50	4.66	2.75	11.67	1.63	4.15	2.47	4.01	1.00	0.87	4.42	1.55	0.97	6.26	2.60	0.67	1.10	12.12	5.79	10.15
G232_01438	8.77	0.21	5.98	1.91	5.90	1.60	1.25	1.85	4.39	1.64	11.15	2.31	3.17	2.85	4.80	0.59	0.15	3.93	1.94	1.20	3.90	3.12	0.04	1.49	11.06	5.08	11.07
G232_01439	6.11	1.67	5.29	1.28	4.69	1.93	0.59	0.95	4.94	3.72	10.20	2.03	2.86	2.63	4.64	0.60	3.15	3.73	1.11	0.13	4.48	1.70	2.33	0.63	10.09	4.15	13.96
G232_01440	7.43	1.29	6.26	1.66	4.04	2.34	1.53	1.15	3.99	5.04	11.03	1.78	4.69	1.71	4.07	1.11	1.50	4.70	2.02	1.37	5.81	2.94	1.12	1.17	11.11	4.52	9.05
G232_01441	10.57	0.44	5.77	2.22	3.05	1.30	0.96	1.11	4.54	2.13	13.06	1.67	3.98	2.84	4.43	0.61	0.23	4.38	0.88	0.39	4.78	2.17	0.36	0.58	11.18	3.78	9.09
G232_01442	7.91	1.53	6.09	1.21	4.84	2.58	2.49	1.64	4.69	3.75	8.71	1.44	3.77	1.90	2.88	1.00	2.92	5.58	0.51	1.24	8.04	2.05	2.11	0.87	10.01	3.91	11.60
G232_01443	9.88	2.03	4.74	2.47	3.38	2.01	1.05	0.73	3.98	8.07	11.30	3.44	4.07	3.34	2.95	0.33	3.37	4.54	0.81	0.52	5.76	1.63	4.67	0.82	9.36	4.90	11.59
G232_01444	9.88	0.00	6.74	1.79	5.92	1.65	0.91	0.55	5.05	1.65	4.42	3.10	3.37	3.17	1.94	1.29	0.00	4.72	3.21	0.49	6.72	3.15	0.22	0.16	10.78	3.95	5.86
G232_01445	9.80	0.25	7.14	2.28	4.00	1.89	1.25	1.14	3.90	3.95	9.69	1.46	3.78	2.12	3.88	1.00	1.00	4.45	1.44	0.59	5.41	2.88	0.94	0.81	11.14	4.86	10.36
G232_01446	9.90	2.03	7.09	1.67	4.19	2.08	1.64	1.39	4.36	4.70	10.74	1.85	3.68	2.75	3.44	0.72	4.03	5.08	1.67	1.08	5.98	2.55	3.04	0.95	11.85	4.77	9.36
G232_01447	10.08	4.00	6.69	1.99	3.20	1.72	1.55	1.03	4.46	6.49	11.73	1.50	3.79	2.46	6.14	0.58	5.76	5.46	1.05	1.19	4.48	2.73	5.24	1.30	12.81	3.67	10.89
