GENE	Rstd	SM102	SM104	SM105	SM108	SM109	SM11	SM122	SM13	SM14	SM18	SM24	SM27	SM28	SM29	SM35	SM36	SM42	SM48	SM57	SM66	SM67	SM72	SM74	SM84	SM9	SM91
G232_02071	9.00	0.49	4.45	2.36	3.56	1.32	0.93	1.18	4.42	2.30	13.52	1.59	4.11	3.26	3.71	0.32	0.62	4.82	0.69	0.74	4.33	2.92	0.35	0.84	12.00	6.73	10.91
G232_02072	9.79	0.62	5.68	2.41	4.10	1.67	0.82	0.98	3.68	2.63	10.36	1.99	4.69	2.78	3.76	0.62	1.49	3.72	1.21	0.58	5.56	2.25	1.00	0.76	11.78	5.75	8.16
G232_02073	5.69	1.87	5.21	2.40	3.18	2.14	1.77	1.48	5.15	5.57	14.24	0.78	3.84	2.86	3.58	1.04	5.31	5.41	1.12	1.07	5.57	2.08	3.63	1.25	11.39	4.59	9.07
G232_02074	8.10	0.27	5.94	2.27	4.14	1.60	0.83	1.18	3.66	1.57	8.51	2.54	4.03	2.25	3.65	0.79	0.59	3.82	1.14	1.26	5.47	2.38	0.32	0.83	10.39	4.67	9.21
G232_02075	8.30	6.56	6.20	1.66	2.92	2.85	2.29	0.89	3.62	10.88	13.90	1.77	2.49	2.35	3.63	1.69	17.13	4.48	2.92	0.83	5.01	1.82	9.04	1.77	13.38	6.82	9.87
G232_02076	11.08	0.06	6.72	1.33	4.29	2.13	1.87	2.21	4.44	1.45	10.06	2.22	5.65	2.19	4.73	1.01	0.00	3.76	0.93	1.29	7.27	2.73	0.65	1.92	8.84	4.23	8.40
G232_02077	6.00	3.20	4.21	2.80	3.52	2.86	1.46	0.17	4.74	6.02	7.99	2.24	2.63	1.24	1.93	0.64	7.48	3.28	1.86	1.33	5.87	0.89	5.33	1.90	7.97	3.07	8.15
G232_02078	7.68	0.79	6.71	1.70	3.38	1.23	1.05	1.78	2.82	1.77	10.82	1.68	3.04	1.04	3.27	1.11	0.53	3.21	0.97	0.56	5.35	2.31	0.84	1.37	7.88	4.79	8.67
G232_02079	8.27	1.12	8.05	1.98	4.68	1.59	2.01	1.11	6.59	6.31	0.00	3.44	2.16	1.46	0.00	0.00	10.28	4.81	1.46	0.52	9.54	1.99	7.22	1.43	9.84	6.88	9.41
G232_02080	11.46	1.65	7.62	1.88	2.90	2.08	0.99	1.37	3.51	3.96	11.43	1.94	4.11	2.34	2.05	1.12	6.17	4.85	1.76	1.19	6.02	4.06	2.74	0.93	10.38	6.51	9.11
