GENE	COVERAGE	STRAIN	GROUP
G232_06685	1.0476	Rstd	R
G232_06685	3.1259	SM102	S
G232_06685	0.9758	SM104	S
G232_06685	0.5642	SM105	S
G232_06685	0.8278	SM108	S
G232_06685	0.5391	SM109	S
G232_06685	1.0120	SM11	S
G232_06685	0.8411	SM122	S
G232_06685	0.6252	SM13	S
G232_06685	1.4973	SM14	S
G232_06685	0.3581	SM18	S
G232_06685	0.7807	SM24	S
G232_06685	0.5138	SM27	S
G232_06685	0.5000	SM28	S
G232_06685	0.1170	SM29	S
G232_06685	0.7048	SM35	S
G232_06685	3.0311	SM36	S
G232_06685	0.6004	SM42	S
G232_06685	0.8121	SM48	S
G232_06685	0.3697	SM57	S
G232_06685	0.7174	SM66	S
G232_06685	0.5844	SM67	S
G232_06685	2.3892	SM72	S
G232_06685	0.9424	SM74	S
G232_06685	0.3105	SM84	S
G232_06685	0.5680	SM9	S
G232_06685	0.7547	SM91	S
