GENE	COVERAGE	STRAIN	GROUP
G232_00910	0.8741	Rstd	R
G232_00910	0.1189	SM102	S
G232_00910	0.9382	SM104	S
G232_00910	0.8521	SM105	S
G232_00910	0.8008	SM108	S
G232_00910	0.8174	SM109	S
G232_00910	1.5181	SM11	S
G232_00910	1.0795	SM122	S
G232_00910	0.5786	SM13	S
G232_00910	0.1398	SM14	S
G232_00910	0.0962	SM18	S
G232_00910	0.5526	SM24	S
G232_00910	0.9193	SM27	S
G232_00910	0.5286	SM28	S
G232_00910	0.1550	SM29	S
G232_00910	0.6000	SM35	S
G232_00910	0.0311	SM36	S
G232_00910	0.7465	SM42	S
G232_00910	0.5879	SM48	S
G232_00910	0.6471	SM57	S
G232_00910	0.7665	SM66	S
G232_00910	0.9708	SM67	S
G232_00910	0.0591	SM72	S
G232_00910	0.8561	SM74	S
G232_00910	0.9573	SM84	S
G232_00910	0.8144	SM9	S
G232_00910	0.7626	SM91	S
G232_00911	0.8038	Rstd	R
G232_00911	4.3846	SM102	S
G232_00911	0.9651	SM104	S
G232_00911	0.5447	SM105	S
G232_00911	1.0062	SM108	S
G232_00911	1.0826	SM109	S
G232_00911	1.2530	SM11	S
G232_00911	0.3974	SM122	S
G232_00911	0.8058	SM13	S
G232_00911	3.7715	SM14	S
G232_00911	1.0974	SM18	S
G232_00911	0.3289	SM24	S
G232_00911	0.6603	SM27	S
G232_00911	0.9643	SM28	S
G232_00911	0.8830	SM29	S
G232_00911	0.7238	SM35	S
G232_00911	6.2763	SM36	S
G232_00911	0.8873	SM42	S
G232_00911	1.1030	SM48	S
G232_00911	2.4706	SM57	S
G232_00911	0.8232	SM66	S
G232_00911	0.6266	SM67	S
G232_00911	6.0887	SM72	S
G232_00911	0.7626	SM74	S
G232_00911	0.8902	SM84	S
G232_00911	0.5088	SM9	S
G232_00911	0.7733	SM91	S
G232_00912	0.8196	Rstd	R
G232_00912	0.0000	SM102	S
G232_00912	0.6989	SM104	S
G232_00912	0.7276	SM105	S
G232_00912	0.8050	SM108	S
G232_00912	0.7783	SM109	S
G232_00912	0.7530	SM11	S
G232_00912	0.7881	SM122	S
G232_00912	0.6252	SM13	S
G232_00912	0.4140	SM14	S
G232_00912	1.2887	SM18	S
G232_00912	0.7281	SM24	S
G232_00912	0.7155	SM27	S
G232_00912	0.4679	SM28	S
G232_00912	1.0585	SM29	S
G232_00912	1.3143	SM35	S
G232_00912	0.1829	SM36	S
G232_00912	0.6180	SM42	S
G232_00912	0.7939	SM48	S
G232_00912	0.6891	SM57	S
G232_00912	0.8103	SM66	S
G232_00912	0.8279	SM67	S
G232_00912	0.1379	SM72	S
G232_00912	0.5755	SM74	S
G232_00912	0.7101	SM84	S
G232_00912	0.7776	SM9	S
G232_00912	0.7741	SM91	S
