GENE	COVERAGE	STRAIN	GROUP
G232_09170	0.9197	Rstd	R
G232_09170	2.8601	SM102	S
G232_09170	0.7016	SM104	S
G232_09170	1.1362	SM105	S
G232_09170	0.8154	SM108	S
G232_09170	1.0957	SM109	S
G232_09170	0.8976	SM11	S
G232_09170	0.4106	SM122	S
G232_09170	1.1903	SM13	S
G232_09170	3.0753	SM14	S
G232_09170	1.4044	SM18	S
G232_09170	0.6447	SM24	S
G232_09170	1.0955	SM27	S
G232_09170	1.1393	SM28	S
G232_09170	1.2807	SM29	S
G232_09170	0.8571	SM35	S
G232_09170	3.1128	SM36	S
G232_09170	1.1338	SM42	S
G232_09170	0.8606	SM48	S
G232_09170	0.6387	SM57	S
G232_09170	1.0800	SM66	S
G232_09170	1.0260	SM67	S
G232_09170	3.4581	SM72	S
G232_09170	0.4676	SM74	S
G232_09170	0.9619	SM84	S
G232_09170	1.1696	SM9	S
G232_09170	1.0487	SM91	S
G232_09171	0.9574	Rstd	R
G232_09171	0.2238	SM102	S
G232_09171	0.9167	SM104	S
G232_09171	0.9339	SM105	S
G232_09171	0.8257	SM108	S
G232_09171	1.0304	SM109	S
G232_09171	0.5542	SM11	S
G232_09171	1.4040	SM122	S
G232_09171	0.7301	SM13	S
G232_09171	0.8333	SM14	S
G232_09171	1.4275	SM18	S
G232_09171	0.7719	SM24	S
G232_09171	0.9066	SM27	S
G232_09171	0.6964	SM28	S
G232_09171	0.1111	SM29	S
G232_09171	0.9143	SM35	S
G232_09171	0.3191	SM36	S
G232_09171	0.7165	SM42	S
G232_09171	0.9273	SM48	S
G232_09171	0.6639	SM57	S
G232_09171	0.8826	SM66	S
G232_09171	0.9773	SM67	S
G232_09171	0.1970	SM72	S
G232_09171	0.7410	SM74	S
G232_09171	0.8841	SM84	S
G232_09171	0.7472	SM9	S
G232_09171	0.7405	SM91	S
G232_09172	0.8067	Rstd	R
G232_09172	1.2937	SM102	S
G232_09172	0.7245	SM104	S
G232_09172	0.7704	SM105	S
G232_09172	0.6224	SM108	S
G232_09172	0.4957	SM109	S
G232_09172	0.8916	SM11	S
G232_09172	0.8543	SM122	S
G232_09172	0.7243	SM13	S
G232_09172	1.1022	SM14	S
