GENE	COVERAGE	STRAIN	GROUP
G232_09796	1.0396	Rstd	R
G232_09796	0.0769	SM102	S
G232_09796	0.7164	SM104	S
G232_09796	0.9728	SM105	S
G232_09796	0.9357	SM108	S
G232_09796	1.5391	SM109	S
G232_09796	1.8012	SM11	S
G232_09796	1.2517	SM122	S
G232_09796	0.7748	SM13	S
G232_09796	5.6317	SM14	S
G232_09796	1.1291	SM18	S
G232_09796	0.8246	SM24	S
G232_09796	0.7941	SM27	S
G232_09796	0.1857	SM28	S
G232_09796	0.7778	SM29	S
G232_09796	0.6762	SM35	S
G232_09796	8.6693	SM36	S
G232_09796	0.2447	SM42	S
G232_09796	1.1333	SM48	S
G232_09796	0.4202	SM57	S
G232_09796	0.7716	SM66	S
G232_09796	0.8279	SM67	S
G232_09796	7.8325	SM72	S
G232_09796	0.4820	SM74	S
G232_09796	0.7941	SM84	S
G232_09796	0.0176	SM9	S
G232_09796	0.0000	SM91	S
