GENE	COVERAGE	STRAIN	GROUP
G232_02801	0.8603	Rstd	R
G232_02801	0.0000	SM102	S
G232_02801	0.8253	SM104	S
G232_02801	0.9066	SM105	S
G232_02801	0.6950	SM108	S
G232_02801	0.6217	SM109	S
G232_02801	1.1024	SM11	S
G232_02801	1.2583	SM122	S
G232_02801	0.6039	SM13	S
G232_02801	0.4355	SM14	S
G232_02801	0.0889	SM18	S
G232_02801	0.4123	SM24	S
G232_02801	0.7134	SM27	S
G232_02801	0.9107	SM28	S
G232_02801	0.2515	SM29	S
G232_02801	0.4571	SM35	S
G232_02801	0.0000	SM36	S
G232_02801	0.6813	SM42	S
G232_02801	0.7758	SM48	S
G232_02801	0.4874	SM57	S
G232_02801	0.6090	SM66	S
G232_02801	0.6104	SM67	S
G232_02801	0.0000	SM72	S
G232_02801	0.2086	SM74	S
G232_02801	0.9169	SM84	S
G232_02801	0.8528	SM9	S
G232_02801	0.8964	SM91	S
G232_02802	0.8563	Rstd	R
G232_02802	0.0070	SM102	S
G232_02802	0.9866	SM104	S
G232_02802	1.0778	SM105	S
G232_02802	0.4917	SM108	S
G232_02802	0.8739	SM109	S
G232_02802	0.4880	SM11	S
G232_02802	1.3377	SM122	S
G232_02802	0.5748	SM13	S
G232_02802	0.1210	SM14	S
G232_02802	0.0000	SM18	S
G232_02802	0.4254	SM24	S
G232_02802	0.8875	SM27	S
G232_02802	0.9750	SM28	S
G232_02802	0.0000	SM29	S
G232_02802	0.8762	SM35	S
G232_02802	0.0000	SM36	S
G232_02802	0.5880	SM42	S
G232_02802	1.2606	SM48	S
G232_02802	0.8487	SM57	S
G232_02802	0.5665	SM66	S
G232_02802	0.6851	SM67	S
G232_02802	0.0000	SM72	S
G232_02802	0.3453	SM74	S
G232_02802	0.7368	SM84	S
G232_02802	0.7280	SM9	S
G232_02802	0.6953	SM91	S
G232_02803	0.9851	Rstd	R
G232_02803	0.5874	SM102	S
G232_02803	0.8602	SM104	S
G232_02803	0.8249	SM105	S
G232_02803	0.7676	SM108	S
G232_02803	0.8000	SM109	S
G232_02803	1.0843	SM11	S
G232_02803	0.9073	SM122	S
G232_02803	0.8699	SM13	S
G232_02803	0.6694	SM14	S
G232_02803	1.2655	SM18	S
G232_02803	0.8904	SM24	S
G232_02803	0.9469	SM27	S
G232_02803	1.2786	SM28	S
G232_02803	1.0789	SM29	S
G232_02803	0.9333	SM35	S
G232_02803	0.4903	SM36	S
G232_02803	0.8521	SM42	S
G232_02803	0.6545	SM48	S
G232_02803	0.7227	SM57	S
G232_02803	0.6542	SM66	S
G232_02803	0.6623	SM67	S
G232_02803	0.5271	SM72	S
