GENE	COVERAGE	STRAIN	GROUP
G232_10809	0.6036	Rstd	R
G232_10809	0.2587	SM102	S
G232_10809	0.6452	SM104	S
G232_10809	0.1518	SM105	S
G232_10809	0.5622	SM108	S
G232_10809	0.6435	SM109	S
G232_10809	0.6627	SM11	S
G232_10809	0.2914	SM122	S
G232_10809	0.5320	SM13	S
G232_10809	0.4301	SM14	S
G232_10809	0.3715	SM18	S
G232_10809	0.9254	SM24	S
G232_10809	0.8747	SM27	S
G232_10809	0.3750	SM28	S
G232_10809	0.2193	SM29	S
G232_10809	0.2857	SM35	S
G232_10809	0.1167	SM36	S
G232_10809	1.0264	SM42	S
G232_10809	0.5576	SM48	S
G232_10809	0.5294	SM57	S
G232_10809	0.4465	SM66	S
G232_10809	1.0909	SM67	S
G232_10809	0.4926	SM72	S
G232_10809	0.5612	SM74	S
G232_10809	0.9863	SM84	S
G232_10809	0.7360	SM9	S
G232_10809	0.7201	SM91	S
G232_10810	1.1715	Rstd	R
G232_10810	0.1329	SM102	S
G232_10810	0.7460	SM104	S
G232_10810	0.6848	SM105	S
G232_10810	0.9979	SM108	S
G232_10810	0.6565	SM109	S
G232_10810	0.6928	SM11	S
G232_10810	0.7947	SM122	S
G232_10810	0.5825	SM13	S
G232_10810	0.5699	SM14	S
G232_10810	1.0950	SM18	S
G232_10810	0.8465	SM24	S
G232_10810	0.7792	SM27	S
G232_10810	1.2250	SM28	S
G232_10810	0.7865	SM29	S
G232_10810	1.4000	SM35	S
G232_10810	0.0000	SM36	S
G232_10810	0.9472	SM42	S
G232_10810	1.3152	SM48	S
G232_10810	1.0000	SM57	S
G232_10810	0.9923	SM66	S
G232_10810	0.8766	SM67	S
G232_10810	0.0936	SM72	S
G232_10810	0.6403	SM74	S
G232_10810	0.6964	SM84	S
G232_10810	1.2624	SM9	S
G232_10810	0.9327	SM91	S
G232_10811	0.7939	Rstd	R
G232_10811	0.0909	SM102	S
G232_10811	0.6250	SM104	S
G232_10811	0.3191	SM105	S
G232_10811	0.5187	SM108	S
G232_10811	0.5391	SM109	S
G232_10811	0.3855	SM11	S
G232_10811	0.2318	SM122	S
G232_10811	0.6097	SM13	S
G232_10811	0.4435	SM14	S
G232_10811	1.1303	SM18	S
G232_10811	0.7368	SM24	S
G232_10811	0.7091	SM27	S
G232_10811	0.4786	SM28	S
G232_10811	0.5292	SM29	S
G232_10811	0.4190	SM35	S
G232_10811	0.0934	SM36	S
G232_10811	0.6620	SM42	S
G232_10811	0.6000	SM48	S
G232_10811	0.4370	SM57	S
G232_10811	0.7639	SM66	S
G232_10811	0.6916	SM67	S
G232_10811	0.0345	SM72	S
G232_10811	0.7338	SM74	S
G232_10811	0.6598	SM84	S
G232_10811	0.5424	SM9	S
G232_10811	0.7954	SM91	S
G232_10812	0.9752	Rstd	R
G232_10812	1.4895	SM102	S
G232_10812	0.6599	SM104	S
G232_10812	0.6459	SM105	S
G232_10812	0.6784	SM108	S
G232_10812	1.2391	SM109	S
G232_10812	0.8193	SM11	S
G232_10812	0.7417	SM122	S
G232_10812	0.8019	SM13	S
G232_10812	1.3172	SM14	S
G232_10812	1.2692	SM18	S
G232_10812	0.5877	SM24	S
G232_10812	0.5881	SM27	S
G232_10812	0.9571	SM28	S
G232_10812	1.0205	SM29	S
G232_10812	0.5810	SM35	S
G232_10812	1.7782	SM36	S
G232_10812	0.8768	SM42	S
G232_10812	0.9818	SM48	S
G232_10812	1.1849	SM57	S
G232_10812	0.7535	SM66	S
G232_10812	0.6883	SM67	S
G232_10812	1.9901	SM72	S
G232_10812	0.5971	SM74	S
G232_10812	0.7979	SM84	S
G232_10812	0.6704	SM9	S
G232_10812	0.9291	SM91	S
G232_10813	1.0912	Rstd	R
G232_10813	0.0559	SM102	S
G232_10813	0.6855	SM104	S
G232_10813	0.6693	SM105	S
G232_10813	0.8361	SM108	S
G232_10813	1.0304	SM109	S
G232_10813	0.8133	SM11	S
G232_10813	1.3113	SM122	S
G232_10813	0.4932	SM13	S
G232_10813	0.8575	SM14	S
G232_10813	1.1571	SM18	S
G232_10813	0.5965	SM24	S
G232_10813	0.7431	SM27	S
G232_10813	0.7143	SM28	S
G232_10813	1.1316	SM29	S
G232_10813	0.3905	SM35	S
