GENE	COVERAGE	STRAIN	GROUP
G232_08893	0.8583	Rstd	R
G232_08893	4.8112	SM102	S
G232_08893	0.7742	SM104	S
G232_08893	1.2101	SM105	S
G232_08893	0.8631	SM108	S
G232_08893	1.3652	SM109	S
G232_08893	1.9277	SM11	S
G232_08893	0.9470	SM122	S
G232_08893	0.9845	SM13	S
G232_08893	4.0081	SM14	S
G232_08893	0.2144	SM18	S
G232_08893	1.0746	SM24	S
G232_08893	1.0318	SM27	S
G232_08893	0.8179	SM28	S
G232_08893	0.3363	SM29	S
G232_08893	1.8095	SM35	S
G232_08893	7.2724	SM36	S
G232_08893	1.1937	SM42	S
G232_08893	1.1455	SM48	S
G232_08893	0.4622	SM57	S
G232_08893	0.7884	SM66	S
G232_08893	0.9545	SM67	S
G232_08893	5.5419	SM72	S
G232_08893	1.1727	SM74	S
G232_08893	0.9405	SM84	S
G232_08893	1.0672	SM9	S
G232_08893	0.8379	SM91	S
