GENE	COVERAGE	STRAIN	GROUP
G232_04812	0.5887	Rstd	R
G232_04812	0.0350	SM102	S
G232_04812	0.7876	SM104	S
G232_04812	0.2802	SM105	S
G232_04812	0.4876	SM108	S
G232_04812	0.9348	SM109	S
G232_04812	1.1506	SM11	S
G232_04812	0.5695	SM122	S
G232_04812	0.3922	SM13	S
G232_04812	0.3978	SM14	S
G232_04812	1.5713	SM18	S
G232_04812	0.7851	SM24	S
G232_04812	0.3800	SM27	S
G232_04812	1.1357	SM28	S
G232_04812	1.3918	SM29	S
G232_04812	0.8667	SM35	S
G232_04812	0.0000	SM36	S
G232_04812	0.8820	SM42	S
G232_04812	0.2485	SM48	S
G232_04812	0.6723	SM57	S
G232_04812	0.8452	SM66	S
G232_04812	1.3214	SM67	S
G232_04812	0.0246	SM72	S
G232_04812	0.1511	SM74	S
G232_04812	0.7872	SM84	S
G232_04812	0.4272	SM9	S
G232_04812	0.5004	SM91	S
G232_04813	0.8900	Rstd	R
G232_04813	0.9161	SM102	S
G232_04813	0.7809	SM104	S
G232_04813	0.9416	SM105	S
G232_04813	0.8880	SM108	S
G232_04813	1.0174	SM109	S
G232_04813	0.8554	SM11	S
G232_04813	1.1921	SM122	S
G232_04813	0.5670	SM13	S
G232_04813	0.8172	SM14	S
G232_04813	1.4178	SM18	S
G232_04813	0.8947	SM24	S
G232_04813	0.5138	SM27	S
G232_04813	1.1964	SM28	S
G232_04813	1.1257	SM29	S
G232_04813	0.7905	SM35	S
G232_04813	1.0428	SM36	S
G232_04813	1.1144	SM42	S
G232_04813	0.6606	SM48	S
G232_04813	0.5546	SM57	S
G232_04813	0.6542	SM66	S
G232_04813	0.8604	SM67	S
G232_04813	1.0197	SM72	S
G232_04813	0.4029	SM74	S
G232_04813	0.8467	SM84	S
G232_04813	0.6528	SM9	S
G232_04813	0.8547	SM91	S
G232_04814	0.9643	Rstd	R
G232_04814	5.0909	SM102	S
G232_04814	0.9274	SM104	S
G232_04814	0.6848	SM105	S
G232_04814	0.9585	SM108	S
G232_04814	1.1043	SM109	S
G232_04814	1.4518	SM11	S
G232_04814	0.9470	SM122	S
G232_04814	0.7146	SM13	S
G232_04814	3.5349	SM14	S
G232_04814	1.2229	SM18	S
G232_04814	1.1491	SM24	S
G232_04814	0.7686	SM27	S
G232_04814	0.7607	SM28	S
G232_04814	1.2953	SM29	S
G232_04814	1.3714	SM35	S
G232_04814	5.5486	SM36	S
G232_04814	0.8873	SM42	S
G232_04814	0.6303	SM48	S
G232_04814	1.6134	SM57	S
G232_04814	0.9316	SM66	S
G232_04814	0.9286	SM67	S
G232_04814	5.8768	SM72	S
G232_04814	0.9928	SM74	S
G232_04814	0.8040	SM84	S
G232_04814	1.0256	SM9	S
G232_04814	0.8601	SM91	S
G232_04815	0.8077	Rstd	R
G232_04815	0.5245	SM102	S
G232_04815	0.8427	SM104	S
G232_04815	0.4630	SM105	S
G232_04815	0.6846	SM108	S
G232_04815	0.5304	SM109	S
G232_04815	0.6386	SM11	S
G232_04815	0.9205	SM122	S
G232_04815	0.6272	SM13	S
G232_04815	0.8145	SM14	S
G232_04815	1.2363	SM18	S
G232_04815	0.3816	SM24	S
G232_04815	0.5244	SM27	S
G232_04815	0.8393	SM28	S
G232_04815	1.2368	SM29	S
G232_04815	0.8000	SM35	S
G232_04815	0.5409	SM36	S
G232_04815	0.6972	SM42	S
G232_04815	0.8848	SM48	S
G232_04815	1.2353	SM57	S
G232_04815	1.0155	SM66	S
G232_04815	0.4968	SM67	S
G232_04815	0.9606	SM72	S
G232_04815	0.8777	SM74	S
G232_04815	0.9558	SM84	S
G232_04815	0.5984	SM9	S
G232_04815	0.7635	SM91	S
G232_04816	0.6085	Rstd	R
G232_04816	0.1469	SM102	S
G232_04816	0.8266	SM104	S
G232_04816	0.4163	SM105	S
G232_04816	0.6909	SM108	S
G232_04816	0.7565	SM109	S
