GENE	COVERAGE	STRAIN	GROUP
G232_02303	0.1655	Rstd	R
G232_02303	1.6224	SM102	S
G232_02303	0.4987	SM104	S
G232_02303	0.2802	SM105	S
G232_02303	0.2635	SM108	S
G232_02303	0.3087	SM109	S
G232_02303	0.9880	SM11	S
G232_02303	0.4106	SM122	S
G232_02303	0.1243	SM13	S
G232_02303	1.4301	SM14	S
G232_02303	0.5810	SM18	S
G232_02303	0.0921	SM24	S
G232_02303	0.0913	SM27	S
G232_02303	0.4393	SM28	S
G232_02303	0.7398	SM29	S
G232_02303	0.4762	SM35	S
G232_02303	1.6615	SM36	S
G232_02303	0.6602	SM42	S
G232_02303	0.3697	SM48	S
G232_02303	0.5966	SM57	S
G232_02303	0.2490	SM66	S
G232_02303	0.5779	SM67	S
G232_02303	2.0739	SM72	S
G232_02303	0.4964	SM74	S
G232_02303	0.4058	SM84	S
G232_02303	0.2624	SM9	S
G232_02303	0.2817	SM91	S
